Accession,P0_observed,Total_UTRs_0,P0_Expected_freq,P0_Observed_freq,P0_Standard_Deviation,P0_Zscore,P0__BinomPval,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP001874,2262,2262,0.0168,1.0,12.8521437900453,173.0449360302528,0.0,13,2262,0.0135,0.005747126436781609,11.540255629751016,-1.5196370481420924,0.0005035681729951366,26,2262,0.0156,0.011494252873563218,12.392191089553132,-0.7494397022193514,0.1261023069096972,22,2262,0.0164,0.009725906277630416,12.700803124212264,-1.1886492414971863,0.010030509960890102,26,2262,0.0148,0.011494252873563218,12.075164595151488,-0.6192544988581328,0.22200867981799466,33,2262,0.0148,0.014588859416445624,12.075164595151488,-0.03955225589154884,0.9999999999999536,18,2262,0.0185,0.007957559681697613,13.475069573104252,-1.769712569618026,4.507722696032368e-05,72.42917381865672,94.18718061027457
CP002102,1520,1520,0.0283,1.0,16.582855604509135,89.06692762845894,0.0,19,1520,0.0276,0.0125,16.38238077936171,-1.4010173679343725,0.00011183471338741091,23,1520,0.0286,0.015131578947368421,16.66794528428744,-1.2282257741329743,0.0008846391485653983,23,1520,0.0253,0.015131578947368421,15.703474137909739,-0.9842408032938192,0.00881443769424487,31,1520,0.0245,0.020394736842105264,15.459543977750444,-0.403634156931193,0.3604311745407929,39,1520,0.0284,0.025657894736842105,16.611273280516457,-0.25091393836068493,0.5885190174858045,26,1520,0.0277,0.017105263157894738,16.411188256796034,-0.9812817785044404,0.009691952331031067,68.42270096651546,87.4378435672643
CP002584,3139,3139,0.083,1.0,27.58822212466762,104.33666174618271,0.0,239,3139,0.0885,0.07613889773813316,28.40206858663643,-1.3661504929347512,0.01421073854406978,181,3139,0.0811,0.05766167569289583,27.29886261366946,-2.6950903061858544,5.433563844822507e-07,226,3139,0.0801,0.07199745141764893,27.14479508119374,-0.9369715234144814,0.10007843163544985,234,3139,0.0854,0.07454603376871616,27.947600970387423,-1.2190885377281708,0.029828910656430313,193,3139,0.0781,0.061484549219496656,26.832888402108335,-1.9437303661987417,0.000369579925615747,196,3139,0.0782,0.06244026760114686,26.848605177923115,-1.842546369622125,0.0007803814507751769,41.10174901777252,39.68411988829821
CP001230,485,485,0.0792,1.0,27.00506619136491,16.537193311631285,0.0,26,485,0.0859,0.05360824742268041,28.021632714743802,-0.5589074755005116,0.009314133893082392,47,485,0.0849,0.09690721649484536,27.87328290675499,0.20892766810000307,0.3284871740214631,43,485,0.0907,0.088659793814433,28.718201545361435,-0.034455500231692734,0.9370486938950111,25,485,0.0805,0.05154639175257732,27.206570897487246,-0.5161436938492291,0.01900062367872601,42,485,0.0841,0.0865979381443299,27.753772716515495,0.04365172304229007,0.8062376882074775,28,485,0.082,0.0577319587628866,27.436472076416823,-0.4289910148512488,0.05631937409067606,37.15639771142485,31.861305464824948
AP012978,1140,1140,0.0346,1.0,18.276443855411262,60.21718495713536,0.0,13,1140,0.0323,0.011403508771929825,17.67956730239742,-1.3474311668685266,7.723822296225527e-06,14,1140,0.029,0.012280701754385965,16.78064361101802,-1.1358324770979211,0.0002682070496717639,18,1140,0.0278,0.015789473684210527,16.439939172636862,-0.8328497968404519,0.011304651759756555,18,1140,0.0302,0.015789473684210527,17.11372548570299,-0.9599312559807127,0.003085851600955342,16,1140,0.0304,0.014035087719298246,17.168529348782325,-1.0866393749283583,0.0005252410814168974,17,1140,0.0306,0.014912280701754385,17.223135603019564,-1.0383707364450276,0.0010276669207596135,65.05711268828249,82.31346219624776
FP565814,2254,2254,0.0259,1.0,15.88369919130931,138.23111188112426,0.0,17,2254,0.0254,0.0075421472937000885,15.733670900333463,-2.558309516893918,4.967886219095952e-10,25,2254,0.0266,0.011091393078970719,16.091127990293284,-2.172402085241438,3.92313986176516e-07,24,2254,0.0255,0.01064773735581189,15.763803475050048,-2.123662608011149,8.871580756547186e-07,31,2254,0.0282,0.013753327417923691,16.554383105389338,-1.9670198395613463,7.511447908031524e-06,37,2254,0.0275,0.016415261756876662,16.35351644142629,-1.527805966960639,0.0007762790211391778,34,2254,0.0312,0.015084294587400177,17.38578729882544,-2.089338801611478,1.996787134725465e-06,66.11764172814244,82.8042930616612
CP002382,1305,1305,0.0548,1.0,22.75894549402498,54.19785377682957,0.0,48,1305,0.0495,0.0367816091954023,21.690954335851615,-0.7651807174093319,0.03488627192380776,45,1305,0.0546,0.034482758620689655,22.71977992851163,-1.1555129531450452,0.0009635588170340467,37,1305,0.0571,0.028352490421455937,23.20335967053047,-1.6168132775895694,1.1999406838245246e-06,54,1305,0.0553,0.041379310344827586,22.856489231725856,-0.794807103392942,0.028942027638968304,71,1305,0.0519,0.05440613026819923,22.182513383293607,0.14743595297289988,0.662189996404696,59,1305,0.0504,0.045210727969348656,21.876891918186185,-0.30955037056111545,0.44723394462141913,54.71298554422008,63.353420928571396
HG938353,2412,2412,0.0346,1.0,18.276443855411262,127.40688606720218,0.0,54,2412,0.0415,0.022388059701492536,19.944360105052255,-2.3113301082205475,3.90062334712788e-07,66,2412,0.0359,0.02736318407960199,18.604082885216354,-1.1067893067904133,0.024611521751135314,78,2412,0.0356,0.03233830845771144,18.52906905378681,-0.4245869005702781,0.41007959784612535,64,2412,0.0391,0.026533996683250415,19.38328919456138,-1.5636768195412492,0.0009208693031412273,68,2412,0.0379,0.028192371475953566,19.09544186448693,-1.226198386304225,0.012059552816667068,50,2412,0.0384,0.020729684908789386,19.21599333888311,-2.2179857813417225,1.2768660282381865e-06,61.48098887211212,77.01995813690445
CP004393,2247,2247,0.022,1.0,14.668333238647122,149.8170217601822,0.0,16,2247,0.0234,0.007120605251446373,15.117023516552457,-2.419775292401098,4.824013420639362e-09,18,2247,0.0263,0.00801068090787717,16.002596664291705,-2.5680894708608197,5.620315274640826e-10,14,2247,0.0222,0.006230529595015576,14.733349924575876,-2.435522144230411,2.8804838709441217e-09,24,2247,0.0245,0.010680907877169559,15.459543977750444,-2.0085650679405345,3.066986284681036e-06,27,2247,0.0226,0.012016021361815754,14.862449327079302,-1.6001534791892582,0.00036153791095888595,40,2247,0.0252,0.017801513128615932,15.673212816777548,-1.0606887173894715,0.025966434284056178,66.00825107830354,83.76106714571941
AP012331,1922,1922,0.0289,1.0,16.75254905976998,111.41314634213805,0.0,42,1922,0.0292,0.021852237252861603,16.83667425592121,-0.8387879806508318,0.05747804149222471,27,1922,0.0287,0.01404786680541103,16.69620016650495,-1.6866951593270867,3.7320236386099614e-05,41,1922,0.03,0.02133194588969823,17.05872210923198,-0.9766264960130748,0.02296000714492436,34,1922,0.0337,0.01768990634755463,18.045583947326282,-1.7052038930864986,2.8279056437018184e-05,45,1922,0.0299,0.023413111342351717,17.03114499967633,-0.7320588251839171,0.10735309437507559,40,1922,0.0288,0.02081165452653486,16.72440133457697,-0.9180358503031796,0.03433966067417915,64.63092877381744,85.40830215340151
CP000109,1184,1184,0.074,1.0,26.17708921939183,41.88334275102693,0.0,61,1184,0.072,0.05152027027027027,25.84879107424562,-0.9380709500244065,0.005769870757814642,76,1184,0.0716,0.06418918918918919,25.782443639034685,-0.3403246070405652,0.3667726245730918,59,1184,0.0703,0.04983108108108108,25.565193134416173,-0.9479764096667154,0.005246476822778231,71,1184,0.0709,0.059966216216216214,25.665772928162518,-0.5043915893838156,0.15658801041017878,79,1184,0.0699,0.06672297297297297,25.497841085080125,-0.14752621555089518,0.7322455076050258,66,1184,0.0714,0.05574324324324324,25.749182511295384,-0.7199296518197473,0.03658273450190844,43.12997222924752,41.76347489024347
CP004349,1255,1255,0.1023,1.0,30.304242277278604,37.17675860995567,0.0,80,1255,0.0951,0.06374501992031872,29.33530125974506,-1.3414043255113308,7.72260043059326e-05,93,1255,0.103,0.07410358565737052,30.395887879777423,-1.1930890172853716,0.000574818025507699,92,1255,0.0951,0.07330677290836653,29.33530125974506,-0.932340859833996,0.008048187468351394,83,1255,0.1029,0.06613545816733067,30.382822449535528,-1.5186047996902061,7.676541252837923e-06,99,1255,0.0961,0.07888446215139443,29.47283325369314,-0.733064914866734,0.039312264937647404,93,1255,0.1076,0.07410358565737052,30.98745552639003,-1.3566134839370383,7.145450445626612e-05,30.588450210942252,19.146865379757102
HE717023,2658,2658,0.0754,1.0,26.40356794071589,93.07782969021596,0.0,240,2658,0.0724,0.09029345372460497,25.9149069070294,1.8352680243315533,0.000566338505827609,190,2658,0.0784,0.07148231753197894,26.88,-0.6840476190476193,0.1939052528645089,160,2658,0.0717,0.06019563581640331,25.799052308175973,-1.185260591541548,0.021743651021947606,173,2658,0.0765,0.06508653122648608,26.579644467148164,-1.1413621441586936,0.0259860060174772,146,2658,0.0764,0.05492851768246802,26.563704560922975,-2.148465394542733,1.591298438019977e-05,174,2658,0.0802,0.0654627539503386,27.16025773073591,-1.442239627780536,0.004752349906523118,41.823124767505284,38.78176693885309
CP002859,3755,3755,0.0643,1.0,24.528658748492546,143.24278942548915,0.0,206,3755,0.0675,0.054860186418109184,25.088593025516598,-1.8917960027382885,0.001778324585349685,196,3755,0.0641,0.052197070572569906,24.493099028093607,-1.8248201237717707,0.0024200364842262507,184,3755,0.0639,0.04900133155792277,24.457471251133057,-2.2874196365418697,0.00012274769173097896,183,3755,0.0656,0.04873501997336884,24.758158251372414,-2.5578639314372094,1.542863740730887e-05,209,3755,0.0655,0.05565912117177097,24.74060427717965,-1.4935973101548061,0.014603105689340558,198,3755,0.064,0.05272969374167776,24.475293665245367,-1.7290905914683223,0.004126688008681632,46.589687914225244,51.97370225285752
AP010904,2995,2995,0.0426,1.0,20.195355901790887,141.98378151611197,0.0,56,2995,0.0376,0.018697829716193656,19.022681199031855,-2.976026323927525,2.9020847824088113e-09,57,2995,0.0403,0.019031719532554257,19.666191802176648,-3.2389849870654612,8.226811451477927e-11,50,2995,0.0388,0.01669449081803005,19.31179950185896,-3.4282667440508066,3.4864245709365227e-12,56,2995,0.0387,0.018697829716193656,19.287900352293402,-3.105910902991413,5.854553962928302e-10,107,2995,0.0371,0.035726210350584306,18.900685172765563,-0.21769052086686708,0.7350478824820755,54,2995,0.0377,0.018030050083472453,19.046970887781605,-3.092958998419585,6.542493650679513e-10,62.769421550751524,77.06766538646693
CP002521,2595,2595,0.0189,1.0,13.617191340360904,186.96619856209813,0.0,15,2595,0.0209,0.005780346820809248,14.30496067803054,-2.7427897834251027,4.1937673071587826e-10,16,2595,0.0198,0.006165703275529865,13.931245457603568,-2.5396867859139847,1.2277302300459593e-08,17,2595,0.0212,0.006551059730250481,14.40505466841414,-2.638934795808379,3.1421360298845826e-09,45,2595,0.0211,0.017341040462427744,14.371774420717854,-0.67872621114469,0.1944623310704508,33,2595,0.0208,0.012716763005780347,14.271425997425766,-1.4697900548819427,0.00299083067643876,30,2595,0.0207,0.011560693641618497,14.237805308403399,-1.6657412772741111,0.000540815023599539,68.82101430637869,88.12235027596982
CP002874,1994,1994,0.1165,1.0,32.08235496343745,54.91177321638995,0.0,291,1994,0.122,0.14593781344032097,32.72858078194042,1.4584194871761271,0.0014492690866500057,194,1994,0.121,0.09729187562688064,32.612727576821904,-1.4495567685543103,0.0009699625818743686,197,1994,0.1231,0.09879638916750251,32.85519593610727,-1.4749995737125337,0.000736129510068092,178,1994,0.1177,0.08926780341023069,32.22525562350127,-1.759297138318254,5.4225959811017804e-05,203,1994,0.1173,0.10180541624874624,32.17774230737763,-0.9601730197496234,0.030935854039624427,218,1994,0.1125,0.10932798395185557,31.598061649411346,-0.20017050634869712,0.6966231531683429,27.218659714329636,16.388133435679702
CP000492,1586,1586,0.0592,1.0,23.599864406390132,63.22531241306547,0.0,82,1586,0.0592,0.05170239596469105,23.599864406390132,-0.5038673017451837,0.22095514503697247,48,1586,0.0549,0.03026481715006305,22.77849643852728,-1.7152756375049887,4.318966636537505e-06,49,1586,0.0555,0.0308953341740227,22.895359791887962,-1.7044064978540414,4.871635426961838e-06,69,1586,0.0594,0.043505674653215635,23.6371825732256,-1.0664722803535034,0.006649167582119066,69,1586,0.0555,0.043505674653215635,22.895359791887962,-0.8308670478609391,0.036972820282388505,67,1586,0.0587,0.04224464060529634,23.506235342989314,-1.1102671107980606,0.004562111930976715,48.35144813079669,50.67711844794025
CP009495,2500,2500,0.0331,1.0,17.88977082022014,135.11911495634547,0.0,31,2500,0.0333,0.0124,17.941881172273995,-2.9121806960099117,4.860222422627191e-11,25,2500,0.0318,0.01,17.546726190375228,-3.1059925030285402,9.244636881391408e-13,37,2500,0.0309,0.0148,17.3046785581241,-2.3259605698427532,4.246452641591388e-07,74,2500,0.0283,0.0296,16.582855604509135,0.19598554540366828,0.6728106982670747,44,2500,0.0315,0.0176,17.46646787418681,-1.9895264600896225,2.120470103581731e-05,43,2500,0.0271,0.0172,16.237484411077965,-1.5242508860001986,0.0016278351524982564,67.40296010338368,84.61730506030531
HG322949,3131,3131,0.0455,1.0,20.839805661281968,143.40534401203044,0.0,125,3131,0.045,0.03992334717342702,20.73041244162788,-0.7667478900748685,0.18130892107301977,101,3131,0.0449,0.03225806451612903,20.70844996613701,-1.911388832323296,0.0003968041054947132,91,3131,0.0458,0.02906419674225487,20.905109423296498,-2.5065546866550266,2.4131681326552427e-06,97,3131,0.0431,0.030980517406579366,20.308222472683326,-1.8685091741062743,0.0005860188210200649,95,3131,0.0454,0.030341743851804534,20.817982611194584,-2.264743941838396,2.4782086899786596e-05,119,3131,0.0428,0.03800702650910252,20.240592876692126,-0.7414209698017762,0.20019976673269024,61.04793056851058,74.54066962142373
CP001801,1228,1228,0.0508,1.0,21.958907076628382,53.081767500196165,0.0,47,1228,0.0497,0.038273615635179156,21.732443488940678,-0.6456522023002375,0.06587131703510538,43,1228,0.0494,0.03501628664495114,21.670173049608994,-0.8150927064386642,0.017667037038043665,41,1228,0.0476,0.033387622149837134,21.291838812089484,-0.8196943511562901,0.018713503447504685,56,1228,0.044,0.04560260586319218,20.509509989270832,0.0959554860661969,0.7805389093202343,45,1228,0.0491,0.03664495114006515,21.60768150450205,-0.7078408665368962,0.04711743734279835,48,1228,0.0474,0.03908794788273615,21.2492917529032,-0.4803548334078209,0.1794523199211031,54.71364202678709,60.740488868978716
CP003183,1179,1179,0.0484,1.0,21.46099718093267,52.277924951073594,0.0,38,1179,0.0429,0.032230703986429174,20.263166090223905,-0.6207865021680334,0.07216188636853509,42,1179,0.0438,0.035623409669211195,20.46498473002118,-0.4710582552186455,0.19946219467755424,26,1179,0.0477,0.02205258693808312,21.313073452695647,-1.4187676905029154,7.768443972889605e-06,38,1179,0.0422,0.032230703986429174,20.104516905412076,-0.5846347890525989,0.09525046894398825,36,1179,0.0486,0.030534351145038167,21.503032344299722,-0.9905300638049914,0.002806275956346427,34,1179,0.0436,0.02883799830364716,20.420342798297977,-0.852306945672364,0.012283880417555897,59.03407490127308,64.34338868585253
CP006617,951,951,0.08,1.0,27.129319932501073,32.24997906976065,0.0,63,951,0.0793,0.06624605678233439,27.020642109320793,-0.45943763844596697,0.14946750911735598,56,951,0.081,0.058885383806519455,27.283511504203414,-0.7708318629279035,0.010558626304107466,51,951,0.0815,0.05362776025236593,27.360144370964125,-0.9687997124799513,0.0010924825736110173,57,951,0.0817,0.05993690851735016,27.3907119294114,-0.7556101518404288,0.012802305597342216,50,951,0.0762,0.052576235541535225,26.531784711926186,-0.8467655019792664,0.004857574565321961,61,951,0.0811,0.06414300736067298,27.29886261366946,-0.5907242447502237,0.057115002046154356,41.644697144569584,38.16307476668408
CP003592,2769,2769,0.0798,1.0,27.098332051991687,94.02917475183582,0.0,123,2769,0.08,0.044420368364030335,27.129319932501073,-3.631495380095117,1.1326630861398687e-13,242,2769,0.0796,0.08739617190321415,27.0672939171983,0.7975529458555672,0.13109456274285408,238,2769,0.0805,0.08595160707836765,27.206570897487246,0.5548475791704489,0.29461320037713484,245,2769,0.0804,0.08847959552184904,27.19114561764546,0.8227825452665599,0.12399017162452797,232,2769,0.0876,0.08378475984109787,28.27122919152968,-0.37368025027950313,0.5014293375577032,219,2769,0.0834,0.0790899241603467,27.64858766736558,-0.4316531514586826,0.4293131425606914,46.314761799639506,49.010557632252976
CP001130,390,390,0.0951,1.0,29.33530125974506,12.03024972797116,0.0,23,390,0.0874,0.05897435897435897,28.242032504761408,-0.3925354875974661,0.04805901117556135,20,390,0.0909,0.05128205128205128,28.746685026277376,-0.5374880611756181,0.004676136040341302,43,390,0.0872,0.11025641025641025,28.212791425167417,0.3187206775994034,0.10635958019521889,24,390,0.0926,0.06153846153846154,28.987107479015563,-0.4179099280178128,0.03547864200755135,37,390,0.0882,0.09487179487179487,28.358554264983255,0.09175361958465245,0.6547641154257856,33,390,0.0908,0.08461538461538462,28.732448555596513,-0.08394690049937248,0.725017542562246,34.84701003004782,29.13169402717011
CP001814,5805,5805,0.0223,1.0,14.765740753514535,384.37275818005327,0.0,44,5805,0.0198,0.007579672695951766,13.931245457603568,-5.092078824961198,4.356158416222442e-14,61,5805,0.0207,0.010508182601205857,14.237805308403399,-4.1553806024500615,3.0409472140621393e-09,59,5805,0.0201,0.010163652024117141,14.0342402715644,-4.109983788496899,4.257378388721053e-09,73,5805,0.0203,0.012575366063738156,14.10245014173069,-3.179695694672878,9.416777684134215e-06,72,5805,0.02,0.012403100775193798,14.0,-3.150000000000001,1.2357072688889403e-05,92,5805,0.0193,0.015848406546080964,13.757728736968177,-1.4563813826449592,0.0562468970041274,70.86660360569266,91.04996317509303
CP002039,2990,2990,0.0349,1.0,18.352653759061656,157.23333736273455,0.0,42,2990,0.0329,0.014046822742474917,17.837485809384685,-3.1602547916445713,1.5213820205574136e-10,64,2990,0.0369,0.02140468227424749,18.85162857686306,-2.4576656500045235,1.824782895936049e-06,76,2990,0.0338,0.025418060200668897,18.07140282324535,-1.3868320154848515,0.009787189937566353,76,2990,0.0405,0.025418060200668897,19.71287650242856,-2.2875910572688083,9.962956691897707e-06,59,2990,0.0317,0.019732441471571906,17.52001997715756,-2.0424063469478657,8.647194477445284e-05,91,2990,0.0343,0.030434782608695653,18.199865384117544,-0.6350046967976709,0.268712163831362,63.40456378594629,81.03757687531623
CP003360,3649,3649,0.0501,1.0,21.81513007066426,158.88904117336105,0.0,142,3649,0.0563,0.03891477117018361,23.050013015180706,-2.752219704093849,2.035558135268795e-06,138,3649,0.0541,0.03781858043299534,22.621491993235107,-2.626303340989474,5.523030347293856e-06,110,3649,0.0507,0.030145245272677444,21.9384388687983,-3.418853112044997,1.401492824256769e-09,104,3649,0.0547,0.02850095916689504,22.73937334228892,-4.204174783577258,3.673959503793653e-14,144,3649,0.057,0.039462866538777744,23.18426190328258,-2.7601913861635357,1.9528144605345003e-06,119,3649,0.0522,0.03261167443135105,22.243012385915716,-3.2134945914636894,1.742958840271077e-08,50.07753722094292,53.97771887036462
CP003926,1738,1738,0.0476,1.0,21.291838812089484,77.74205011641074,0.0,63,1738,0.0482,0.03624856156501726,21.418860847393354,-0.969780799641727,0.01855099737463229,60,1738,0.0465,0.03452243958573072,21.056531053333547,-0.9886243820158765,0.016580399018126676,49,1738,0.0518,0.02819332566168009,22.1623013245466,-1.851269838776067,1.760506979595564e-06,71,1738,0.0473,0.040851553509781355,21.227979178433355,-0.5279541639736582,0.23492621219548243,51,1738,0.0471,0.029344073647871116,21.185275546945338,-1.4566626679750512,0.00027740305657628485,59,1738,0.0478,0.03394706559263521,21.334282270561623,-1.128531051322131,0.005778952589749473,56.24709917544409,59.82452255907001
CP001998,1867,1867,0.0464,1.0,21.03498038981734,84.63859566333831,0.0,38,1867,0.0487,0.020353508302088912,21.52401217245521,-2.458784151206098,2.377153056968668e-10,57,1867,0.0512,0.03053026245313337,22.04054445788488,-1.7508823374911913,1.9665764352177996e-05,53,1867,0.0515,0.028387787895018748,22.101527096560545,-1.9523764041949438,1.3146185174209638e-06,58,1867,0.0465,0.031065881092662024,21.056531053333547,-1.3684827727327906,0.000960395382261181,51,1867,0.0467,0.027316550615961437,21.09955212794812,-1.7151501501335085,2.854851126084287e-05,64,1867,0.0425,0.03427959292983396,20.172691937369194,-0.7608057490616467,0.08486263088502655,53.60177947414012,60.33642787963222
CP001854,2179,2179,0.0198,1.0,13.931245457603568,153.31405985918266,0.0,9,2179,0.0207,0.004130335016062414,14.237805308403399,-2.5358753837355836,8.700987423236745e-11,12,2179,0.0213,0.005507113354749885,14.438251279154272,-2.3834396101475623,2.9227743902919428e-09,21,2179,0.0203,0.009637448370812299,14.10245014173069,-1.6474938586202792,0.00013536801106714728,20,2179,0.0186,0.009178522257916476,13.510751274448063,-1.5194861916247255,0.0004630632002861518,25,2179,0.0239,0.011473152822395595,15.273765089197882,-1.7728503641286546,4.2800205872106984e-05,31,2179,0.0215,0.014226709499770536,14.504395885385918,-1.0926687416170393,0.017793016097249828,72.7334268541423,93.05789371916354
CP002638,3566,3566,0.0234,1.0,15.117023516552457,230.37310196592333,0.0,26,3566,0.026,0.007291082445316881,15.913516267626083,-4.192410959212375,2.476361568886368e-16,33,3566,0.0192,0.009254066180594503,13.722740251130602,-2.584556681168536,2.348840650399837e-06,46,3566,0.0209,0.012899607403252944,14.30496067803054,-1.9943710886123058,0.0004329989904829591,39,3566,0.0216,0.010936623667975322,14.537345012071496,-2.6157183425463426,2.083041289152939e-06,47,3566,0.0216,0.013180033651149748,14.537345012071496,-2.0654115297578333,0.00027377447716574215,73,3566,0.0227,0.02047111609646663,14.894532553927297,-0.5336320539918031,0.39911660279847655,70.8545250986818,89.50584950342642
AP012051,483,483,0.0792,1.0,27.00506619136491,16.46899870003693,0.0,28,483,0.0855,0.057971014492753624,27.962430151902034,-0.47551303401630707,0.027919027608822738,35,483,0.0845,0.07246376811594203,27.813620763935067,-0.2090162963442057,0.3689677612367879,38,483,0.0905,0.07867494824016563,28.68967584341099,-0.1990785825247214,0.4271660207105089,47,483,0.0846,0.09730848861283643,27.828553681425845,0.2205720092487934,0.3257490679458207,28,483,0.0859,0.057971014492753624,28.021632714743802,-0.4814030694543465,0.027969261675398868,26,483,0.0845,0.053830227743271224,27.813620763935067,-0.5325987625173974,0.013833378499046457,35.37487573029511,28.8596832483386
AP012052,1937,1937,0.0159,1.0,12.508872850900676,152.3879667433623,0.0,13,1937,0.018,0.006711409395973154,13.295111883696203,-1.644664609916843,3.542433421305612e-05,9,1937,0.0183,0.004646360351058337,13.40339882268673,-1.9731636989891972,2.512243069184018e-07,12,1937,0.0161,0.00619514713474445,12.586020022231015,-1.524365920768583,0.0001351052637139566,13,1937,0.0186,0.006711409395973154,13.510751274448063,-1.7044351962537878,1.5475804885381818e-05,18,1937,0.0191,0.009292720702116675,13.687655021953177,-1.3878710392343918,0.0008351510138853249,21,1937,0.0173,0.010841507485802787,13.038677080133551,-0.95946083510735,0.02876689383974259,70.27840545811512,89.51635710263977
CP001100,1891,1891,0.0594,1.0,23.6371825732256,75.24901051510035,0.0,60,1891,0.0688,0.03172924378635643,25.31137293787123,-2.769537637174718,2.597136647021911e-12,66,1891,0.0585,0.034902168164992066,23.468649300716052,-1.901408957465588,3.793014672719619e-06,100,1891,0.0605,0.05288207297726071,23.84108848186257,-0.6042299625270542,0.17668315339632773,95,1891,0.0635,0.05023796932839767,24.38601033379589,-1.0283970053618985,0.01824789874821708,83,1891,0.067,0.04389212057112639,25.002199903208517,-1.747726206860397,2.7136539953366997e-05,105,1891,0.0648,0.05552617662612375,24.617262236081412,-0.7123781609758534,0.1119713780613884,45.03891960299454,47.72449961856626
CP008876,1894,1894,0.0783,1.0,26.86430903634039,64.98212173030485,0.0,180,1894,0.0745,0.09503695881731784,26.25828440702096,1.4813229759062139,0.0010138240019518237,127,1894,0.0754,0.06705385427666315,26.40356794071589,-0.5986918145113149,0.17730922313209857,94,1894,0.0748,0.04963041182682154,26.3068356135815,-1.812122168558679,1.4557852131040283e-05,91,1894,0.0711,0.04804646251319958,25.69918092079979,-1.6990191296198376,4.577023622738003e-05,85,1894,0.0751,0.04487856388595565,26.355263231468587,-2.1718394347757934,1.1947326543915234e-07,102,1894,0.0768,0.05385427666314678,26.62738440027484,-1.6321242577453987,0.00010012049866070135,42.89902979467948,39.81139382766129
CP001275,792,792,0.0318,1.0,17.546726190375228,43.70128032319869,0.0,12,792,0.0342,0.015151515151515152,18.174256518493404,-0.830097230368058,0.001640400091748033,16,792,0.0325,0.020202020202020204,17.732385626305334,-0.549277474856574,0.055824992492845976,14,792,0.0301,0.017676767676767676,17.086248856902444,-0.5758548925749254,0.03726864846330704,9,792,0.0354,0.011363636363636364,18.478863601423114,-1.0301932202440152,4.478814887926451e-05,19,792,0.0319,0.023989898989898988,17.57338612789237,-0.35649361792924733,0.2254475869876972,10,792,0.0353,0.012626262626262626,18.45370152571023,-0.9731164219265687,0.0001494098457144457,63.647038501132805,72.9871667891634
CP000750,2191,2191,0.0133,1.0,11.455614344067278,188.71617314173992,0.0,8,2191,0.016,0.003651300775901415,12.547509713086498,-2.1562844435802098,8.414639929995301e-08,9,2191,0.0153,0.004107713372889092,12.274326865453762,-1.997852938805003,8.456683952864369e-07,6,2191,0.0133,0.0027384755819260614,11.455614344067278,-2.0199964231498484,5.055070497154543e-07,16,2191,0.0139,0.00730260155180283,11.707600095664354,-1.234659527305946,0.005951952636705922,20,2191,0.0131,0.009128251939753538,11.370307823449636,-0.7653354803687165,0.10966678978397046,16,2191,0.0148,0.00730260155180283,12.075164595151488,-1.3603789721090687,0.0018965662901502503,74.43503011751491,94.07252668025595
CP002364,1808,1808,0.0365,1.0,18.75306641592249,92.89190158900784,0.0,39,1808,0.0385,0.02157079646017699,19.239997401247226,-1.5908526057293464,6.706122526740053e-05,25,1808,0.0338,0.013827433628318585,18.07140282324535,-1.9982067996155215,2.1889059495628927e-07,44,1808,0.0402,0.024336283185840708,19.642800207709694,-1.4601584141115802,0.00031389982983777556,39,1808,0.0369,0.02157079646017699,18.85162857686306,-1.470175369040284,0.00028130699853440137,31,1808,0.034,0.017146017699115043,18.122913673027305,-1.6814073360263304,2.225045280769102e-05,35,1808,0.0312,0.019358407079646017,17.38578729882544,-1.2314426509431873,0.0028220346110564547,58.92757515896828,71.9643941822454
CP001560,2152,2152,0.049,1.0,21.58680152315298,94.80570791392903,0.0,121,2152,0.0456,0.056226765799256506,20.861601089082306,1.0962149981847813,0.02004354371844517,89,2152,0.0458,0.041356877323420076,20.905109423296498,-0.457381007025231,0.35316078170775955,67,2152,0.0463,0.031133828996282528,21.013402865790205,-1.5531801397637495,0.00047736757869156713,76,2152,0.0427,0.03531598513011153,20.217989514291475,-0.7859535187100362,0.09803952796395901,85,2152,0.0493,0.03949814126394052,21.649367196294676,-0.9743287094142039,0.036322272266401945,105,2152,0.0476,0.04879182156133829,21.291838812089484,0.12045930004616136,0.7614700684315072,56.508328874835435,64.81461270368001
