Accession,TAA_0,TAA_1,TAA_2,TAA_3,TAA_4,TAA_5,TAA_6,TGA_0,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,TAG_0,TAG_1,TAG_2,TAG_3,TAG_4,TAG_5,TAG_6,GC,GC3
CP002131,1.0,0.07750759878419453,0.05167173252279635,0.06382978723404255,0.057750759878419454,0.0486322188449848,0.05927051671732523,1.0,0.11678832116788321,0.08029197080291971,0.06569343065693431,0.06569343065693431,0.043795620437956206,0.072992700729927,1.0,0.059880239520958084,0.059880239520958084,0.0718562874251497,0.10179640718562874,0.0718562874251497,0.04790419161676647,46.820114603503896,51.908446748191295
CP002156,1.0,0.013363028953229399,0.022271714922048998,0.024498886414253896,0.017817371937639197,0.035634743875278395,0.028953229398663696,1.0,0.02711323763955343,0.02073365231259968,0.017543859649122806,0.025518341307814992,0.025518341307814992,0.030303030303030304,1.0,0.019417475728155338,0.025889967637540454,0.012944983818770227,0.022653721682847898,0.025889967637540454,0.02912621359223301,60.65609859703726,70.43873435702011
CP002157,1.0,0.06923076923076923,0.06634615384615385,0.07211538461538461,0.08076923076923077,0.08461538461538462,0.08365384615384615,1.0,0.07111111111111111,0.09333333333333334,0.06666666666666667,0.10666666666666667,0.08444444444444445,0.06666666666666667,1.0,0.07390300230946882,0.09237875288683603,0.06235565819861432,0.06466512702078522,0.07159353348729793,0.10161662817551963,36.977445412770045,32.209989610809885
CP002158,1.0,0.06686046511627906,0.03875968992248062,0.03972868217054264,0.046511627906976744,0.055232558139534885,0.05813953488372093,1.0,0.09411764705882353,0.07058823529411765,0.06470588235294118,0.041176470588235294,0.07058823529411765,0.052941176470588235,1.0,0.05161290322580645,0.04086021505376344,0.03655913978494624,0.03870967741935484,0.06236559139784946,0.04516129032258064,48.0491303157634,56.060084648837645
CP002159,1.0,0.03698224852071006,0.03994082840236687,0.034023668639053255,0.04142011834319527,0.051775147928994084,0.03994082840236687,1.0,0.046511627906976744,0.046511627906976744,0.05232558139534884,0.09302325581395349,0.029069767441860465,0.0755813953488372,1.0,0.02888086642599278,0.08303249097472924,0.039711191335740074,0.036101083032490974,0.06498194945848375,0.04332129963898917,52.754823680596594,57.67405650260274
CP002162,1.0,0.023391812865497075,0.023391812865497075,0.005847953216374269,0.023391812865497075,0.0,0.19298245614035087,1.0,0.0031457532331352674,0.004543865781195386,0.009437259699405802,0.010136315973435861,0.008039147151345682,0.009786787836420832,1.0,0.00546448087431694,0.01912568306010929,0.01092896174863388,0.01366120218579235,0.00819672131147541,0.02185792349726776,72.82213415331078,92.92320183484325
CP002171,1.0,0.07727797001153403,0.08073817762399077,0.06343713956170703,0.06459054209919261,0.07612456747404844,0.06920415224913495,1.0,0.14163090128755365,0.04291845493562232,0.09012875536480687,0.04721030042918455,0.06866952789699571,0.04291845493562232,1.0,0.06827309236947791,0.07630522088353414,0.08032128514056225,0.07630522088353414,0.040160642570281124,0.0642570281124498,34.112512528035516,27.53386588731037
CP002198,1.0,0.061526479750778816,0.07710280373831775,0.0646417445482866,0.07242990654205607,0.06736760124610591,0.07437694704049844,1.0,0.061601642710472276,0.07186858316221766,0.061601642710472276,0.059548254620123205,0.09034907597535935,0.09240246406570841,1.0,0.05368289637952559,0.0599250936329588,0.06741573033707865,0.062421972534332085,0.07740324594257178,0.06491885143570537,40.22255163651048,33.81060954169641
CP002209,1.0,0.015772870662460567,0.026288117770767613,0.019978969505783387,0.030494216614090432,0.04311251314405889,0.03259726603575184,1.0,0.03169398907103825,0.036065573770491806,0.03169398907103825,0.03825136612021858,0.04590163934426229,0.029508196721311476,1.0,0.05454545454545454,0.04242424242424243,0.04242424242424243,0.04242424242424243,0.03636363636363636,0.030303030303030304,60.21947303196726,74.59866125458424
CP002224,1.0,0.026515151515151516,0.026515151515151516,0.017045454545454544,0.026515151515151516,0.015151515151515152,0.028409090909090908,1.0,0.02512562814070352,0.035175879396984924,0.02763819095477387,0.032663316582914576,0.03015075376884422,0.02763819095477387,1.0,0.0,0.031914893617021274,0.015957446808510637,0.0425531914893617,0.031914893617021274,0.026595744680851064,61.72374467055032,72.70388841676859
CP002271,1.0,0.012598425196850394,0.006299212598425197,0.009448818897637795,0.014173228346456693,0.02204724409448819,0.014173228346456693,1.0,0.010485436893203883,0.008932038834951457,0.01087378640776699,0.018640776699029128,0.013592233009708738,0.021359223300970873,1.0,0.011627906976744186,0.008944543828264758,0.016100178890876567,0.016100178890876567,0.008050089445438283,0.012522361359570662,67.45864534737987,84.79390248820647
CP002273,1.0,0.056485355648535567,0.06903765690376569,0.0502092050209205,0.05230125523012552,0.04741980474198047,0.0502092050209205,1.0,0.08300395256916997,0.07905138339920949,0.05928853754940711,0.05138339920948617,0.06126482213438735,0.045454545454545456,1.0,0.043583535108958835,0.06053268765133172,0.08232445520581114,0.043583535108958835,0.05084745762711865,0.06779661016949153,47.49750214689114,52.27503323979917
CP002280,1.0,0.031363088057901084,0.03498190591073583,0.033775633293124246,0.03618817852834741,0.05548854041013269,0.04221954161640531,1.0,0.06976744186046512,0.0,0.046511627906976744,0.06201550387596899,0.03875968992248062,0.046511627906976744,1.0,0.035868005738880916,0.04160688665710186,0.03299856527977044,0.03299856527977044,0.03443328550932568,0.03873744619799139,53.687692660687745,57.15919320444134
CP002281,1.0,0.09242618741976893,0.08857509627727857,0.07317073170731707,0.09114249037227215,0.07573812580231065,0.09499358151476252,1.0,0.1935483870967742,0.07526881720430108,0.11827956989247312,0.07526881720430108,0.043010752688172046,0.0967741935483871,1.0,0.09956709956709957,0.06493506493506493,0.12987012987012986,0.11688311688311688,0.0735930735930736,0.06493506493506493,34.534494620965724,27.628289964493646
CP002287,1.0,0.013677811550151976,0.007598784194528876,0.0121580547112462,0.0243161094224924,0.013677811550151976,0.0182370820668693,1.0,0.017193566278424846,0.011647254575707155,0.012756516916250694,0.012756516916250694,0.017193566278424846,0.011647254575707155,1.0,0.011597938144329897,0.015463917525773196,0.01288659793814433,0.02190721649484536,0.01288659793814433,0.01675257731958763,65.9875561360569,84.34228057699373
CP002292,1.0,0.009242144177449169,0.04251386321626617,0.012939001848428836,0.022181146025878003,0.018484288354898338,0.022181146025878003,1.0,0.026812313803376366,0.024826216484607744,0.021847070506454815,0.020854021847070508,0.027805362462760674,0.023833167825223437,1.0,0.01327433628318584,0.007374631268436578,0.016224188790560472,0.008849557522123894,0.030973451327433628,0.029498525073746312,62.24843185985493,76.3670502292069
CP002304,1.0,0.08535300316122234,0.0958904109589041,0.09062170706006323,0.10432033719704953,0.101159114857745,0.08956796628029505,1.0,0.0782608695652174,0.14782608695652175,0.06956521739130435,0.13043478260869565,0.12173913043478261,0.14782608695652175,1.0,0.07246376811594203,0.10628019323671498,0.10144927536231885,0.043478260869565216,0.09178743961352658,0.06280193236714976,33.16135481113169,22.76332038951294
CP002305,1.0,0.055991041433370664,0.04703247480403135,0.060470324748040316,0.06942889137737962,0.06942889137737962,0.07838745800671892,1.0,0.09282700421940929,0.05907172995780591,0.05485232067510549,0.03375527426160337,0.08860759493670886,0.05063291139240506,1.0,0.05314009661835749,0.043478260869565216,0.057971014492753624,0.057971014492753624,0.043478260869565216,0.057971014492753624,40.41362648482518,37.992539885975695
CP002339,1.0,0.06439628482972136,0.06068111455108359,0.06253869969040247,0.06996904024767801,0.06749226006191951,0.06749226006191951,1.0,0.09259259259259259,0.08641975308641975,0.06481481481481481,0.07407407407407407,0.06481481481481481,0.07407407407407407,1.0,0.06624203821656051,0.05987261146496815,0.050955414012738856,0.09044585987261146,0.05859872611464968,0.08662420382165605,43.506790224265245,40.02699928744964
CP002343,1.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,1.0,0.004062681369704005,0.0075449796865931515,0.008705745792222866,0.009866511897852582,0.017411491584445733,0.01044689495066744,1.0,0.013513513513513514,0.009009009009009009,0.0,0.0045045045045045045,0.018018018018018018,0.013513513513513514,70.70365089596365,90.52364365277442
CP002344,1.0,0.00980392156862745,0.014705882352941176,0.014705882352941176,0.024509803921568627,0.00980392156862745,0.00980392156862745,1.0,0.006224066390041493,0.0031120331950207467,0.005186721991701245,0.013485477178423237,0.008298755186721992,0.005186721991701245,1.0,0.007075471698113208,0.007075471698113208,0.009433962264150943,0.009433962264150943,0.0047169811320754715,0.014150943396226415,72.48208595927298,90.15164594001295
CP002345,1.0,0.07423580786026202,0.05749636098981077,0.05604075691411936,0.06404657933042213,0.06259097525473072,0.06404657933042213,1.0,0.14133333333333334,0.09066666666666667,0.06666666666666667,0.042666666666666665,0.088,0.056,1.0,0.0549738219895288,0.06544502617801047,0.06806282722513089,0.05759162303664921,0.07591623036649214,0.08900523560209424,38.85666655089779,36.90686604784456
CP002347,1.0,0.0943952802359882,0.0855457227138643,0.058997050147492625,0.06784660766961652,0.0943952802359882,0.05309734513274336,1.0,0.14736842105263157,0.09473684210526316,0.09473684210526316,0.031578947368421054,0.08421052631578947,0.05263157894736842,1.0,0.05844155844155844,0.06493506493506493,0.11038961038961038,0.07792207792207792,0.09090909090909091,0.08441558441558442,35.753011699226306,31.623728921601412
CP002349,1.0,0.07111111111111111,0.06666666666666667,0.08518518518518518,0.09925925925925926,0.07037037037037037,0.07333333333333333,1.0,0.1,0.09230769230769231,0.09487179487179487,0.07948717948717948,0.09230769230769231,0.05641025641025641,1.0,0.0997624703087886,0.09263657957244656,0.07838479809976247,0.0665083135391924,0.0831353919239905,0.08076009501187649,35.51221813052385,30.05027712289496
CP002353,1.0,0.012102874432677761,0.024205748865355523,0.024205748865355523,0.02118003025718608,0.028744326777609682,0.0226928895612708,1.0,0.013100436681222707,0.024745269286754003,0.019408054342552158,0.018437651625424552,0.021348859776807377,0.023774866569626393,1.0,0.01694915254237288,0.022598870056497175,0.05084745762711865,0.005649717514124294,0.022598870056497175,0.01694915254237288,62.444079661404686,73.5681544322742
CP002355,1.0,0.04903677758318739,0.05604203152364273,0.040280210157618214,0.0542907180385289,0.06129597197898424,0.04903677758318739,1.0,0.05982905982905983,0.042735042735042736,0.08547008547008547,0.07692307692307693,0.05128205128205128,0.05128205128205128,1.0,0.045454545454545456,0.06818181818181818,0.06818181818181818,0.03787878787878788,0.045454545454545456,0.07575757575757576,44.994259801835,46.09885495021901
CP002360,1.0,0.0724191063174114,0.05546995377503852,0.07550077041602465,0.08628659476117104,0.061633281972265024,0.06317411402157165,1.0,0.13861386138613863,0.052805280528052806,0.052805280528052806,0.07260726072607261,0.052805280528052806,0.0462046204620462,1.0,0.03571428571428571,0.048701298701298704,0.05194805194805195,0.09090909090909091,0.06168831168831169,0.08441558441558442,43.45191857580361,43.37644513416864
CP002361,1.0,0.0136986301369863,0.0,0.0136986301369863,0.0273972602739726,0.00684931506849315,0.03424657534246575,1.0,0.0057306590257879654,0.0057306590257879654,0.0028653295128939827,0.008595988538681949,0.008595988538681949,0.008595988538681949,1.0,0.010830324909747292,0.0036101083032490976,0.018050541516245487,0.01444043321299639,0.018050541516245487,0.01444043321299639,70.02482703542627,92.225683629916
CP002364,1.0,0.023809523809523808,0.008503401360544218,0.023809523809523808,0.03231292517006803,0.017006802721088437,0.015306122448979591,1.0,0.022916666666666665,0.014583333333333334,0.025,0.017708333333333333,0.016666666666666666,0.020833333333333332,1.0,0.011538461538461539,0.023076923076923078,0.023076923076923078,0.011538461538461539,0.019230769230769232,0.023076923076923078,58.92757515896828,71.9643941822454
CP002382,1.0,0.03265765765765766,0.028153153153153154,0.021396396396396396,0.037162162162162164,0.05855855855855856,0.0472972972972973,1.0,0.06274509803921569,0.054901960784313725,0.050980392156862744,0.03529411764705882,0.050980392156862744,0.043137254901960784,1.0,0.018518518518518517,0.037037037037037035,0.030864197530864196,0.07407407407407407,0.037037037037037035,0.037037037037037035,54.71298554422008,63.353420928571396
CP002390,1.0,0.0787518573551263,0.07578008915304606,0.06983655274888559,0.08023774145616643,0.09212481426448738,0.0861812778603269,1.0,0.18518518518518517,0.09259259259259259,0.046296296296296294,0.08333333333333333,0.07407407407407407,0.09259259259259259,1.0,0.05519480519480519,0.07142857142857142,0.07467532467532467,0.08766233766233766,0.1266233766233766,0.05194805194805195,35.445507329835344,31.35175195404921
CP002395,1.0,0.016366612111292964,0.03764320785597381,0.03436988543371522,0.031096563011456628,0.027823240589198037,0.03764320785597381,1.0,0.040632054176072234,0.03837471783295711,0.022573363431151242,0.045146726862302484,0.03611738148984198,0.033860045146726865,1.0,0.017421602787456445,0.05226480836236934,0.03484320557491289,0.03484320557491289,0.027874564459930314,0.0313588850174216,59.180881385322195,71.02120927328849
CP002400,1.0,0.017543859649122806,0.023391812865497075,0.019005847953216373,0.029239766081871343,0.038011695906432746,0.023391812865497075,1.0,0.026119402985074626,0.014925373134328358,0.017412935323383085,0.02736318407960199,0.022388059701492536,0.02736318407960199,1.0,0.010752688172043012,0.010752688172043012,0.04838709677419355,0.04838709677419355,0.053763440860215055,0.04838709677419355,55.5585100725393,67.47799906657528
CP002417,1.0,0.016172506738544475,0.016172506738544475,0.013477088948787063,0.026954177897574125,0.016172506738544475,0.0215633423180593,1.0,0.01020408163265306,0.011278195488721804,0.015037593984962405,0.017185821697099892,0.01288936627282492,0.014500537056928034,1.0,0.008620689655172414,0.004310344827586207,0.017241379310344827,0.021551724137931036,0.008620689655172414,0.01293103448275862,66.47972170008927,85.93058828009994
CP002422,1.0,0.015384615384615385,0.03717948717948718,0.03974358974358974,0.03333333333333333,0.04487179487179487,0.04230769230769231,1.0,0.022988505747126436,0.0210727969348659,0.028735632183908046,0.040229885057471264,0.06130268199233716,0.05172413793103448,1.0,0.040229885057471264,0.04597701149425287,0.04597701149425287,0.09195402298850575,0.034482758620689655,0.034482758620689655,51.498769329353344,60.30832086948006
CP002432,1.0,0.02452316076294278,0.035422343324250684,0.021798365122615803,0.035422343324250684,0.013623978201634877,0.04904632152588556,1.0,0.017857142857142856,0.024350649350649352,0.02922077922077922,0.02922077922077922,0.024350649350649352,0.030844155844155844,1.0,0.012987012987012988,0.025974025974025976,0.03463203463203463,0.017316017316017316,0.012987012987012988,0.021645021645021644,56.10872507194258,66.87424598584889
CP002444,1.0,0.026595744680851064,0.047872340425531915,0.0425531914893617,0.05319148936170213,0.0425531914893617,0.06914893617021277,1.0,0.030303030303030304,0.09090909090909091,0.045454545454545456,0.015151515151515152,0.10606060606060606,0.09090909090909091,1.0,0.08791208791208792,0.08791208791208792,0.054945054945054944,0.03296703296703297,0.03296703296703297,0.04395604395604396,52.11486869899255,62.2729356661938
CP002452,1.0,0.03508771929824561,0.049707602339181284,0.043859649122807015,0.04678362573099415,0.07894736842105263,0.049707602339181284,1.0,0.05570291777188329,0.05305039787798409,0.0610079575596817,0.042440318302387266,0.05570291777188329,0.050397877984084884,1.0,0.03902439024390244,0.03414634146341464,0.02926829268292683,0.03414634146341464,0.04390243902439024,0.07317073170731707,53.911915803900946,68.33222814869386
CP002453,1.0,0.07487520798668885,0.08153078202995008,0.06877426511369938,0.08541320022185246,0.0904048807542984,0.08430393788130892,1.0,0.046153846153846156,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.046153846153846156,0.05384615384615385,1.0,0.0970464135021097,0.08438818565400844,0.08438818565400844,0.08438818565400844,0.10337552742616034,0.10337552742616034,33.76617850633946,24.839353603043133
CP002455,1.0,0.07849829351535836,0.06257110352673492,0.07394766780432309,0.07508532423208192,0.06370875995449374,0.08418657565415244,1.0,0.12658227848101267,0.08860759493670886,0.06329113924050633,0.0759493670886076,0.05063291139240506,0.06329113924050633,1.0,0.0641025641025641,0.04487179487179487,0.04487179487179487,0.12179487179487179,0.07692307692307693,0.08333333333333333,35.921712449965995,30.660974563700265
CP002479,1.0,0.01564245810055866,0.02905027932960894,0.035754189944134075,0.035754189944134075,0.035754189944134075,0.04357541899441341,1.0,0.03596287703016241,0.027842227378190254,0.03248259860788863,0.025522041763341066,0.03480278422273782,0.03596287703016241,1.0,0.02433862433862434,0.02857142857142857,0.022222222222222223,0.021164021164021163,0.02857142857142857,0.02857142857142857,61.17795371438165,80.3803493560879
CP002512,1.0,0.11125319693094629,0.0907928388746803,0.08951406649616368,0.08567774936061381,0.07544757033248081,0.07672634271099744,1.0,0.2112676056338028,0.04225352112676056,0.08450704225352113,0.14084507042253522,0.028169014084507043,0.1267605633802817,1.0,0.09342560553633218,0.10034602076124567,0.06920415224913495,0.08996539792387544,0.09342560553633218,0.04498269896193772,41.88288753247277,41.028908230133354
CP002514,1.0,0.003703703703703704,0.007407407407407408,0.007407407407407408,0.022222222222222223,0.037037037037037035,0.018518518518518517,1.0,0.01908957415565345,0.01908957415565345,0.01762114537444934,0.020558002936857563,0.01908957415565345,0.016152716593245228,1.0,0.012048192771084338,0.024096385542168676,0.009036144578313253,0.018072289156626505,0.015060240963855422,0.012048192771084338,61.37353066787112,71.2925836697303
CP002521,1.0,0.0,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.013043478260869565,0.02608695652173913,1.0,0.006184586108468126,0.005233111322549952,0.006184586108468126,0.017126546146527116,0.011417697431018078,0.009514747859181731,1.0,0.0076045627376425855,0.011406844106463879,0.0076045627376425855,0.019011406844106463,0.022813688212927757,0.015209125475285171,68.82101430637869,88.12235027596982
CP002528,1.0,0.0835421888053467,0.07184628237259816,0.07101086048454469,0.06432748538011696,0.06934001670843776,0.07268170426065163,1.0,0.14444444444444443,0.07777777777777778,0.044444444444444446,0.08888888888888889,0.06666666666666667,0.08888888888888889,1.0,0.0776255707762557,0.06164383561643835,0.06621004566210045,0.0730593607305936,0.0502283105022831,0.06164383561643835,37.28913304540747,29.071976736729933
CP002542,1.0,0.0587440918298447,0.05064145847400405,0.05941931127616475,0.07292370020256583,0.07157326130992572,0.08102633355840648,1.0,0.07761194029850746,0.0626865671641791,0.07164179104477612,0.056716417910447764,0.08656716417910448,0.06865671641791045,1.0,0.07728337236533958,0.04918032786885246,0.05620608899297424,0.07494145199063232,0.07962529274004684,0.05620608899297424,36.494677869818496,30.773281060935545
CP002543,1.0,0.06692913385826772,0.1062992125984252,0.051181102362204724,0.06692913385826772,0.07480314960629922,0.027559055118110236,1.0,0.1346153846153846,0.07692307692307693,0.0,0.11538461538461539,0.09615384615384616,0.038461538461538464,1.0,0.047058823529411764,0.058823529411764705,0.07058823529411765,0.08235294117647059,0.047058823529411764,0.11764705882352941,34.94858518464715,25.794333719559578
CP002544,1.0,0.05546218487394958,0.052100840336134456,0.05714285714285714,0.04873949579831933,0.052941176470588235,0.06890756302521009,1.0,0.08026030368763558,0.07809110629067245,0.052060737527114966,0.06073752711496746,0.06941431670281996,0.0650759219088937,1.0,0.043209876543209874,0.04938271604938271,0.06790123456790123,0.06481481481481481,0.06172839506172839,0.08333333333333333,43.35854115212846,45.50594221801111
CP002546,1.0,0.0189873417721519,0.0189873417721519,0.021360759493670885,0.02610759493670886,0.03164556962025317,0.027689873417721517,1.0,0.0214168039538715,0.030477759472817133,0.02800658978583196,0.039538714991762765,0.04118616144975288,0.03789126853377265,1.0,0.018709073900841908,0.03086997193638915,0.0205799812909261,0.02432179607109448,0.026192703461178673,0.03461178671655753,56.448637682336866,65.06472505094511
CP002547,1.0,0.046826222684703434,0.05202913631633715,0.05931321540062435,0.06555671175858481,0.05723204994797086,0.05827263267429761,1.0,0.049891540130151846,0.049891540130151846,0.04121475054229935,0.049891540130151846,0.0455531453362256,0.05639913232104121,1.0,0.06267806267806268,0.05698005698005698,0.07122507122507123,0.07407407407407407,0.05698005698005698,0.05128205128205128,46.350190020427156,48.834887434354
CP002548,1.0,0.0803921568627451,0.047058823529411764,0.1392156862745098,0.1,0.052941176470588235,0.07450980392156863,1.0,0.1,0.1375,0.125,0.1,0.0875,0.075,1.0,0.0,0.05660377358490566,0.1509433962264151,0.05660377358490566,0.09433962264150944,0.05660377358490566,27.19146803587076,21.19632291729623
CP002568,1.0,0.0,0.016260162601626018,0.012195121951219513,0.008130081300813009,0.04065040650406504,0.024390243902439025,1.0,0.00714711137581894,0.008338296605122097,0.012507444907683145,0.016676593210244194,0.016676593210244194,0.011316259678379988,1.0,0.004618937644341801,0.016166281755196306,0.004618937644341801,0.011547344110854504,0.020785219399538105,0.013856812933025405,67.21816850258045,86.10177881547655
CP002584,1.0,0.06670311645708037,0.06014215418261345,0.06724986331328595,0.0634226353198469,0.06232914160743576,0.0590486604702023,1.0,0.12735849056603774,0.04716981132075472,0.07783018867924528,0.08018867924528301,0.06367924528301887,0.07075471698113207,1.0,0.07110609480812641,0.05756207674943566,0.07900677200902935,0.09480812641083522,0.05869074492099323,0.0654627539503386,41.10174901777252,39.68411988829821
CP002593,1.0,0.0,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.014285714285714285,1.0,0.0013788348845225785,0.008617718028266115,0.0062047569803516025,0.0062047569803516025,0.008962426749396759,0.009996552912788694,1.0,0.010101010101010102,0.012626262626262626,0.005050505050505051,0.012626262626262626,0.012626262626262626,0.007575757575757576,73.30953216701418,93.37673601152711
CP002606,1.0,0.0547945205479452,0.0730593607305936,0.045662100456621,0.045662100456621,0.0639269406392694,0.0502283105022831,1.0,0.05970149253731343,0.05970149253731343,0.08955223880597014,0.1044776119402985,0.08955223880597014,0.029850746268656716,1.0,0.04054054054054054,0.0945945945945946,0.04054054054054054,0.06756756756756757,0.06756756756756757,0.08108108108108109,37.47425387888553,34.82711355754928
CP002623,1.0,0.012162162162162163,0.016216216216216217,0.032432432432432434,0.02972972972972973,0.04054054054054054,0.03513513513513514,1.0,0.020348837209302327,0.029069767441860465,0.03391472868217054,0.03391472868217054,0.03197674418604651,0.03294573643410853,1.0,0.017857142857142856,0.030612244897959183,0.06377551020408163,0.03826530612244898,0.04591836734693878,0.025510204081632654,57.20617746871345,63.89680935066454
CP002628,1.0,0.008928571428571428,0.026785714285714284,0.026785714285714284,0.03571428571428571,0.026785714285714284,0.026785714285714284,1.0,0.034482758620689655,0.007259528130671506,0.02722323049001815,0.021778584392014518,0.019963702359346643,0.018148820326678767,1.0,0.0028089887640449437,0.008426966292134831,0.02247191011235955,0.014044943820224719,0.028089887640449437,0.014044943820224719,60.393461963311104,73.65026650100693
CP002629,1.0,0.054945054945054944,0.04884004884004884,0.05372405372405373,0.04884004884004884,0.045177045177045176,0.05982905982905983,1.0,0.05860113421550094,0.043478260869565216,0.04158790170132325,0.054820415879017016,0.052930056710775046,0.04914933837429111,1.0,0.0392156862745098,0.04411764705882353,0.05392156862745098,0.04411764705882353,0.041666666666666664,0.04411764705882353,52.89111833046157,61.21289535608213
CP002630,1.0,0.0125,0.009375,0.0125,0.01875,0.015625,0.01875,1.0,0.011627906976744186,0.023255813953488372,0.029069767441860465,0.01744186046511628,0.005813953488372093,0.023255813953488372,1.0,0.004424778761061947,0.017699115044247787,0.008849557522123894,0.017699115044247787,0.02654867256637168,0.02654867256637168,68.07581813061798,87.23943006005747
CP002638,1.0,0.0034129692832764505,0.0034129692832764505,0.006825938566552901,0.017064846416382253,0.006825938566552901,0.10238907849829351,1.0,0.006121714079942384,0.007562117392870004,0.013323730644580483,0.009722722362261434,0.013323730644580483,0.012603528988116673,1.0,0.016129032258064516,0.02217741935483871,0.014112903225806451,0.014112903225806451,0.016129032258064516,0.016129032258064516,70.8545250986818,89.50584950342642
CP002657,1.0,0.013377926421404682,0.013377926421404682,0.016722408026755852,0.030100334448160536,0.023411371237458192,0.05016722408026756,1.0,0.020942408376963352,0.01832460732984293,0.02225130890052356,0.020942408376963352,0.01963350785340314,0.0274869109947644,1.0,0.006191950464396285,0.021671826625386997,0.01238390092879257,0.018575851393188854,0.04024767801857585,0.018575851393188854,67.98318727162113,88.50981913403375
CP002663,1.0,0.03566529492455418,0.03292181069958848,0.04526748971193416,0.0411522633744856,0.037037037037037035,0.037037037037037035,1.0,0.0365296803652968,0.0258751902587519,0.0258751902587519,0.0502283105022831,0.0380517503805175,0.0243531202435312,1.0,0.021367521367521368,0.04700854700854701,0.04487179487179487,0.02564102564102564,0.04487179487179487,0.038461538461538464,56.920129621833325,64.30819043092237
CP002666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0025252525252525255,0.0030303030303030303,0.0025252525252525255,0.005555555555555556,0.005050505050505051,0.005555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.72433071501032,95.80570365173895
CP002667,1.0,0.09595959595959595,0.06060606060606061,0.06565656565656566,0.06363636363636363,0.07676767676767676,0.06868686868686869,1.0,0.125,0.05555555555555555,0.06944444444444445,0.0763888888888889,0.06944444444444445,0.0763888888888889,1.0,0.051643192488262914,0.107981220657277,0.07042253521126761,0.10328638497652583,0.028169014084507043,0.09389671361502347,39.876866858802494,34.517492353149684
CP002683,1.0,0.06666666666666667,0.06888888888888889,0.06444444444444444,0.06,0.04888888888888889,0.044444444444444446,1.0,0.025423728813559324,0.059322033898305086,0.06779661016949153,0.059322033898305086,0.0423728813559322,0.01694915254237288,1.0,0.054878048780487805,0.07926829268292683,0.06097560975609756,0.054878048780487805,0.04878048780487805,0.07926829268292683,42.425450774774525,37.19907099293046
CP002690,1.0,0.054373522458628844,0.09692671394799054,0.09929078014184398,0.09456264775413711,0.09456264775413711,0.05200945626477541,1.0,0.029850746268656716,0.08955223880597014,0.14925373134328357,0.029850746268656716,0.08955223880597014,0.05970149253731343,1.0,0.040268456375838924,0.11409395973154363,0.087248322147651,0.06040268456375839,0.10738255033557047,0.10067114093959731,33.86623061671051,27.104277667312875
CP002691,1.0,0.03744292237442922,0.057534246575342465,0.0589041095890411,0.06621004566210045,0.057534246575342465,0.06027397260273973,1.0,0.06553191489361702,0.04595744680851064,0.0774468085106383,0.062127659574468086,0.06553191489361702,0.05106382978723404,1.0,0.03581020590868397,0.06266786034019696,0.05371530886302596,0.06535362578334826,0.050134288272157566,0.04118173679498657,47.1331222886286,52.842800375082554
CP002701,1.0,0.05338078291814947,0.099644128113879,0.10676156583629894,0.10320284697508897,0.05338078291814947,0.07829181494661921,1.0,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.1,0.23333333333333334,0.0,1.0,0.07317073170731707,0.04878048780487805,0.07317073170731707,0.14634146341463414,0.1951219512195122,0.0975609756097561,25.439887368942856,12.037159717083258
CP002725,1.0,0.05508474576271186,0.09322033898305085,0.07627118644067797,0.07627118644067797,0.11652542372881355,0.1059322033898305,1.0,0.037209302325581395,0.13488372093023257,0.05581395348837209,0.08837209302325581,0.07441860465116279,0.11162790697674418,1.0,0.10204081632653061,0.09387755102040816,0.1469387755102041,0.08979591836734693,0.08163265306122448,0.07346938775510205,41.22960708801931,34.43784294716497
CP002738,1.0,0.0349025974025974,0.05194805194805195,0.03977272727272727,0.040584415584415584,0.05357142857142857,0.0625,1.0,0.06103286384976526,0.046948356807511735,0.051643192488262914,0.048513302034428794,0.03755868544600939,0.0406885758998435,1.0,0.032397408207343416,0.04967602591792657,0.04103671706263499,0.06047516198704104,0.038876889848812095,0.04319654427645788,51.31004907079445,57.15543575299591
CP002786,1.0,0.004975124378109453,0.01990049751243781,0.029850746268656716,0.03980099502487562,0.024875621890547265,0.012437810945273632,1.0,0.02203856749311295,0.024793388429752067,0.03305785123966942,0.03489439853076217,0.04315886134067952,0.021120293847566574,1.0,0.022764227642276424,0.022764227642276424,0.032520325203252036,0.024390243902439025,0.032520325203252036,0.024390243902439025,62.2442474469851,71.24509272505556
CP002810,1.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1.0,0.0034334763948497852,0.0034334763948497852,0.00944206008583691,0.0034334763948497852,0.020600858369098713,0.01630901287553648,1.0,0.0,0.004484304932735426,0.004484304932735426,0.008968609865470852,0.013452914798206279,0.013452914798206279,73.8877299908699,96.07381311278519
