Accession,P0_observed,Total_UTRs_0,P0_Expected_freq,P0_Observed_freq,P0_Standard_Deviation,P0_Zscore,P0__BinomPval,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP002666,2126,2126,0.0113,1.0,10.569914853015609,198.86406174788664,0.0,5,2126,0.0118,0.0023518344308560675,10.798499895818862,-1.8601472606188136,0.9999997770269632,6,2126,0.0136,0.0028222013170272815,11.582331371533108,-1.9783236435728928,0.9999999511505185,5,2126,0.0121,0.0023518344308560675,10.93324745901235,-1.8955575713157915,0.9999998711145545,11,2126,0.0117,0.0051740357478833494,10.753190224300878,-1.2902403575681223,0.9993994830733341,10,2126,0.0127,0.004703668861712135,11.197638143823008,-1.5181951570187038,0.9999465434124081,11,2126,0.011,0.0051740357478833494,10.430244484191155,-1.1875081182203477,0.9984968910232056,74.72433071501032,95.80570365173895
CP000245,1499,1499,0.0263,1.0,16.002596664291705,91.20871634894777,0.0,9,1499,0.0242,0.00600400266844563,15.366964566888283,-1.7749634211282093,0.9999999873453801,19,1499,0.023,0.012675116744496331,14.990330216509575,-1.0324655812421282,0.9985832345788321,11,1499,0.0234,0.00733822548365577,15.117023516552457,-1.5926812559123964,0.9999994961410784,19,1499,0.025,0.012675116744496331,15.612494995995995,-1.183347056619594,0.999715223816498,18,1499,0.0255,0.01200800533689126,15.763803475050048,-1.2829708282020935,0.9999166809400967,17,1499,0.0251,0.01134089392928619,15.642886562268487,-1.3184842783267643,0.9999495065658494,69.99670531593956,91.31977921211823
CP011301,3760,3760,0.0212,1.0,14.40505466841414,255.4858752511187,0.0,22,3760,0.0206,0.005851063829787234,14.204098000225146,-3.9042253861611615,0.9999999999999813,36,3760,0.0202,0.009574468085106383,14.068390099794646,-2.8398416390645274,0.9999999047797922,41,3760,0.0211,0.010904255319148936,14.371774420717854,-2.6674507181754916,0.999999349222633,23,3760,0.0189,0.006117021276595745,13.617191340360904,-3.52965591792339,0.9999999999931185,32,3760,0.0178,0.00851063829787234,13.222390101641986,-2.6415799058645653,0.9999993750824735,45,3760,0.02,0.011968085106382979,14.0,-2.1571428571428575,0.9999403370140107,66.99219674934137,85.48284691326599
CP000976,246,246,0.1053,1.0,30.69395868896679,7.170668411667456,3.291389744681164e-241,30,246,0.1055,0.12195121951219512,30.71965982884576,0.13173974004099706,0.2269752632795952,31,246,0.1037,0.12601626016260162,30.48709727081278,0.18006961932895235,0.14861064100684254,14,246,0.1077,0.056910569105691054,31.000114515917517,-0.40303722083299554,0.9980811929138691,25,246,0.1009,0.1016260162601626,30.11962649170803,0.0059296884059690524,0.5158653757739134,18,246,0.0964,0.07317073170731707,29.513901809147498,-0.19361723288748248,0.9147697152163103,25,246,0.1023,0.1016260162601626,30.304242277278604,-0.005471181179287024,0.5447610227958604,27.586044045449377,17.395862127615185
CP002422,1476,1476,0.0549,1.0,22.77849643852728,61.24054780194219,0.0,31,1476,0.0547,0.02100271002710027,22.73937334228892,-2.187272237071838,0.9999999999667532,48,1476,0.0521,0.032520325203252036,22.222868851703193,-1.3004441592510725,0.9998809769767394,54,1476,0.0548,0.036585365853658534,22.75894549402498,-1.1812849592288095,0.9995330936917323,63,1476,0.0538,0.042682926829268296,22.562260525044916,-0.7272675529025846,0.9775031166459461,73,1476,0.0571,0.0494579945799458,23.20335967053047,-0.48611925859709476,0.9090824876522939,66,1476,0.0483,0.044715447154471545,21.43994169768192,-0.2467730591157365,0.756091955079699,51.498769329353344,60.30832086948006
LN614830,1723,1723,0.0755,1.0,26.41964231400569,60.292773121896445,0.0,137,1723,0.0688,0.07951247823563552,25.31137293787123,0.7292216050589448,0.046002243811016974,110,1723,0.0761,0.06384213580963435,26.515804720958403,-0.7965174062134452,0.9774867712125962,128,1723,0.0727,0.0742890307603018,25.964342857079977,0.10544846118658549,0.4128336045618809,105,1723,0.0706,0.06094022054556007,25.615549964816292,-0.6497537637435364,0.9490551543502633,112,1723,0.0736,0.06500290191526407,26.111882352676147,-0.567281967647264,0.9232014653882453,112,1723,0.072,0.06500290191526407,25.84879107424562,-0.4664047910546951,0.8801379075186139,40.45678767672056,34.63316066954526
AP009152,1528,1528,0.0169,1.0,12.889681920047522,116.54102943096223,0.0,4,1528,0.0167,0.002617801047120419,12.814487894566836,-1.6791619124415544,0.9999999781783825,5,1528,0.0163,0.0032722513089005235,12.662665596153124,-1.5720544658501838,0.9999997503048162,9,1528,0.0176,0.0058900523560209425,13.149235719234788,-1.3607482884975814,0.9999824363107127,13,1528,0.0182,0.008507853403141362,13.367408125736269,-1.1078886692691816,0.9994204556753872,15,1528,0.0174,0.00981675392670157,13.07564147566,-0.8861668486069537,0.9946361692716028,21,1528,0.0175,0.0137434554973822,13.112494041943357,-0.4377504372272185,0.891800534935962,71.16380109284755,92.56099655074152
CP001628,1238,1238,0.0165,1.0,12.738818626544614,95.57974217977112,0.0,6,1238,0.0157,0.004846526655896607,12.431214743539748,-1.0808758658909605,0.9998987743765858,7,1238,0.015,0.005654281098546042,12.155245781143218,-0.9518524107467142,0.9993426743582129,9,1238,0.0158,0.007269789983844911,12.470108259353646,-0.8468571226780489,0.9974077013879963,12,1238,0.0168,0.009693053311793215,12.8521437900453,-0.6845861782852793,0.9862854662928537,13,1238,0.0144,0.01050080775444265,11.913286700151222,-0.40519464707742886,0.9034286911332349,10,1238,0.0168,0.008077544426494346,12.8521437900453,-0.840202239906774,0.9970613051872874,72.99524968443846,94.18728425581112
CP002542,2243,2243,0.0855,1.0,27.962430151902034,73.35641032832312,0.0,146,2243,0.0822,0.06509139545251895,27.466918283637135,-1.3971206963855456,0.998974067166231,117,2243,0.0753,0.0521622826571556,26.387479985781138,-1.9667622686200101,0.9999948750212282,136,2243,0.079,0.0606330806954971,26.973876250921002,-1.5272925410041267,0.999641544586492,159,2243,0.0772,0.07088720463664734,26.690852365557753,-0.5305038522588269,0.8777697112895353,169,2243,0.0814,0.0753455193936692,27.34484229246898,-0.4966274756589144,0.8620209047539559,167,2243,0.0761,0.07445385644226482,26.515804720958403,-0.1392490267165662,0.6269505200273513,36.494677869818496,30.773281060935545
CP000542,2638,2638,0.0252,1.0,15.673212816777548,164.0711722645205,0.0,34,2638,0.0266,0.01288855193328279,16.091127990293284,-2.247872244992362,0.9999995455603299,25,2638,0.0242,0.009476876421531463,15.366964566888283,-2.5274737786334844,0.9999999926220635,44,2638,0.0267,0.016679302501895376,16.120517981752325,-1.6398108317563207,0.9997450722644364,42,2638,0.0273,0.01592115238817286,16.29561597485655,-1.8420537183936831,0.9999583667255227,36,2638,0.0267,0.013646702047005308,16.120517981752325,-2.136072801071179,0.999998229493372,43,2638,0.0283,0.016300227445034118,16.582855604509135,-1.908923333529625,0.9999776349605295,65.27908838713583,80.90000850352706
CP003989,2337,2337,0.0264,1.0,16.03216766379394,141.9211205692668,0.0,27,2337,0.0266,0.011553273427471117,16.091127990293284,-2.185316033854944,0.999999865152669,25,2337,0.0239,0.01069747539580659,15.273765089197882,-2.0200847544670695,0.9999989626681312,26,2337,0.0223,0.011125374411638854,14.765740753514535,-1.7686278281557999,0.9999800786764232,27,2337,0.025,0.011553273427471117,15.612494995995995,-2.0128108933299456,0.9999987513403955,22,2337,0.0215,0.009413778348309799,14.504395885385918,-1.9473751422118237,0.9999978311676236,44,2337,0.0266,0.018827556696619598,16.091127990293284,-1.128833231017568,0.9940023760541097,66.49738278761228,81.4401820985169
CP006842,1396,1396,0.0302,1.0,17.11372548570299,79.10847939748798,0.0,25,1396,0.0305,0.01790830945558739,17.19585705918725,-1.0222229656537287,0.9987584693767928,35,1396,0.0358,0.025071633237822348,18.579117309495626,-0.8061093404230504,0.9902031675789691,37,1396,0.0378,0.02650429799426934,19.071224396980913,-0.8268373163548058,0.9915873233586221,42,1396,0.0338,0.03008595988538682,18.07140282324535,-0.2869063376380918,0.7982904030944746,30,1396,0.0343,0.02148997134670487,18.199865384117544,-0.9825786961922125,0.998010993569458,25,1396,0.0317,0.01790830945558739,17.52001997715756,-1.0989256875906617,0.9994494396228656,64.81654437051148,79.35615019705926
CP002304,1271,1271,0.1035,1.0,30.46108172734514,37.4067969811166,0.0,105,1271,0.1004,0.08261211644374508,30.053259390621843,-0.7522778047513536,0.9863322795934398,130,1271,0.1082,0.1022816679779701,31.063283792928267,-0.2421572699829137,0.7638633432233425,115,1271,0.1099,0.0904799370574351,31.276507157929256,-0.789183391718418,0.989583168736024,123,1271,0.1013,0.0967741935483871,30.17255541050509,-0.19064676232220057,0.7166796315140074,129,1271,0.1034,0.10149488591660111,30.448060693581127,-0.07952559029516354,0.6017075695810155,115,1271,0.0984,0.0904799370574351,29.78547296921773,-0.3379634095588572,0.8401730373599543,33.16135481113169,22.76332038951294
CP002455,1114,1114,0.0877,1.0,28.285810930570825,35.929752995046634,0.0,89,1114,0.092,0.07989228007181329,28.9025950392002,-0.4666708986409839,0.9288142011067064,69,1114,0.09,0.06193895870736086,28.61817604250837,-1.0923127998642386,0.999762199188142,77,1114,0.0936,0.06912028725314183,29.127141981320445,-0.9362538905289374,0.9985149257268336,91,1114,0.0967,0.08168761220825853,29.554882845310008,-0.5658557365133949,0.9621842800966623,72,1114,0.0936,0.06463195691202872,29.127141981320445,-1.107915085547884,0.999800193695565,92,1114,0.0898,0.08258527827648116,28.589501569632166,-0.2811241735160969,0.813797949869965,35.921712449965995,30.660974563700265
CP002102,1520,1520,0.0275,1.0,16.35351644142629,90.39034542170168,0.0,19,1520,0.0269,0.0125,16.17911925909442,-1.352854852571568,0.9999597047777555,23,1520,0.0274,0.015131578947368421,16.324594941376034,-1.1423254339214939,0.9994510271651637,23,1520,0.0274,0.015131578947368421,16.324594941376034,-1.1423254339214939,0.9994510271651637,31,1520,0.0268,0.020394736842105264,16.149848296501116,-0.602853960065329,0.9528987400874116,39,1520,0.0263,0.025657894736842105,16.002596664291705,-0.06099010182377786,0.5841262094757393,26,1520,0.0266,0.017105263157894738,16.091127990293284,-0.8968917535617061,0.994189425933996,68.42270096651546,87.4378435672643
CP006939,1929,1929,0.0522,1.0,22.243012385915716,82.19687910427476,0.0,67,1929,0.0527,0.03473302229134267,22.343390521583782,-1.5511656552983746,0.9999267548037272,55,1929,0.0523,0.02851218247796786,22.263133202673878,-2.061107014105672,0.9999998776441039,67,1929,0.0491,0.03473302229134267,21.60768150450205,-1.282594802881822,0.9990873502920813,72,1929,0.0526,0.03732503888024884,22.323359962156236,-1.3199357108406324,0.9993211720843723,73,1929,0.0495,0.03784344219803007,21.690954335851615,-1.0366302769277023,0.9937678125299708,65,1929,0.0528,0.033696215655780196,22.36339866835987,-1.6478354004455382,0.9999742745572949,51.86034252952444,56.881119859009765
CP000411,911,911,0.0859,1.0,28.021632714743802,29.71793644136391,0.0,70,911,0.0828,0.07683863885839737,27.557967994756073,-0.1970682309027072,0.7595339273217567,61,911,0.0866,0.06695938529088913,28.124800443736486,-0.6361858472842875,0.9872765616147489,72,911,0.0822,0.07903402854006586,27.466918283637135,-0.10500631961024172,0.6532402830834676,63,911,0.0821,0.06915477497255763,27.451701222328644,-0.4295945050723394,0.9339778136521035,60,911,0.0853,0.06586169045005488,27.932760336207377,-0.6339616918219824,0.9870517363346148,68,911,0.0802,0.07464324917672886,27.16025773073591,-0.1863826201572215,0.7483353577354911,37.88888283571569,33.76575792724595
CP002479,2702,2702,0.0428,1.0,20.240592876692126,127.78056531033207,0.0,68,2702,0.0446,0.025166543301258327,20.642393272099046,-2.543755431254825,0.9999999574471155,77,2702,0.0408,0.02849740932642487,19.78265907303667,-1.680340336315434,0.999720397338362,81,2702,0.0448,0.02997779422649889,20.686459339384303,-1.9360297160061035,0.999967185553767,74,2702,0.0473,0.027387120651369355,21.227979178433355,-2.534607724444303,0.9999999470711933,89,2702,0.0427,0.03293856402664693,20.217989514291475,-1.304551077215469,0.9959469832913808,97,2702,0.0445,0.035899333826794964,20.62031765031761,-1.126995247798331,0.9885768424330204,61.17795371438165,80.3803493560879
HG322949,3131,3131,0.0439,1.0,20.487261896114862,146.11757858026343,0.0,125,3131,0.044,0.03992334717342702,20.509509989270832,-0.6223454391000678,0.8771255128913681,101,3131,0.0457,0.03225806451612903,20.883368981081574,-2.0153213802871885,0.9999356180916792,91,3131,0.0462,0.02906419674225487,20.99179839842218,-2.5558648659674956,0.9999995784693655,97,3131,0.0434,0.030980517406579366,20.37558342722976,-1.908431242662425,0.9998543560708745,95,3131,0.041,0.030341743851804534,19.829019138626094,-1.6829375052139974,0.9992723520484278,119,3131,0.0429,0.03800702650910252,20.263166090223905,-0.7560467072019498,0.9205902223072604,61.04793056851058,74.54066962142373
CP001154,1842,1842,0.0326,1.0,17.758727431885426,100.3422574525551,0.0,34,1842,0.0334,0.018458197611292075,17.967871326342472,-1.5317785562972706,0.9999604708619577,30,1842,0.0314,0.016286644951140065,17.439621555526944,-1.59629610719261,0.9999832511394765,30,1842,0.0325,0.016286644951140065,17.732385626305334,-1.6842065489313738,0.9999943775192353,34,1842,0.0335,0.018458197611292075,17.9938183829892,-1.5398065830315004,0.9999639292297705,55,1842,0.0324,0.02985884907709012,17.705998983395432,-0.26436237821936065,0.7488167204520195,44,1842,0.0314,0.023887079261672096,17.439621555526944,-0.7935263936741916,0.976126453577333,62.352314953733114,74.62992883864295
CP009257,2605,2605,0.0864,1.0,28.09538040319084,84.70887262767609,0.0,182,2605,0.0837,0.06986564299424185,27.69373755923891,-1.3013230851527728,0.9959233576350726,191,2605,0.0843,0.07332053742802304,27.783720053297397,-1.0294337815502692,0.9815030737573975,178,2605,0.085,0.06833013435700576,27.888169534768682,-1.5571118766278755,0.9992565111477001,188,2605,0.0839,0.07216890595009597,27.72377860249212,-1.1022848089420605,0.9873000455471393,265,2605,0.0844,0.1017274472168906,27.798676227475294,1.6237463838435262,0.001083037367944212,183,2605,0.0861,0.07024952015355086,28.051165751176903,-1.4719709108084968,0.998642673344603,39.04102432934414,30.15086226840688
CP007030,777,777,0.0784,1.0,26.88,26.64,0.0,48,777,0.0691,0.06177606177606178,25.362411162978965,-0.22437535467079725,0.8081806137846262,56,777,0.0751,0.07207207207207207,26.355263231468587,-0.08926869670536391,0.6449663026931008,58,777,0.0707,0.07464607464607464,25.63230578781394,0.11961857920162913,0.3532694340745592,49,777,0.0749,0.06306306306306306,26.3229918512315,-0.34940177210782025,0.9095429738971996,52,777,0.0767,0.06692406692406692,26.611484362958787,-0.285436914994976,0.8634325097109705,60,777,0.0719,0.07722007722007722,25.83222599777263,0.16002105278718232,0.3017633174879758,45.91219532987793,42.88806589585989
CP000750,2191,2191,0.0125,1.0,11.110243021644486,194.74033968338458,0.0,8,2191,0.0127,0.003651300775901415,11.197638143823008,-1.7705251540867586,0.9999974895564436,9,2191,0.0136,0.004107713372889092,11.582331371533108,-1.795631581662052,0.9999978719854488,6,2191,0.0135,0.0027384755819260614,11.540255629751016,-2.0431523145132195,0.9999999720651062,16,2191,0.0153,0.00730260155180283,12.274326865453762,-1.4275568992151189,0.9997423860151667,20,2191,0.0156,0.009128251939753538,12.392191089553132,-1.144236713066319,0.9967460623060587,16,2191,0.0153,0.00730260155180283,12.274326865453762,-1.4275568992151189,0.9997423860151667,74.43503011751491,94.07252668025595
AP014521,399,399,0.111,1.0,31.413213780191292,11.291776845312004,0.0,46,399,0.1076,0.11528822055137844,30.98745552639003,0.09899489802857549,0.3327993677674627,33,399,0.1092,0.08270676691729323,31.188998060213475,-0.33892720694624495,0.9663217438473575,36,399,0.1066,0.09022556390977443,30.860401812030897,-0.21170819614710787,0.8746600449778785,42,399,0.1059,0.10526315789473684,30.77095871109641,-0.008257786258325754,0.5404192832352258,36,399,0.1126,0.09022556390977443,31.610321099286544,-0.28242041490054653,0.9359733775026795,33,399,0.1162,0.08270676691729323,32.04646002291049,-0.4170132985186514,0.9878618520659667,25.06962490771965,12.049407316897229
CP000267,2194,2194,0.0432,1.0,20.330705841165475,103.25363105443763,0.0,48,2194,0.0426,0.02187784867821331,20.195355901790887,-2.25123044233988,0.999999951517878,68,2194,0.0387,0.03099361896080219,19.287900352293402,-0.8766013765717944,0.9760596207986167,68,2194,0.0407,0.03099361896080219,19.759430659814065,-1.0777537251268348,0.9926609400272339,67,2194,0.042,0.030537830446672742,20.058913230780973,-1.253707003498559,0.9978175420911441,73,2194,0.0392,0.033272561531449404,19.40705026530307,-0.6701069880388086,0.9342460934589394,78,2194,0.0428,0.03555150410209663,20.240592876692126,-0.7857082100748731,0.961264627859744,59.87933375732678,72.1806538037545
CP002224,1114,1114,0.0366,1.0,18.777763445096436,57.15417616895473,0.0,24,1114,0.0385,0.02154398563734291,19.239997401247226,-0.9817568893629648,0.9994574853721552,34,1114,0.0393,0.03052064631956912,19.430777133197736,-0.5033355039253886,0.9480813460498122,23,1114,0.0396,0.02064631956912029,19.501753767289753,-1.0826923697198525,0.9998579668669229,35,1114,0.0364,0.03141831238779174,18.728331479338998,-0.2963211114734004,0.8332319727279448,26,1114,0.0389,0.02333931777378815,19.33566393998406,-0.8965091684363586,0.998464890940114,31,1114,0.0367,0.027827648114901255,18.80242271623527,-0.5256663010488359,0.9558489721870524,61.72374467055032,72.70388841676859
AP010953,3176,3176,0.0591,1.0,23.581176815417844,126.7238875901304,0.0,215,3176,0.0604,0.06769521410579345,23.822644689454613,0.97258722958901,0.04750112255667873,146,3176,0.0578,0.045969773299748114,23.336486453620218,-1.6100452857234335,0.9985891171473674,152,3176,0.062,0.04785894206549118,24.115555146004827,-1.8623664157049473,0.999733509226871,131,3176,0.0599,0.04124685138539043,23.730147492167006,-2.496503657196193,0.9999987612838531,133,3176,0.0633,0.041876574307304786,24.350176590735437,-2.7942631030399845,0.9999999406531579,206,3176,0.0565,0.06486146095717885,23.088471149038863,1.1501844287816982,0.02438426112569273,50.68482282649143,52.79602195346696
CP008803,1921,1921,0.0393,1.0,19.430777133197736,94.97842970196653,0.0,43,1921,0.0412,0.022384174908901613,19.87525094181203,-1.8186034534014612,0.9999976847051193,49,1921,0.0423,0.025507548152004164,20.12727254249815,-1.6027159135390814,0.9999663745748053,55,1921,0.0418,0.028630921395106715,20.013185653463566,-1.2640566293663424,0.9990258191965924,72,1921,0.0415,0.03748047891723061,19.944360105052255,-0.3871520549834043,0.8260931939242818,48,1921,0.0402,0.024986985944820406,19.642800207709694,-1.487781766905599,0.9998877086332676,56,1921,0.0389,0.029151483602290473,19.33566393998406,-0.9685160053529271,0.9907338144860554,58.73526537989287,72.73222726377944
CP003418,1452,1452,0.0818,1.0,27.405977450184114,48.64728515607253,0.0,116,1452,0.0861,0.07988980716253444,28.051165751176903,-0.32145544609395305,0.8126847138191603,108,1452,0.0863,0.0743801652892562,28.080653482424513,-0.6163531774939894,0.9543900960239191,86,1452,0.0802,0.05922865013774105,27.16025773073591,-1.121138109287556,0.9990749868727536,96,1452,0.0844,0.06611570247933884,27.798676227475294,-0.9550382824977847,0.995784313499051,139,1452,0.0812,0.09573002754820936,27.31420143441869,0.7724040569392184,0.026005651535888685,121,1452,0.0874,0.08333333333333333,28.242032504761408,-0.20907843651141259,0.7213476476520976,33.93312429608442,25.96296654488778
CP003870,1888,1888,0.0794,1.0,27.036205355041968,64.28760165027612,0.0,134,1888,0.0769,0.07097457627118645,26.643271195557052,-0.41988838074303475,0.8437532770930052,111,1888,0.0817,0.058792372881355935,27.3907119294114,-1.578987801100553,0.99993965244589,129,1888,0.0814,0.06832627118644068,27.34484229246898,-0.9026638272767797,0.9847743066778116,141,1888,0.0829,0.0746822033898305,27.57310102255457,-0.5626933288101577,0.9109408795415164,127,1888,0.0788,0.06726694915254237,26.942635357366214,-0.8081763239261889,0.9736115092477882,143,1888,0.0826,0.07574152542372882,27.527666083415063,-0.47039222143868675,0.8702987774220267,44.30814140013351,46.157495262988064
CP003257,706,706,0.092,1.0,28.9025950392002,22.17960010616885,0.0,107,706,0.0922,0.15155807365439095,28.930807109377366,1.4485181779258665,2.950631377577693e-07,70,706,0.0918,0.09915014164305949,28.874341550934112,0.1797166522688073,0.2668772134931721,59,706,0.0917,0.08356940509915015,28.860199237011514,-0.19889675580058128,0.790418421694843,64,706,0.089,0.0906515580736544,28.47437444440176,0.04094909976957358,0.45779411120258034,58,706,0.0928,0.0821529745042493,29.015196018638232,-0.25906425016641244,0.851260509214478,71,706,0.0915,0.10056657223796034,28.83188339321592,0.22201116426220485,0.21839789611561825,29.155505920703845,18.08167484599285
CP002831,2619,2619,0.0633,1.0,24.350176590735437,100.7474130981613,0.0,69,2619,0.0681,0.026345933562428408,25.19174269477997,-4.340862850375946,0.9999999999999999,142,2619,0.0683,0.054219167621229476,25.22600047569967,-1.461892464305805,0.9985891818234887,129,2619,0.0691,0.049255441008018326,25.362411162978965,-2.0492097405890117,0.9999887526978994,111,2619,0.0736,0.042382588774341354,26.111882352676147,-3.131080283517774,0.9999999999847844,112,2619,0.0673,0.042764413898434515,25.054083499501633,-2.564799466772681,0.9999999632365849,132,2619,0.0731,0.050400916380297825,26.03005762575258,-2.2838558736491166,0.9999989332737028,46.35995689072886,49.05056982794175
AP012338,2223,2223,0.015,1.0,12.155245781143218,180.1407424765425,0.0,2,2223,0.0153,0.000899685110211426,12.274326865453762,-2.6080371128210595,0.9999999999999537,8,2223,0.0151,0.003598740440845704,12.195076875526452,-2.0965263491950132,0.9999999731974715,12,2223,0.015,0.005398110661268556,12.155245781143218,-1.7560319539661724,0.9999938943351123,9,2223,0.0147,0.004048582995951417,12.034911715505022,-1.9674510756480772,0.9999997641998626,13,2223,0.0156,0.005847953216374269,12.392191089553132,-1.7493920036687993,0.9999927016021629,9,2223,0.0172,0.004048582995951417,13.001599901550577,-2.2486155720353573,0.999999997142518,73.28780179978833,93.48250813834655
AP014565,2840,2840,0.0582,1.0,23.412125063735672,114.2447339879885,0.0,165,2840,0.0569,0.058098591549295774,23.16514407466528,0.14694490951700162,0.4026432677567184,129,2840,0.0537,0.04542253521126761,22.542473244965826,-1.0428314473102358,0.9792621380961729,146,2840,0.0582,0.05140845070422535,23.412125063735672,-0.8238466156955677,0.9457755424880113,116,2840,0.057,0.04084507042253521,23.18426190328258,-1.9789286452765618,0.9999582287798212,124,2840,0.0535,0.04366197183098591,22.502833154960733,-1.2416214352920554,0.9925466781169816,121,2840,0.0557,0.0426056338028169,22.93414703013827,-1.6215122346224786,0.9993117783624238,52.155026256764614,56.21466011794846
CP011132,2831,2831,0.0511,1.0,22.020170299068987,121.99432899542917,0.0,129,2831,0.051,0.045566937477922995,21.999772726098783,-0.6991435862313797,0.9143980642380656,128,2831,0.0522,0.04521370540445072,22.243012385915716,-0.8891871144451442,0.959054246748626,105,2831,0.0525,0.037089367714588484,22.303306929690944,-1.9561000589523134,0.9999529289579951,116,2831,0.0525,0.04097492052278347,22.303306929690944,-1.462899654425915,0.9980549176911153,144,2831,0.0543,0.050865418580007066,22.66087156311513,-0.4290788186552591,0.8008123523844403,124,2831,0.052,0.04380077711056164,22.20270253820467,-1.0454583157189357,0.9797634789812778,53.42132434919108,60.23980933525132
CP005094,2998,2998,0.0282,1.0,16.554383105389338,175.99305159559307,0.0,41,2998,0.0267,0.013675783855903937,16.120517981752325,-2.422167826381195,0.9999995756086382,48,2998,0.0289,0.016010673782521682,16.75254905976998,-2.3066459833743402,0.999998260155095,45,2998,0.0286,0.015010006671114077,16.66794528428744,-2.444380474323219,0.9999996294082562,42,2998,0.0286,0.014009339559706471,16.66794528428744,-2.624366666312225,0.9999999581125896,38,2998,0.0296,0.012675116744496331,16.948109039063915,-2.9938915240070076,0.9999999997310431,37,2998,0.0253,0.012341561040693796,15.703474137909739,-2.4739366371301057,0.9999997922879564,65.6755124972747,81.5730660616583
CP006914,356,356,0.0644,1.0,24.546413179933232,13.569135236112162,0.0,18,356,0.0682,0.05056179775280899,25.208879388025164,-0.24908683576719295,0.9282760331311614,15,356,0.0669,0.042134831460674156,24.98487342373381,-0.3528695083011733,0.9815940559450748,18,356,0.0682,0.05056179775280899,25.208879388025164,-0.24908683576719295,0.9282760331311614,21,356,0.0713,0.05898876404494382,25.732529996096382,-0.1703213792295149,0.8431186823257861,16,356,0.069,0.0449438202247191,25.345413786324343,-0.33789150464061046,0.9768106700604511,12,356,0.0656,0.033707865168539325,24.758158251372414,-0.4585801530439221,0.9971370766794585,43.151248876847866,44.42254157393535
AP013105,1438,1438,0.0419,1.0,20.036064982925165,68.76339247123244,0.0,21,1438,0.0411,0.014603616133518776,19.852151016955315,-1.9192781662530187,0.9999999979531912,23,1438,0.0402,0.015994436717663423,19.642800207709694,-1.7720284089810272,0.99999995968402,25,1438,0.0407,0.017385257301808066,19.759430659814065,-1.696739171143481,0.9999998270987767,20,1438,0.0442,0.013908205841446454,20.553919334277833,-2.1192843706141984,0.999999999974354,33,1438,0.0418,0.02294853963838665,20.013185653463566,-1.3545269838292087,0.9999612836305392,36,1438,0.0399,0.025034770514603615,19.572427033967966,-1.0921588805977707,0.9991593849110878,63.459266396182954,82.24245014305617
CP001818,677,677,0.0455,1.0,20.839805661281968,31.007798753160206,0.0,20,677,0.0447,0.029542097488921712,20.664440471495954,-0.49659704138396693,0.9823694396739746,22,677,0.045,0.03249630723781388,20.73041244162788,-0.40833726892002326,0.9574000423703205,19,677,0.0461,0.028064992614475627,20.970166904438315,-0.5822414316318976,0.9934887942476458,25,677,0.049,0.03692762186115214,21.58680152315298,-0.3786109763057778,0.9438405994225187,24,677,0.045,0.03545051698670606,20.73041244162788,-0.3118606548810337,0.9055370772820291,23,677,0.0434,0.033973412112259974,20.37558342722976,-0.313208209364519,0.9068658583584082,63.79256619243765,85.21930259367649
CP001706,1232,1232,0.0346,1.0,18.276443855411262,65.07681742736033,0.0,31,1232,0.0378,0.025162337662337664,19.071224396980913,-0.8163922607121523,0.99433633872968,17,1232,0.0366,0.013798701298701298,18.777763445096436,-1.4959822069403927,0.99999961207776,24,1232,0.0383,0.01948051948051948,19.191954043296374,-1.208089595655247,0.9999426972144068,38,1232,0.0343,0.030844155844155844,18.199865384117544,-0.23393579623481564,0.7685312757451588,33,1232,0.0333,0.026785714285714284,17.941881172273995,-0.4473109549071226,0.9158568421521786,32,1232,0.0337,0.025974025974025976,18.045583947326282,-0.52746422769047,0.9478618354267666,58.416683456706785,62.88361486086754
CP002547,1773,1773,0.0676,1.0,25.105824025512486,65.84707987756455,0.0,90,1773,0.0667,0.050761421319796954,24.95017234409414,-1.132621434845082,0.9977326293769962,93,1773,0.0717,0.05245346869712352,25.799052308175973,-1.3226881201828384,0.9995581889093641,101,1773,0.0668,0.05696559503666103,24.967530915170606,-0.6983630083103413,0.9586043739459968,112,1773,0.0686,0.0631697687535251,25.27727042225881,-0.38088764487489474,0.8290665272415738,96,1773,0.0703,0.05414551607445008,25.565193134416173,-1.1203474915838572,0.9974596645020065,100,1773,0.0691,0.05640157924421884,25.362411162978965,-0.8877034543491548,0.986415301870542,46.350190020427156,48.834887434354
