Accession,P0_stop_f,P0_TAA_freq,P0_TAG_f,P0_TGA_f,P1_stop_f,P1_TAA_freq,P1_TAG_f,P1_TGA_f,P2_stop_f,P2_TAA_freq,P2_TAG_f,P2_TGA_f,P3_stop_f,P3_TAA_freq,P3_TAG_f,P3_TGA_f,P4_stop_f,P4_TAA_freq,P4_TAG_f,P4_TGA_f,P5_stop_f,P5_TAA_freq,P5_TAG_f,P5_TGA_f,P6_stop_f,P6_TAA_freq,P6_TAG_f,P6_TGA_f,Genomic_GC,Genomic_GC3
CP001998,1.0,0.39367970005356184,0.41456882699517944,0.19175147295125872,0.020353508302088912,0.006427423674343867,0.0032137118371719335,0.010712372790573112,0.03053026245313337,0.007498660953401178,0.009105516871987145,0.013926084627745045,0.028387787895018748,0.005356186395286556,0.006427423674343867,0.016604177825388325,0.031065881092662024,0.008034279592929834,0.010176754151044456,0.012854847348687734,0.027316550615961437,0.006963042313872523,0.0096411355115158,0.010712372790573112,0.03427959292983396,0.0058918050348152114,0.008034279592929834,0.020353508302088912,53.60177947414012,60.33642787963222
CP001999,1.0,0.7801766437684003,0.155053974484789,0.0647693817468106,0.08930323846908735,0.06967615309126594,0.011776251226692836,0.007850834151128557,0.08930323846908735,0.06280667320902845,0.014720314033366046,0.011776251226692836,0.08635917566241413,0.0549558390578999,0.018645731108930325,0.012757605495583905,0.08930323846908735,0.052011776251226695,0.018645731108930325,0.018645731108930325,0.09126594700686948,0.058881256133464184,0.019627085377821395,0.012757605495583905,0.08341511285574092,0.0549558390578999,0.019627085377821395,0.008832188420019628,28.360850626598605,15.387206237033068
CP002006,1.0,0.7043413173652695,0.15419161676646706,0.14146706586826346,0.07859281437125748,0.04715568862275449,0.012724550898203593,0.0187125748502994,0.0658682634730539,0.03967065868263473,0.008233532934131737,0.017964071856287425,0.061377245508982034,0.02844311377245509,0.017964071856287425,0.014970059880239521,0.05913173652694611,0.035179640718562874,0.012724550898203593,0.01122754491017964,0.06961077844311377,0.04116766467065868,0.014970059880239521,0.01347305389221557,0.059880239520958084,0.03592814371257485,0.006736526946107785,0.01721556886227545,47.685532961335895,55.794058886111884
CP002017,1.0,0.27159152634437805,0.17816404128191202,0.5502444323737099,0.019011406844106463,0.0038022813688212928,0.0032590983161325366,0.011950027159152634,0.021184139054861488,0.005431830526887561,0.0038022813688212928,0.011950027159152634,0.021184139054861488,0.0043454644215100485,0.0021727322107550242,0.014665942422596416,0.021727322107550243,0.0038022813688212928,0.004888647474198805,0.013036393264530146,0.025529603476371537,0.0038022813688212928,0.007061379684953829,0.014665942422596416,0.027159152634437807,0.006518196632265073,0.0032590983161325366,0.017381857686040194,59.114130784816446,69.22860875734256
CP002018,1.0,0.48759541984732824,0.16793893129770993,0.34446564885496184,0.02194656488549618,0.004770992366412214,0.008587786259541985,0.008587786259541985,0.02862595419847328,0.006679389312977099,0.006679389312977099,0.015267175572519083,0.020038167938931296,0.006679389312977099,0.004770992366412214,0.008587786259541985,0.02862595419847328,0.0057251908396946565,0.0057251908396946565,0.01717557251908397,0.019083969465648856,0.0057251908396946565,0.0057251908396946565,0.007633587786259542,0.02480916030534351,0.009541984732824428,0.004770992366412214,0.01049618320610687,61.69031954887218,72.45978262053252
CP002026,1.0,0.08752642706131078,0.19069767441860466,0.7217758985200846,0.010570824524312896,0.0012684989429175475,0.0038054968287526427,0.0054968287526427064,0.010993657505285413,0.0012684989429175475,0.002536997885835095,0.00718816067653277,0.011416490486257928,0.002959830866807611,0.002959830866807611,0.0054968287526427064,0.014799154334038054,0.002959830866807611,0.0033826638477801266,0.008456659619450317,0.021987315010570826,0.002959830866807611,0.004651162790697674,0.01437632135306554,0.013953488372093023,0.0038054968287526427,0.0016913319238900633,0.008456659619450317,67.88473004222645,88.27897265025898
CP002028,1.0,0.6110783736004715,0.22569239835002947,0.1632292280494991,0.06835592221567471,0.03771361225692398,0.01473187978786093,0.015910430170889805,0.0648202710665881,0.028874484384207425,0.01296405421331762,0.022981732469063054,0.06069534472598703,0.02828520919269299,0.019446081319976428,0.01296405421331762,0.06717737183264584,0.03358868591632292,0.01296405421331762,0.020624631703005304,0.054213317619328225,0.02769593400117855,0.014142604596346494,0.012374779021803181,0.06423099587507367,0.030053034767236298,0.013553329404832056,0.020624631703005304,45.8824557802963,47.40308034283177
CP002038,1.0,0.497134670487106,0.11783667621776504,0.3850286532951289,0.05050143266475645,0.024355300859598854,0.011461318051575931,0.014684813753581662,0.0419054441260745,0.0164756446991404,0.0064469914040114614,0.018982808022922636,0.04477077363896848,0.0164756446991404,0.010744985673352435,0.017550143266475644,0.039040114613180514,0.018982808022922636,0.003939828080229226,0.016117478510028652,0.04369627507163324,0.0164756446991404,0.008595988538681949,0.01862464183381089,0.04047277936962751,0.017550143266475644,0.0060888252148997134,0.01683381088825215,56.29633286083819,65.62455894555883
CP002039,1.0,0.22508361204013377,0.11036789297658862,0.6645484949832776,0.014046822742474917,0.0026755852842809363,0.0036789297658862876,0.007692307692307693,0.02140468227424749,0.0036789297658862876,0.004013377926421404,0.0137123745819398,0.025418060200668897,0.006020066889632107,0.0046822742474916385,0.01471571906354515,0.025418060200668897,0.0036789297658862876,0.005016722408026756,0.016722408026755852,0.019732441471571906,0.0033444816053511705,0.0036789297658862876,0.012709030100334449,0.030434782608695653,0.006354515050167224,0.006020066889632107,0.018060200668896322,63.40456378594629,81.03757687531623
CP002042,1.0,0.3294460641399417,0.3358600583090379,0.3346938775510204,0.01924198250728863,0.007580174927113703,0.00641399416909621,0.0052478134110787176,0.03323615160349854,0.007580174927113703,0.011078717201166181,0.014577259475218658,0.024489795918367346,0.0058309037900874635,0.00816326530612245,0.010495626822157435,0.03323615160349854,0.00816326530612245,0.014577259475218658,0.010495626822157435,0.0402332361516035,0.007580174927113703,0.011661807580174927,0.02099125364431487,0.02507288629737609,0.004664723032069971,0.01282798833819242,0.007580174927113703,62.363628418098884,77.06390346716893
CP002045,1.0,0.42905405405405406,0.20157657657657657,0.36936936936936937,0.041666666666666664,0.016891891891891893,0.01463963963963964,0.010135135135135136,0.059684684684684686,0.028153153153153154,0.018018018018018018,0.013513513513513514,0.033783783783783786,0.015765765765765764,0.01463963963963964,0.0033783783783783786,0.05405405405405406,0.02364864864864865,0.015765765765765764,0.01463963963963964,0.0518018018018018,0.02364864864864865,0.01463963963963964,0.013513513513513514,0.04617117117117117,0.015765765765765764,0.02027027027027027,0.010135135135135136,53.133241430422814,55.033739805660026
CP002046,1.0,0.8042813455657493,0.1628440366972477,0.03287461773700306,0.0764525993883792,0.05122324159021407,0.016055045871559634,0.009174311926605505,0.095565749235474,0.06804281345565749,0.01834862385321101,0.009174311926605505,0.06651376146788991,0.04281345565749235,0.01452599388379205,0.009174311926605505,0.06804281345565749,0.053516819571865444,0.009174311926605505,0.005351681957186544,0.08333333333333333,0.0581039755351682,0.01452599388379205,0.010703363914373088,0.10321100917431193,0.06651376146788991,0.01834862385321101,0.01834862385321101,33.90002986831527,23.466456748162543
CP002047,1.0,0.07822308063737325,0.1875100595525511,0.7342668598100757,0.0075647835184291,0.0011266698857234831,0.0014485755673587638,0.004989538065346854,0.01094479317559955,0.0011266698857234831,0.0014485755673587638,0.008369547722517303,0.01883148237566393,0.003380009657170449,0.0028971511347175277,0.012554321583775953,0.01867052953484629,0.0016095284081764044,0.0028971511347175277,0.014163849991952358,0.01931434089811685,0.0024142926122646064,0.0030581039755351682,0.013841944310317078,0.020119105102205055,0.0024142926122646064,0.0030581039755351682,0.014646708514405278,70.75458902611386,89.61386741183121
CP002048,1.0,0.37111801242236025,0.3144409937888199,0.3144409937888199,0.04114906832298137,0.013198757763975156,0.013198757763975156,0.014751552795031056,0.06055900621118013,0.019409937888198756,0.011645962732919254,0.029503105590062112,0.04425465838509317,0.013975155279503106,0.015527950310559006,0.014751552795031056,0.05745341614906832,0.026397515527950312,0.015527950310559006,0.015527950310559006,0.05124223602484472,0.014751552795031056,0.012422360248447204,0.02406832298136646,0.055900621118012424,0.017857142857142856,0.014751552795031056,0.023291925465838508,50.989395811950565,57.152346970982165
CP002049,1.0,0.2619047619047619,0.5017857142857143,0.2363095238095238,0.008333333333333333,0.0005952380952380953,0.0035714285714285713,0.004166666666666667,0.027976190476190477,0.004166666666666667,0.01607142857142857,0.007738095238095238,0.025,0.006547619047619048,0.01011904761904762,0.008333333333333333,0.030952380952380953,0.008333333333333333,0.008928571428571428,0.01369047619047619,0.022023809523809525,0.0035714285714285713,0.008928571428571428,0.009523809523809525,0.017857142857142856,0.004761904761904762,0.007738095238095238,0.005357142857142857,68.13901247639092,86.71738037908737
CP002056,1.0,0.6758967904342353,0.23536815607300188,0.08873505349276274,0.06482064191315293,0.030207677784770296,0.015103838892385148,0.019509125235997484,0.0893643801132788,0.048458149779735685,0.02076777847702958,0.020138451856513532,0.07488986784140969,0.039647577092511016,0.018879798615481436,0.016362492133417242,0.07929515418502203,0.04657016991818754,0.015733165512901194,0.016991818753933293,0.08244178728760226,0.04971680302076778,0.01762114537444934,0.015103838892385148,0.08118313404657017,0.045940843297671494,0.016991818753933293,0.01825047199496539,42.63513069668623,37.17490546805735
CP002084,1.0,0.3642213642213642,0.2097812097812098,0.425997425997426,0.05791505791505792,0.023166023166023165,0.019305019305019305,0.015444015444015444,0.03861003861003861,0.021879021879021878,0.007722007722007722,0.009009009009009009,0.05019305019305019,0.023166023166023165,0.006435006435006435,0.02059202059202059,0.028314028314028315,0.01287001287001287,0.006435006435006435,0.009009009009009009,0.0489060489060489,0.02702702702702703,0.009009009009009009,0.01287001287001287,0.03346203346203346,0.014157014157014158,0.005148005148005148,0.014157014157014158,55.04438159275664,64.9143046600976
CP002085,1.0,0.1997264021887825,0.29069767441860467,0.5095759233926128,0.012995896032831737,0.0047879616963064295,0.0013679890560875513,0.006839945280437756,0.011627906976744186,0.002051983584131327,0.004103967168262654,0.005471956224350205,0.015047879616963064,0.005471956224350205,0.002051983584131327,0.007523939808481532,0.016415868673050615,0.007523939808481532,0.0027359781121751026,0.006155950752393981,0.013679890560875513,0.0027359781121751026,0.003419972640218878,0.007523939808481532,0.019151846785225718,0.0047879616963064295,0.004103967168262654,0.010259917920656635,65.7034940481124,85.33284497865574
CP002102,1.0,0.11842105263157894,0.28289473684210525,0.5986842105263158,0.0125,0.001973684210526316,0.003947368421052632,0.006578947368421052,0.015131578947368421,0.001973684210526316,0.0013157894736842105,0.011842105263157895,0.015131578947368421,0.004605263157894736,0.002631578947368421,0.007894736842105263,0.020394736842105264,0.005263157894736842,0.002631578947368421,0.0125,0.025657894736842105,0.001973684210526316,0.003289473684210526,0.020394736842105264,0.017105263157894738,0.002631578947368421,0.004605263157894736,0.009868421052631578,68.42270096651546,87.4378435672643
CP002105,1.0,0.7422764227642277,0.17398373983739837,0.08373983739837398,0.08780487804878048,0.05365853658536585,0.02032520325203252,0.013821138211382113,0.11463414634146342,0.061788617886178863,0.022764227642276424,0.03008130081300813,0.0910569105691057,0.052845528455284556,0.01788617886178862,0.02032520325203252,0.0943089430894309,0.05203252032520325,0.026016260162601626,0.016260162601626018,0.10894308943089431,0.06504065040650407,0.02195121951219512,0.02195121951219512,0.091869918699187,0.05121951219512195,0.01788617886178862,0.022764227642276424,36.63129515920823,27.792427182256002
CP002106,1.0,0.09620721554116558,0.6882516188714154,0.21554116558741906,0.012025901942645698,0.004625346901017576,0.0018501387604070306,0.005550416281221091,0.01572617946345976,0.0018501387604070306,0.0074005550416281225,0.0064754856614246065,0.02127659574468085,0.0018501387604070306,0.010175763182238668,0.009250693802035153,0.014801110083256245,0.0009250693802035153,0.004625346901017576,0.009250693802035153,0.014801110083256245,0.0037002775208140612,0.0037002775208140612,0.0074005550416281225,0.02127659574468085,0.004625346901017576,0.004625346901017576,0.012025901942645698,64.69752852971105,83.97991500727677
CP002116,1.0,0.44236960721184804,0.30779137153895686,0.2498390212491951,0.050869285254346426,0.019317450096587252,0.017385705086928525,0.014166130070830651,0.05280103026400515,0.025756600128783,0.0128783000643915,0.014166130070830651,0.039278815196394076,0.01674179008370895,0.008370895041854474,0.014166130070830651,0.043142305215711524,0.018673535093367676,0.0077269800386349004,0.01674179008370895,0.038634900193174504,0.013522215067611075,0.012234385061171926,0.0128783000643915,0.054732775273663874,0.02189311010946555,0.010946555054732776,0.02189311010946555,48.96514158879408,50.17874320552298
CP002131,1.0,0.5987261146496815,0.15195632393084624,0.24931756141947226,0.08462238398544131,0.044585987261146494,0.020928116469517744,0.01910828025477707,0.06005459508644222,0.03366696997270246,0.01091901728844404,0.015468607825295723,0.06551410373066424,0.040036396724294813,0.01364877161055505,0.011828935395814377,0.06642402183803457,0.0373066424021838,0.012738853503184714,0.01637852593266606,0.050955414012738856,0.026387625113739762,0.007279344858962694,0.017288444040036398,0.060964513193812554,0.03002729754322111,0.011828935395814377,0.01910828025477707,46.820114603503896,51.908446748191295
CP002156,1.0,0.32418772563176895,0.22310469314079423,0.4527075812274368,0.020938628158844765,0.0036101083032490976,0.004332129963898917,0.012996389891696752,0.022382671480144403,0.004332129963898917,0.007220216606498195,0.010830324909747292,0.018772563176895306,0.004332129963898917,0.005776173285198556,0.008664259927797834,0.022382671480144403,0.007220216606498195,0.002888086642599278,0.01227436823104693,0.02888086642599278,0.004332129963898917,0.007220216606498195,0.017328519855595668,0.0296028880866426,0.005776173285198556,0.008664259927797834,0.01516245487364621,60.65609859703726,70.43873435702011
CP002157,1.0,0.6124852767962309,0.25500588928150764,0.13250883392226148,0.0706713780918728,0.04004711425206125,0.015901060070671377,0.014723203769140165,0.07656065959952886,0.044169611307420496,0.012956419316843345,0.019434628975265017,0.06890459363957598,0.03769140164899882,0.015312131919905771,0.015901060070671377,0.0800942285041225,0.048292108362779744,0.016489988221436984,0.015312131919905771,0.0812720848056537,0.04770318021201413,0.015312131919905771,0.018256772673733806,0.08598351001177856,0.04888103651354535,0.0176678445229682,0.019434628975265017,36.977445412770045,32.209989610809885
CP002158,1.0,0.6190761847630474,0.27894421115776846,0.10197960407918416,0.0653869226154769,0.03179364127174565,0.017996400719856028,0.015596880623875225,0.04259148170365927,0.017996400719856028,0.014997000599880024,0.009598080383923215,0.041391721655668866,0.016796640671865627,0.01199760047990402,0.01259748050389922,0.04379124175164967,0.020995800839832032,0.010197960407918417,0.01259748050389922,0.05878824235152969,0.02519496100779844,0.016196760647870425,0.01739652069586083,0.05398920215956809,0.022795440911817635,0.014997000599880024,0.016196760647870425,48.0491303157634,56.060084648837645
CP002159,1.0,0.5212027756360833,0.2135697764070933,0.26522744795682346,0.03777949113338473,0.015420200462606014,0.01079414032382421,0.01156515034695451,0.05088666152659985,0.02158828064764842,0.013107170393215111,0.016191210485736313,0.040092521202775636,0.014649190439475714,0.007710100231303007,0.017733230531996914,0.05397070161912105,0.02158828064764842,0.009252120277563608,0.02313030069390902,0.04857363145720894,0.02313030069390902,0.009252120277563608,0.016191210485736313,0.05011565150346955,0.020046260601387818,0.013878180416345412,0.016191210485736313,52.754823680596594,57.67405650260274
CP002162,1.0,0.05032371983519718,0.10771041789287816,0.8419658622719247,0.0044143613890523835,0.0008828722778104767,0.0014714537963507945,0.0020600353148911123,0.007062978222483814,0.0008828722778104767,0.0005885815185403178,0.005591524426133019,0.009417304296645085,0.0011771630370806356,0.0011771630370806356,0.007062978222483814,0.011183048852266038,0.002354326074161271,0.0020600353148911123,0.006768687463213655,0.007651559741024131,0.0005885815185403178,0.0005885815185403178,0.006474396703943496,0.020306062389640965,0.010300176574455562,0.002354326074161271,0.007651559741024131,72.82213415331078,92.92320183484325
CP002171,1.0,0.6426982950333581,0.18458117123795403,0.17272053372868792,0.08673091178650852,0.05263157894736842,0.011860637509266123,0.02223869532987398,0.07338769458858414,0.048183839881393624,0.012601927353595256,0.012601927353595256,0.07116382505559674,0.0452186805040771,0.008895478131949592,0.01704966641957005,0.06375092661230541,0.0385470719051149,0.01111934766493699,0.014084507042253521,0.0681986656782802,0.033358042994810974,0.013343217197924388,0.021497405485544848,0.06375092661230541,0.03780578206078577,0.014825796886582653,0.01111934766493699,34.112512528035516,27.53386588731037
CP002198,1.0,0.6659751037344398,0.20772821576763487,0.1262966804979253,0.05990663900414938,0.024636929460580912,0.017894190871369293,0.01737551867219917,0.0728734439834025,0.035529045643153526,0.022302904564315353,0.01504149377593361,0.06483402489626557,0.032157676348547715,0.01737551867219917,0.015300829875518672,0.0687240663900415,0.03371369294605809,0.01841286307053942,0.016597510373443983,0.07235477178423237,0.03423236514522822,0.02308091286307054,0.01504149377593361,0.07468879668049792,0.03475103734439834,0.02074688796680498,0.019190871369294607,40.22255163651048,33.81060954169641
CP002209,1.0,0.46824224519940916,0.08124076809453472,0.4505169867060561,0.026095519448547513,0.011816838995568686,0.007877892663712457,0.006400787789266372,0.032003938946331856,0.007385524372230428,0.0034465780403741997,0.02117183653372723,0.02708025603151157,0.008862629246676515,0.0029542097488921715,0.015263417035942885,0.034958148695224026,0.009847365829640572,0.005908419497784343,0.019202363367799114,0.04382077794190054,0.013786312161496799,0.006400787789266372,0.023633677991137372,0.0310192023633678,0.010832102412604629,0.006400787789266372,0.013786312161496799,60.21947303196726,74.59866125458424
CP002224,1.0,0.473967684021544,0.1687612208258528,0.35727109515260325,0.02154398563734291,0.005385996409335727,0.00718132854578097,0.008976660682226212,0.03052064631956912,0.00807899461400359,0.0062836624775583485,0.01615798922800718,0.02064631956912029,0.0062836624775583485,0.003590664272890485,0.010771992818671455,0.03141831238779174,0.00807899461400359,0.004488330341113106,0.018850987432675045,0.02333931777378815,0.008976660682226212,0.005385996409335727,0.008976660682226212,0.027827648114901255,0.010771992818671455,0.003590664272890485,0.013464991023339317,61.72374467055032,72.70388841676859
CP002271,1.0,0.14671903881700554,0.25831792975970425,0.5949630314232902,0.011090573012939002,0.0016173752310536045,0.0027726432532347504,0.006700554528650647,0.008548983364140481,0.0011552680221811461,0.0006931608133086876,0.006700554528650647,0.012014787430683918,0.0030036968576709795,0.0018484288354898336,0.007162661737523105,0.01732902033271719,0.0009242144177449168,0.004390018484288355,0.012014787430683918,0.013401109057301294,0.0006931608133086876,0.0023105360443622922,0.010397412199630314,0.018022181146025877,0.0023105360443622922,0.0027726432532347504,0.012939001848428836,67.45864534737987,84.79390248820647
CP002273,1.0,0.6094347641308967,0.17552061198470037,0.2150446238844029,0.05992350191245219,0.04207394815129622,0.005099872503187421,0.012749681257968552,0.06969825754356142,0.04377390565235869,0.0055248618784530384,0.020399490012749683,0.0577985550361241,0.03102422439439014,0.008924776880577986,0.017849553761155972,0.05057373565660858,0.030174245643858903,0.008074798130046749,0.012324691882702932,0.050998725031874206,0.025074373140671482,0.008074798130046749,0.017849553761155972,0.05227369315767106,0.032299192520186995,0.0055248618784530384,0.014449638759031025,47.49750214689114,52.27503323979917
CP002280,1.0,0.5009063444108761,0.42114803625377645,0.07794561933534744,0.03625377643504532,0.015105740181268883,0.014501510574018127,0.006646525679758308,0.035045317220543805,0.012688821752265862,0.013897280966767372,0.008459214501510574,0.03444108761329305,0.010876132930513595,0.01027190332326284,0.013293051359516616,0.036858006042296075,0.008459214501510574,0.010876132930513595,0.017522658610271902,0.045317220543806644,0.018731117824773415,0.017522658610271902,0.00906344410876133,0.04108761329305136,0.010876132930513595,0.011480362537764351,0.018731117824773415,53.687692660687745,57.15919320444134
CP002281,1.0,0.7062556663644606,0.20942883046237534,0.0843155031731641,0.10244786944696282,0.07524932003626474,0.014505893019038985,0.012692656391659111,0.08250226654578423,0.05530371713508613,0.016319129646418858,0.010879419764279238,0.08884859474161379,0.056210335448776065,0.019038984587488667,0.013599274705349048,0.09519492293744333,0.05802357207615594,0.017225747960108794,0.019945602901178604,0.07252946509519492,0.043517679057116954,0.009972801450589302,0.019038984587488667,0.08884859474161379,0.06618313689936536,0.007252946509519492,0.015412511332728921,34.534494620965724,27.628289964493646
CP002287,1.0,0.20327463700957676,0.23972814334260117,0.556997219647822,0.01513747296879827,0.004942848316342292,0.004633920296570899,0.005560704355885079,0.011739264751312943,0.001235712079085573,0.004016064257028112,0.006487488415199258,0.012666048810627124,0.0030892801977139327,0.004324992276799506,0.005251776336113685,0.017299969107198023,0.003398208217485326,0.005251776336113685,0.008649984553599012,0.015446400988569663,0.005251776336113685,0.003398208217485326,0.006796416434970652,0.01421068890948409,0.004324992276799506,0.0030892801977139327,0.006796416434970652,65.9875561360569,84.34228057699373
CP002292,1.0,0.24303683737646,0.3045822102425876,0.4523809523809524,0.018418688230008983,0.005840071877807727,0.005840071877807727,0.006738544474393531,0.023809523809523808,0.0035938903863432167,0.004043126684636119,0.016172506738544475,0.017969451931716084,0.0031446540880503146,0.005840071877807727,0.008984725965858042,0.01752021563342318,0.005390835579514825,0.0035938903863432167,0.008535489667565139,0.026504941599281222,0.008984725965858042,0.004941599281221923,0.012578616352201259,0.025157232704402517,0.006289308176100629,0.005840071877807727,0.01302785265049416,62.24843185985493,76.3670502292069
CP002304,1.0,0.7466561762391818,0.16286388670338317,0.0904799370574351,0.08261211644374508,0.05586152635719906,0.013375295043273014,0.013375295043273014,0.1022816679779701,0.07002360346184107,0.013375295043273014,0.01888276947285602,0.0904799370574351,0.06530291109362707,0.00865460267505901,0.016522423288749016,0.0967741935483871,0.06294256490952006,0.014948859166011016,0.01888276947285602,0.10149488591660111,0.06608969315499606,0.014162077104642014,0.021243115656963022,0.0904799370574351,0.06372934697088907,0.012588512981904013,0.014162077104642014,33.16135481113169,22.76332038951294
CP002305,1.0,0.6679132385938669,0.15482423335826478,0.17726252804786835,0.06207928197456993,0.03216155572176515,0.018698578908002993,0.011219147344801795,0.048616305160807775,0.02692595362752431,0.013462976813762155,0.008227374719521317,0.059087509349289455,0.033657442034405384,0.014958863126402393,0.010471204188481676,0.061331338818249814,0.028421839940164548,0.01944652206432311,0.013462976813762155,0.068810770381451,0.044128646222887064,0.014210919970082274,0.010471204188481676,0.07030665669409125,0.0344053851907255,0.02468212415856395,0.011219147344801795,40.41362648482518,37.992539885975695
CP002339,1.0,0.5928781204111601,0.2881791483113069,0.11894273127753303,0.06828193832599119,0.03010279001468429,0.019823788546255508,0.018355359765051395,0.06350954478707782,0.03340675477239354,0.016152716593245228,0.013950073421439061,0.05947136563876652,0.02973568281938326,0.012481644640234948,0.01725403817914831,0.0763582966226138,0.037444933920704845,0.020190895741556535,0.018722466960352423,0.06461086637298091,0.031938325991189426,0.016519823788546256,0.016152716593245228,0.07378854625550661,0.0381791483113069,0.022393538913362702,0.013215859030837005,43.506790224265245,40.02699928744964
CP002343,1.0,0.02798600699650175,0.11094452773613193,0.8610694652673663,0.004997501249375313,0.0,0.0004997501249375312,0.004497751124437781,0.0074962518740629685,0.0,0.0004997501249375312,0.0069965017491254375,0.0074962518740629685,0.0004997501249375312,0.0004997501249375312,0.006496751624187906,0.009495252373813094,0.0,0.0004997501249375312,0.008995502248875561,0.017491254372813594,0.0004997501249375312,0.0024987506246876563,0.014492753623188406,0.010994502748625687,0.0004997501249375312,0.0,0.010494752623688156,70.70365089596365,90.52364365277442
CP002344,1.0,0.12814070351758794,0.2663316582914573,0.6055276381909548,0.006909547738693468,0.0018844221105527637,0.001256281407035176,0.0037688442211055275,0.005653266331658292,0.000628140703517588,0.0037688442211055275,0.001256281407035176,0.007537688442211055,0.001256281407035176,0.0018844221105527637,0.0043969849246231155,0.013819095477386936,0.002512562814070352,0.002512562814070352,0.008793969849246231,0.007537688442211055,0.0,0.002512562814070352,0.005025125628140704,0.008165829145728644,0.002512562814070352,0.000628140703517588,0.005025125628140704,72.48208595927298,90.15164594001295
CP002345,1.0,0.6447677146879399,0.17925856405443455,0.17597372125762553,0.08259033317691225,0.05021116846550915,0.017362740497419052,0.015016424213984044,0.0647583294228062,0.035194744251525106,0.011731581417175035,0.017832003754106054,0.06006569685593618,0.03050211168465509,0.011262318160488035,0.018301267010793053,0.05912717034256218,0.03003284842796809,0.011731581417175035,0.017362740497419052,0.06945096198967621,0.03754106053496011,0.015016424213984044,0.01689347724073205,0.0671046457062412,0.0342562177381511,0.018301267010793053,0.014547160957297044,38.85666655089779,36.90686604784456
CP002347,1.0,0.576530612244898,0.2619047619047619,0.16156462585034015,0.0935374149659864,0.06292517006802721,0.02040816326530612,0.01020408163265306,0.08163265306122448,0.04931972789115646,0.013605442176870748,0.01870748299319728,0.0782312925170068,0.047619047619047616,0.011904761904761904,0.01870748299319728,0.06462585034013606,0.04081632653061224,0.008503401360544218,0.015306122448979591,0.09183673469387756,0.047619047619047616,0.022108843537414966,0.022108843537414966,0.061224489795918366,0.034013605442176874,0.006802721088435374,0.02040816326530612,35.753011699226306,31.623728921601412
CP002349,1.0,0.6247107820453494,0.1948172142526608,0.18047200370198982,0.08190652475705691,0.04766311892642295,0.020823692734844978,0.013419713095788986,0.07635354002776493,0.036094400740397964,0.017584451642757983,0.022674687644608976,0.08560851457658492,0.05321610365571495,0.013882461823229986,0.01850994909763998,0.0893105043961129,0.04766311892642295,0.02313743637204998,0.01850994909763998,0.07681628875520592,0.03840814437760296,0.01897269782508098,0.01943544655252198,0.07172605275335493,0.033317908375751965,0.02313743637204998,0.015270708005552984,35.51221813052385,30.05027712289496
CP002353,1.0,0.22800965850293203,0.06105553639185926,0.7109348051052087,0.013107968264918937,0.0027595722662987236,0.0017247326664367024,0.008623663332183512,0.024491203863401173,0.005174197999310107,0.0017247326664367024,0.017592273197654364,0.02242152466367713,0.0027595722662987236,0.005519144532597447,0.014142807864780959,0.018282166264229044,0.0034494653328734047,0.0010348395998620215,0.013797861331493619,0.023111417730251813,0.004139358399448086,0.0034494653328734047,0.015522593997930321,0.023111417730251813,0.0037944118661607453,0.0034494653328734047,0.01586754053121766,62.444079661404686,73.5681544322742
CP002355,1.0,0.6963414634146341,0.16097560975609757,0.14268292682926828,0.05,0.02926829268292683,0.007317073170731708,0.013414634146341463,0.05609756097560976,0.02804878048780488,0.013414634146341463,0.014634146341463415,0.05121951219512195,0.03048780487804878,0.007317073170731708,0.013414634146341463,0.054878048780487805,0.03170731707317073,0.013414634146341463,0.00975609756097561,0.05731707317073171,0.032926829268292684,0.00853658536585366,0.015853658536585366,0.05365853658536585,0.023170731707317073,0.012195121951219513,0.018292682926829267,44.994259801835,46.09885495021901
CP002360,1.0,0.515079365079365,0.24444444444444444,0.24047619047619048,0.07936507936507936,0.05,0.012698412698412698,0.016666666666666666,0.05317460317460317,0.027777777777777776,0.010317460317460317,0.01507936507936508,0.06428571428571428,0.04285714285714286,0.007142857142857143,0.014285714285714285,0.08412698412698413,0.04206349206349207,0.01984126984126984,0.022222222222222223,0.05952380952380952,0.03333333333333333,0.009523809523809525,0.016666666666666666,0.06428571428571428,0.027777777777777776,0.01984126984126984,0.016666666666666666,43.45191857580361,43.37644513416864
CP002361,1.0,0.18911917098445596,0.3588082901554404,0.4520725388601036,0.009067357512953367,0.0038860103626943004,0.0051813471502590676,0.0,0.0038860103626943004,0.0012953367875647669,0.0,0.0025906735751295338,0.010362694300518135,0.0025906735751295338,0.0051813471502590676,0.0025906735751295338,0.014248704663212436,0.0051813471502590676,0.0038860103626943004,0.0051813471502590676,0.011658031088082901,0.0051813471502590676,0.0038860103626943004,0.0025906735751295338,0.015544041450777202,0.0051813471502590676,0.007772020725388601,0.0025906735751295338,70.02482703542627,92.225683629916
