Accession,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP003607,122,1172,0.2159,0.10409556313993173,41.144524544585515,-3.1847445425698515,1.0503969862644355e-23,60,1172,0.0592,0.051194539249146756,23.599864406390132,-0.3975616062209041,0.26523555619963124,53,1172,0.0565,0.04522184300341297,23.088471149038863,-0.5724935148228837,0.09976156767030542,45,1172,0.0604,0.03839590443686007,23.822644689454613,-1.0825330409858205,0.0011130338660703834,65,1172,0.0587,0.05546075085324232,23.506235342989314,-0.16150608315645382,0.7090643470011955,65,1172,0.0615,0.05546075085324232,24.024518725668575,-0.2946156832868264,0.4291275532423553,47.60109412346252,47.709045324249146
CP001739,258,891,0.308,0.2895622895622896,46.16665463297075,-0.35584124798740874,0.24560618619667926,79,891,0.1049,0.08866442199775533,30.642452578081933,-0.47208688544556066,0.12552167637702716,84,891,0.1043,0.09427609427609428,30.5649325207827,-0.29220741756675395,0.35152881847587025,93,891,0.1033,0.10437710437710437,30.435030803335817,0.0315327428515305,0.9123136915395087,62,891,0.1065,0.06958473625140292,30.84764982944406,-1.0662562685279537,0.00021256996002063066,74,891,0.1042,0.08305274971941638,30.551981932437705,-0.6167259473269991,0.03721182996880557,33.4515920686913,27.24160062723166
CP001807,12,180,0.173,0.06666666666666667,37.82472736187268,-0.5060181879669836,4.441764261027936e-05,5,180,0.0387,0.027777777777777776,19.287900352293402,-0.10192918690427777,0.5638600324057668,5,180,0.0383,0.027777777777777776,19.191954043296374,-0.09868718921102056,0.6947444383218038,1,180,0.0334,0.005555555555555556,17.967871326342472,-0.27894233596007384,0.034435883163907464,6,180,0.0376,0.03333333333333333,19.022681199031855,-0.04037285764107151,1.0,3,180,0.0361,0.016666666666666666,18.65389771602707,-0.1875211311464727,0.22608609143215314,64.53711118823745,80.28148464275614
AP012224,43,437,0.1701,0.09839816933638444,37.57206275944934,-0.83396272918552,3.175387549871826e-05,8,437,0.0339,0.018306636155606407,18.097179338228376,-0.37653934199599337,0.0836228338980057,12,437,0.0313,0.02745995423340961,17.41272810331569,-0.09637203257543893,0.7830284445801183,6,437,0.0327,0.013729977116704805,17.78502459936449,-0.4661168700489861,0.02136229278373039,9,437,0.0345,0.020594965675057208,18.250958878919214,-0.3329414109314918,0.1466238345887501,13,437,0.0312,0.029748283752860413,17.38578729882544,-0.03648957559965424,0.9999999999999993,64.35657091688313,83.4582862067788
AE016825,46,534,0.1699,0.08614232209737828,37.554492407700046,-1.1909786854376283,3.507855823680711e-08,12,534,0.0291,0.02247191011235955,16.808685254950788,-0.21056971121269075,0.43923500661444553,17,534,0.0324,0.031835205992509365,17.705998983395432,-0.01703377483997593,1.0,9,534,0.0295,0.016853932584269662,16.920328011004987,-0.39910573811617867,0.09482148973017385,10,534,0.0312,0.018726591760299626,17.38578729882544,-0.38311753649775715,0.10502422707623534,14,534,0.0321,0.026217228464419477,17.626568015356817,-0.178219605612568,0.5384122817335069,64.83374306473475,83.15720006089714
CP007051,24,155,0.243,0.15483870967741936,42.889509206797875,-0.3186093814716381,0.008712267711255245,13,155,0.0879,0.08387096774193549,28.314941285476827,-0.022055493377283353,1.0,12,155,0.0912,0.07741935483870968,28.789331357292756,-0.07419415107252643,0.6751218095120766,15,155,0.0899,0.0967741935483871,28.60384414724706,0.03725023792309216,0.7780087258127677,8,155,0.0877,0.05161290322580645,28.285810930570825,-0.19774932434249712,0.11918616258726153,12,155,0.0878,0.07741935483870968,28.30038162286862,-0.05685435699919394,0.7764255872424299,32.07531900861388,23.53700412771709
CP002273,141,518,0.2766,0.2722007722007722,44.731693462242184,-0.0509437453317868,0.8444024519024309,40,518,0.07,0.07722007722007722,25.51470164434615,0.14658215691221882,0.4911314560782557,38,518,0.0671,0.07335907335907337,25.019510386896062,0.12958686840243266,0.5388933454687872,27,518,0.072,0.052123552123552123,25.84879107424562,-0.3983165003897762,0.08845135508154378,30,518,0.0741,0.05791505791505792,26.193356027817437,-0.32007353281100653,0.17909690914587229,26,518,0.0752,0.05019305019305019,26.37137842434483,-0.4911992005712466,0.029930777453595056,47.49750214689114,52.27503323979917
CP002305,83,448,0.2399,0.18526785714285715,42.7022235954991,-0.5731598483452215,0.0066229149915680435,28,448,0.0815,0.0625,27.360144370964125,-0.31110946947463247,0.1662155725915789,25,448,0.0795,0.05580357142857143,27.05175595039997,-0.39243293557226694,0.06624987019312184,22,448,0.0798,0.049107142857142856,27.098332051991687,-0.5074260649555132,0.014363884972273071,37,448,0.0739,0.08258928571428571,26.160808473745607,0.14880274070683736,0.4696078143679694,34,448,0.0804,0.07589285714285714,27.19114561764546,-0.07425946771031432,0.7945200146711764,40.41362648482518,37.992539885975695
CP002629,92,476,0.2223,0.19327731092436976,41.5791666583158,-0.33225293122215704,0.13661165130269826,23,476,0.0567,0.04831932773109244,23.126848034265283,-0.1724921612356992,0.48799220389761655,27,476,0.0611,0.05672268907563025,23.951365305552,-0.0869929531539906,0.7740660242446751,24,476,0.0576,0.05042016806722689,23.298549311062267,-0.1466872445305986,0.5557847292740781,12,476,0.0635,0.025210084033613446,24.38601033379589,-0.7473957301962222,0.0002159466236910252,24,476,0.0573,0.05042016806722689,23.241495218681607,-0.1409031548610393,0.6212389290150575,52.89111833046157,61.21289535608213
CP003130,83,683,0.2106,0.12152269399707175,40.773476672954935,-1.4921415823329842,1.5512950947294983e-09,19,683,0.0498,0.027818448023426062,21.753151495817797,-0.6901712610646983,0.00618574676735148,16,683,0.0542,0.02342606149341142,22.64119254809693,-0.9283344927768252,0.00012691961004393667,30,683,0.0527,0.043923865300146414,22.343390521583782,-0.2682717286890581,0.3459030793835878,27,683,0.0507,0.03953147877013177,21.9384388687983,-0.3477047772459773,0.2209733870785109,17,683,0.0527,0.024890190336749635,22.343390521583782,-0.8500992712655512,0.0005622402048944886,57.90987429894653,69.29417246418967
CP002584,239,1088,0.2495,0.21966911764705882,43.27236416005023,-0.750039907224758,0.022761592044050708,62,1088,0.0829,0.05698529411764706,27.57310102255457,-1.0225618067745283,0.0013971571537304303,88,1088,0.0807,0.08088235294117647,27.23738423564201,0.0072841062226668,0.9556293812113871,83,1088,0.0807,0.07628676470588236,27.23738423564201,-0.17628711914695414,0.6559515732181674,59,1088,0.0787,0.05422794117647059,26.926995747762135,-0.9888069300197674,0.0019317868293670848,64,1088,0.0834,0.058823529411764705,27.64858766736558,-0.9671090734070674,0.002531146438141516,41.10174901777252,39.68411988829821
CP005990,16,154,0.1775,0.1038961038961039,38.20912849045369,-0.2966568578718558,0.014981018272146604,6,154,0.0339,0.03896103896103896,18.097179338228376,0.04306748501704903,0.6538573718220294,5,154,0.0372,0.032467532467532464,18.925157859315203,-0.03850958630927747,0.9999999999999987,4,154,0.0355,0.025974025974025976,18.50398605706349,-0.07928021538040474,0.6657540915927249,5,154,0.035,0.032467532467532464,18.37797594948911,-0.02122105290984681,0.9999999999999969,5,154,0.0359,0.032467532467532464,18.604082885216354,-0.028413117876401713,0.9999999999999959,63.857427810514835,74.88197416209238
CP005383,122,786,0.2438,0.15521628498727735,42.93734505066656,-1.6215907135813727,1.4724696434159261e-09,57,786,0.0742,0.07251908396946564,26.209608924972535,-0.050408993273499944,0.9457001807744678,49,786,0.0792,0.062340966921119595,27.00506619136491,-0.49069311314027375,0.08559697853897803,47,786,0.0799,0.05979643765903308,27.11383226325633,-0.5827800307451735,0.03530619346548293,68,786,0.0758,0.08651399491094147,26.467784191352326,0.3181679259252614,0.2518580102392752,53,786,0.0759,0.06743002544529263,26.48380448500555,-0.251376270496531,0.41862422874232036,41.047341198519696,36.80591735150218
CP001708,65,200,0.3115,0.325,46.31066291902978,0.058301907807295286,0.7027388035500787,18,200,0.0972,0.09,29.62299107112582,-0.048610891335804284,0.811937624112861,17,200,0.0981,0.085,29.74498108925269,-0.08808208659264022,0.6341322926076325,21,200,0.1028,0.105,30.369748105639598,0.014488101727728544,0.9071626841384527,15,200,0.1001,0.075,30.013328705760046,-0.16725902179042806,0.2880552736344666,16,200,0.0942,0.08,29.210676130483524,-0.09722472657989069,0.627260122195719,36.06876441464908,31.07904651251324
CP001801,47,404,0.1969,0.11633663366336634,39.765612028485116,-0.8184860823136667,1.9345775566407874e-05,9,404,0.0484,0.022277227722772276,21.46099718093267,-0.49175720545625423,0.010410352393237681,17,404,0.0481,0.04207920792079208,21.397754555092924,-0.11367547906661342,0.6428597297112536,23,404,0.0463,0.05693069306930693,21.013402865790205,0.20438384146681582,0.28686094228419845,19,404,0.0482,0.04702970297029703,21.418860847393354,-0.022074003065272192,0.999999999999992,16,404,0.0472,0.039603960396039604,21.20664046943787,-0.1447093897037877,0.5572366850966874,54.71364202678709,60.740488868978716
FR872580,73,423,0.2416,0.17257683215130024,42.80530808205917,-0.6820836318717481,0.0007784350575520743,26,423,0.0765,0.061465721040189124,26.579644467148164,-0.23926204159202333,0.27247544015924924,31,423,0.0805,0.07328605200945626,27.206570897487246,-0.11216040461320452,0.6550611884900436,33,423,0.0722,0.07801418439716312,25.88187782986389,0.09502401704262015,0.6380267161398472,24,423,0.0785,0.05673758865248227,26.895678091470383,-0.3422668864749465,0.10332198697963338,18,423,0.075,0.0425531914893617,26.339134382131846,-0.5210877396681219,0.009423235129339066,39.02885805578276,32.766354495948875
CP002162,15,369,0.1334,0.04065040650406504,34.000652934907,-1.006586551897157,3.5377099324436004e-09,3,369,0.0187,0.008130081300813009,13.546331606748744,-0.287922967872489,0.17470300805673444,0,369,0.0177,0.0,13.185867434492128,-0.49532577454215565,0.0024559073267604544,6,369,0.0166,0.016260162601626018,12.776713192366808,-0.00981473076150114,1.0,3,369,0.0175,0.008130081300813009,13.112494041943357,-0.2636798147583811,0.22977019783095942,5,369,0.0202,0.013550135501355014,14.068390099794646,-0.1744193886147511,0.460279060471363,72.82213415331078,92.92320183484325
CP003557,77,431,0.2232,0.17865429234338748,41.639135437710515,-0.46108546198613515,0.027758593168367603,27,431,0.0753,0.06264501160092807,26.387479985781138,-0.20670029888943722,0.36131721197685385,28,431,0.0762,0.06496519721577726,26.531784711926186,-0.1825056268387178,0.41479029998072153,23,431,0.0805,0.05336426914153132,27.206570897487246,-0.42987776901646135,0.04104037864333192,25,431,0.0764,0.058004640371229696,26.563704560922975,-0.2984674062240255,0.17303984012125634,21,431,0.0761,0.048723897911832945,26.515804720958403,-0.44498366631407027,0.029110526087014726,41.328118230015995,43.84270421583452
CP002364,39,447,0.1566,0.087248322147651,36.34232243541956,-0.8530054746800362,2.111754520707995e-05,9,447,0.0358,0.020134228187919462,18.579117309495626,-0.3769070340290619,0.07461620769108179,16,447,0.0375,0.035794183445190156,18.99835519196333,-0.04013505339254587,1.0,12,447,0.0363,0.026845637583892617,18.70355848495147,-0.22595165531736858,0.37385017939640264,14,447,0.0369,0.03131991051454139,18.85162857686306,-0.1323121760982126,0.6162935868207493,9,447,0.0354,0.020134228187919462,18.478863601423114,-0.3692759547981337,0.09419638103589056,58.92757515896828,71.9643941822454
CP000031,22,367,0.1477,0.05994550408719346,35.480235343075165,-0.9077138211904722,2.0227259840176819e-07,3,367,0.0285,0.008174386920980926,16.639636414297037,-0.44829705495191474,0.01170206816602884,8,367,0.0277,0.021798365122615803,16.411188256796034,-0.1319770370133362,0.6320079169804076,3,367,0.0251,0.008174386920980926,15.642886562268487,-0.3970942303566253,0.04209332133007902,5,367,0.0252,0.013623978201634877,15.673212816777548,-0.2710612080410379,0.18287849754789198,8,367,0.0281,0.021798365122615803,16.525855499791835,-0.13994434357901356,0.6333813488078992,64.22290936690355,80.12634528985195
AM236080,66,711,0.168,0.09282700421940929,37.38662862575335,-1.4296020252327049,1.192060592225308e-08,19,711,0.0361,0.026722925457102673,18.65389771602707,-0.3574105584524438,0.22604521508158548,15,711,0.0364,0.02109704641350211,18.728331479338998,-0.5809593882937839,0.02705680850984575,29,711,0.0363,0.040787623066104076,18.70355848495147,0.17059320570292422,0.4830230606343126,16,711,0.0383,0.02250351617440225,19.191954043296374,-0.5852087794011274,0.024383058831914876,14,711,0.0384,0.01969057665260197,19.21599333888311,-0.6922566929227075,0.006173120844825708,61.09037476108047,75.9558218001485
CP001634,71,277,0.2511,0.2563176895306859,43.364592699574615,0.03332903435788942,0.8354892370967453,17,277,0.0727,0.061371841155234655,25.964342857079977,-0.12085420444771075,0.5622707245761526,14,277,0.0714,0.05054151624548736,25.749182511295384,-0.22438770619088422,0.1994877220260166,11,277,0.0732,0.039711191335740074,26.046450813882494,-0.35614833154372694,0.02820326301570962,13,277,0.0742,0.04693140794223827,26.209608924972535,-0.2881920146776061,0.08556608634552666,13,277,0.0699,0.04693140794223827,25.497841085080125,-0.24952308623975442,0.15628142857775057,41.54598836032433,40.578560825197755
CP001322,134,856,0.2059,0.15654205607476634,40.43577500184707,-1.0448767211230663,0.0002718982840492082,26,856,0.0527,0.030373831775700934,22.343390521583782,-0.8553401947452209,0.002155222056010916,25,856,0.0554,0.029205607476635514,22.87593495357075,-0.9801741456910394,0.00041470375262819175,37,856,0.0544,0.04322429906542056,22.680529094357563,-0.42178910201790276,0.17417486969878904,34,856,0.05,0.0397196261682243,21.79449471770337,-0.4037716916121889,0.18234454536558148,38,856,0.051,0.04439252336448598,21.999772726098783,-0.2570935650298864,0.4366992417785684,54.484597610000684,67.75526163417368
AP012337,73,450,0.2076,0.1622222222222222,40.558875724063164,-0.5034656320092479,0.017083508987315695,17,450,0.0511,0.03777777777777778,22.020170299068987,-0.2722503921894496,0.2378609133017874,23,450,0.0501,0.051111111111111114,21.81513007066426,0.0208570839837375,0.9137222126315059,17,450,0.05,0.03777777777777778,21.79449471770337,-0.2523573072576179,0.2785081024505335,28,450,0.0475,0.06222222222222222,21.270578271405785,0.3114630883780928,0.14832655043057422,16,450,0.0485,0.035555555555555556,21.482027371735658,-0.2711569024283095,0.22740146808279044,58.76714546695322,69.23173987284495
AP009510,37,154,0.2563,0.24025974025974026,43.65894066511463,-0.056579476331036924,0.7122855485357655,13,154,0.0902,0.08441558441558442,28.646807850090383,-0.031095960312980907,0.999999999999995,8,154,0.0869,0.05194805194805195,28.168846266753633,-0.1910834383853637,0.15083446180130372,10,154,0.0863,0.06493506493506493,28.080653482424513,-0.11716963788108826,0.47102409321936956,10,154,0.0869,0.06493506493506493,28.168846266753633,-0.12008301539819627,0.39201083260474734,7,154,0.0899,0.045454545454545456,28.60384414724706,-0.2392895152401657,0.06487709155456933,35.20740200576095,30.40007037897882
CP000449,20,372,0.1498,0.053763440860215055,35.687527232914306,-1.0010668367925075,9.47635376014104e-09,3,372,0.0325,0.008064516129032258,17.732385626305334,-0.51262138053863,0.0032350736687941934,12,372,0.0331,0.03225806451612903,17.88977082022014,-0.01750721141972373,0.9999999999999958,7,372,0.0311,0.01881720430107527,17.35879892158441,-0.2632209763267971,0.22897589416980452,13,372,0.0344,0.03494623655913978,18.225432779497996,0.011149255134757775,0.8867512407626981,16,372,0.0306,0.043010752688172046,17.223135603019564,0.2680580416025165,0.1723931174100148,62.72763433646602,75.510574803482
CP001700,65,749,0.1681,0.08678237650200267,37.39550641454131,-1.6287224278988834,1.6149378726382796e-10,9,749,0.0314,0.012016021361815754,17.439621555526944,-0.8325065973348935,0.0010483469284409451,13,749,0.0286,0.017356475300400534,16.66794528428744,-0.5052452390720708,0.07778235604969123,23,749,0.0284,0.030707610146862484,16.611273280516457,0.10404982031252573,0.6596625860580878,18,749,0.0267,0.02403204272363151,16.120517981752325,-0.12396003666023529,0.7342747145891912,13,749,0.0268,0.017356475300400534,16.149848296501116,-0.43797315430711614,0.13927109250720476,69.7670815078113,90.08950101810333
AP009552,193,1330,0.2294,0.14511278195488722,42.04469526587153,-2.6662578784581004,1.7840028259463597e-14,81,1330,0.0734,0.06090225563909774,26.07919477284527,-0.6373663046263808,0.08265788035589267,76,1330,0.0735,0.05714285714285714,26.095545596902166,-0.8336671835128274,0.02071617729555195,76,1330,0.0698,0.05714285714285714,25.480965444817826,-0.6606500070201856,0.07547563174179699,79,1330,0.0717,0.059398496240601506,25.799052308175973,-0.6341705813284871,0.08870327714889063,108,1330,0.0734,0.081203007518797,26.07919477284527,0.39794173441298064,0.26955890450461134,42.33063114485447,39.50931745666048
AP009380,35,367,0.2285,0.09536784741144415,41.986634778224364,-1.1636917380513698,3.9355877921639687e-11,7,367,0.0658,0.01907356948228883,24.793216814282086,-0.6916649875832804,5.182713545876403e-05,11,367,0.0608,0.02997275204359673,23.89630933847317,-0.4734454948566075,0.01141587308860035,6,367,0.0627,0.01634877384196185,24.24225855814594,-0.7017044207823598,3.4068126347781955e-05,16,367,0.0624,0.043596730245231606,24.188063171738246,-0.28529775001013785,0.15954504614202264,23,367,0.0641,0.06267029972752043,24.493099028093607,-0.02142236061668519,0.9999999999999916,48.359283634112224,53.05509468872864
CP000879,69,283,0.2698,0.24381625441696114,44.38557873904541,-0.16567092756033627,0.3487685491426771,25,283,0.086,0.08833922261484099,28.036404905051572,0.023612157202107038,0.8323896464518878,34,283,0.0895,0.12014134275618374,28.546409581591867,0.30376849933491507,0.07621124679152166,30,283,0.0855,0.10600706713780919,27.962430151902034,0.2075463387292624,0.24076544098115926,22,283,0.0876,0.07773851590106007,28.27122919152968,-0.09871519844762003,0.6734520163943418,13,283,0.0808,0.045936395759717315,27.252772336039502,-0.36203289259318816,0.028732405638495852,34.12319063694373,28.420729345366375
CP001279,39,228,0.2183,0.17105263157894737,41.309213258061455,-0.260774755808204,0.09200826221626565,8,228,0.0894,0.03508771929824561,28.53202411326613,-0.43401056829481505,0.0023144886399888154,14,228,0.0854,0.06140350877192982,27.947600970387423,-0.19576635596726696,0.23497285785368371,10,228,0.0882,0.043859649122807015,28.358554264983255,-0.35649208015103906,0.013992084227075444,20,228,0.0852,0.08771929824561403,27.917908231097833,0.020574607354005663,0.9053151964147252,15,228,0.093,0.06578947368421052,29.043243620504924,-0.21361250420458866,0.17177464309103707,33.507531417691254,27.10517985178629
AM999887,62,264,0.2579,0.23484848484848486,43.74786737659334,-0.1391062093979011,0.43899316846679415,9,264,0.0912,0.03409090909090909,28.789331357292756,-0.5236939966714729,0.0005443601292027767,21,264,0.0889,0.07954545454545454,28.459934996412063,-0.08677461843505072,0.6658848946259879,19,264,0.0886,0.07196969696969698,28.416551514918204,-0.15450150584581365,0.38689870508441404,28,264,0.087,0.10606060606060606,28.183505814571756,0.17854414681789865,0.2738295197673278,16,264,0.0897,0.06060606060606061,28.57514829357846,-0.2687930057645953,0.10586729919144935,34.19024523509989,26.635196840406515
CP011052,134,662,0.2245,0.20241691842900303,41.72526213219037,-0.35036328720201554,0.1770913830756894,32,662,0.0595,0.04833836858006042,23.65581323903281,-0.31235451198980224,0.24989863918892125,26,662,0.0637,0.03927492447129909,24.42177511975737,-0.6620894640422291,0.008413671407712063,41,662,0.0641,0.061933534743202415,24.493099028093607,-0.0585552689088047,0.8741267314607903,49,662,0.0627,0.07401812688821752,24.24225855814594,0.3090718623443736,0.2286910922267844,32,662,0.0592,0.04833836858006042,23.599864406390132,-0.30467971663655236,0.28343134548425997,54.34229363544384,58.664819914587355
CP000850,23,430,0.1394,0.053488372093023255,34.63634507277002,-1.066567500767932,1.2329210599059391e-08,3,430,0.0201,0.0069767441860465115,14.0342402715644,-0.40208802833692503,0.055796393974613466,4,430,0.0222,0.009302325581395349,14.733349924575876,-0.376424915473502,0.0706495579085091,6,430,0.0208,0.013953488372093023,14.271425997425766,-0.2062863234922024,0.3985736314541678,5,430,0.0233,0.011627906976744186,15.08545988692423,-0.33270447421694893,0.14616885376194516,7,430,0.0231,0.01627906976744186,15.022113699476515,-0.1952454933224349,0.42303393577139076,69.51852813884236,85.4082585064443
CP001785,17,112,0.2126,0.15178571428571427,40.91469662602914,-0.16647318840601755,0.13287128083139238,2,112,0.0482,0.017857142857142856,21.418860847393354,-0.15866390020520538,0.18143067747193883,5,112,0.054,0.044642857142857144,22.601769842204835,-0.046368050259632504,0.8349337675620421,6,112,0.0561,0.05357142857142857,23.01147322532827,-0.012306904352750753,0.9999999999999967,3,112,0.0485,0.026785714285714284,21.482027371735658,-0.11321091617264357,0.37990429475157017,4,112,0.0529,0.03571428571428571,22.383384462587422,-0.0859923575550961,0.5297453223993418,59.448431527349946,72.37828352502143
CP000830,14,268,0.1473,0.05223880597014925,35.440472626645374,-0.7188504585812425,1.559057944303992e-06,3,268,0.023,0.011194029850746268,14.990330216509575,-0.21106939969309907,0.30196566496192623,3,268,0.0244,0.011194029850746268,15.428752379891254,-0.22938990223297273,0.2296054072527614,3,268,0.0268,0.011194029850746268,16.149848296501116,-0.2589745688760508,0.12954704405355177,3,268,0.0257,0.011194029850746268,15.823877527331915,-0.24567935345082853,0.1730276376119472,10,268,0.0264,0.03731343283582089,16.03216766379394,0.182433221840936,0.2497626023109327,66.01545182795789,83.77073528789407
CP010978,295,1062,0.2979,0.2777777777777778,45.73353146215586,-0.4672676549739733,0.15879512446783597,90,1062,0.0915,0.0847457627118644,28.83188339321592,-0.24878707721493465,0.48885943504969015,82,1062,0.0889,0.07721280602636535,28.459934996412063,-0.4361148400923883,0.1955071449915789,74,1062,0.0904,0.0696798493408663,28.67539712017952,-0.7673755975471641,0.018387096044605006,84,1062,0.0909,0.07909604519774012,28.746685026277376,-0.4360781073901567,0.19988207114385992,78,1062,0.0875,0.07344632768361582,28.256636388643287,-0.5281945025133477,0.11499493052403373,39.51025272003354,32.877419508684575
CP010820,305,1079,0.2838,0.28266913809082483,45.084094756355036,-0.027064977274008105,0.9461940093771287,85,1079,0.0841,0.07877664504170528,27.753772716515495,-0.20695925050153494,0.5831676622768474,90,1079,0.083,0.08341056533827618,27.58822212466762,0.0160575769615794,0.955977303990495,71,1079,0.0846,0.06580166821130677,27.828553681425845,-0.7288700746793804,0.024856873449255745,61,1079,0.0789,0.056533827618164965,26.958262184347124,-0.8952023626364347,0.005567969714826039,67,1079,0.0819,0.06209453197405004,27.421230825767104,-0.7793267973922965,0.01683685592715986,37.62160160155614,29.650119823560072
FM162591,232,1160,0.2404,0.2,42.73263857989581,-1.096679296139879,0.0010939570657625096,61,1160,0.0769,0.052586206896551725,26.643271195557052,-1.0585787230474615,0.0013604712407165294,87,1160,0.0807,0.075,27.23738423564201,-0.24275458842878653,0.5176379832592584,93,1160,0.0809,0.08017241379310344,27.268148085266077,-0.030951863594141052,1.0,81,1160,0.0763,0.06982758620689655,26.547751317201993,-0.2828111469891273,0.4387776926582687,71,1160,0.0785,0.061206896551724135,26.895678091470383,-0.7458447387635031,0.02879816134817561,42.15263441378232,36.81975898763724
CP001096,46,764,0.1416,0.060209424083769635,34.863941257408065,-1.7835734503134286,1.4967516368212117e-12,4,764,0.0321,0.005235602094240838,17.626568015356817,-1.1644013730930773,5.433419620081162e-07,17,764,0.0296,0.02225130890052356,16.948109039063915,-0.33126999519883293,0.2842240221780168,15,764,0.0279,0.01963350785340314,16.46863382311963,-0.38349264837826386,0.18696197494649217,19,764,0.0303,0.024869109947643978,17.14115223664967,-0.2420607403000922,0.45905461863976293,14,764,0.0289,0.01832460732984293,16.75254905976998,-0.48229078280406695,0.08365409395401034,64.85980862601781,82.90742026528429
CP001734,25,367,0.1704,0.0681198910081744,37.598382943951194,-0.9983620853044931,1.2746822028638807e-08,8,367,0.0399,0.021798365122615803,19.572427033967966,-0.33942137009735923,0.08187565319843196,5,367,0.0399,0.013623978201634877,19.572427033967966,-0.4926982220071146,0.006951622840305088,3,367,0.0411,0.008174386920980926,19.852151016955315,-0.60868467047624,0.00031149199387404145,7,367,0.038,0.01907356948228883,19.119623427254,-0.36329167394054673,0.055578876337956176,14,367,0.0399,0.03814713896457766,19.572427033967966,-0.03286766627784854,0.9999999999999916,57.54005161463308,68.36478032949981
AM902716,41,476,0.1553,0.0861344537815126,36.21904333358351,-0.9089914301925495,1.1285263746837522e-05,9,476,0.0268,0.018907563025210083,16.149848296501116,-0.23262138015339223,0.39154935703573424,6,476,0.0294,0.012605042016806723,16.89249537516586,-0.4732515725150231,0.028500315550397174,6,476,0.0277,0.012605042016806723,16.411188256796034,-0.4378232634693309,0.04847715881381891,6,476,0.0285,0.012605042016806723,16.639636414297037,-0.45469743518549327,0.03715194177876092,5,476,0.0262,0.01050420168067227,15.972964659073156,-0.4677403449807371,0.029816771681275847,65.48282415680934,81.62050779849977
CP007566,142,842,0.1924,0.16864608076009502,39.41855400696479,-0.5073955781449034,0.08048209646533322,13,842,0.0407,0.015439429928741092,19.759430659814065,-1.0764176542422776,5.1107502850511675e-05,21,842,0.0378,0.02494061757719715,19.071224396980913,-0.5677454039979768,0.05679233617773484,21,842,0.0385,0.02494061757719715,19.239997401247226,-0.5933992485497892,0.03905339865010163,35,842,0.0403,0.04156769596199525,19.666191802176648,0.0542758867978629,0.7929625370073552,32,842,0.0381,0.03800475059382423,19.143769221341966,-0.004189352633367305,0.9999999999999913,60.81675030419831,80.13894882423114
CP003178,380,1650,0.258,0.23030303030303031,43.75339986789598,-1.0444902599108035,0.01043247779499568,115,1650,0.0763,0.0696969696969697,26.547751317201993,-0.4103925741138173,0.33024959861681125,95,1650,0.0759,0.05757575757575758,26.48380448500555,-1.141641111914954,0.004516700101020454,131,1650,0.0715,0.07939393939393939,25.765820382824995,0.5055146626995127,0.2140126103427216,101,1650,0.0729,0.06121212121212121,25.997228698459384,-0.7418098376440737,0.07175359731528377,90,1650,0.0719,0.05454545454545454,25.83222599777263,-1.1084991282775647,0.005645731388994716,44.86974527778479,48.26457814326428
CP003203,37,365,0.1819,0.10136986301369863,38.57620898947951,-0.7619592689373957,3.122825228120479e-05,5,365,0.0347,0.0136986301369863,18.301887880762465,-0.4188365730323036,0.021739415723507058,8,365,0.0332,0.021917808219178082,17.915847733222115,-0.22985236653713118,0.3036987420517899,5,365,0.0361,0.0136986301369863,18.65389771602707,-0.4383266234474369,0.016360323788481693,14,365,0.036,0.038356164383561646,18.629009635512027,0.04616455822539295,0.7778218082069783,9,365,0.037,0.024657534246575342,18.876175460087246,-0.23866063385168262,0.2654891634130351,62.31679754755363,74.7750781430733
CP000473,84,681,0.1951,0.12334801762114538,39.62776678037762,-1.2330520735827946,7.459706342574477e-07,20,681,0.0435,0.02936857562408223,20.397977840952763,-0.4717869621702901,0.07375340111936252,15,681,0.0401,0.022026431718061675,19.619375627170196,-0.6273441231715312,0.014122859023814986,30,681,0.0416,0.04405286343612335,19.967333322204045,0.0836566392239511,0.7011893281695842,25,681,0.0409,0.03671071953010279,19.805855194865988,-0.14404326255699973,0.6980838951202921,12,681,0.0401,0.01762114537444934,19.619375627170196,-0.7802541880486928,0.0016259216723225208,61.90245684170811,75.52030470556426
