Accession,0_TAA,0_TGA,0_TAG,1_TAA,1_TGA,1_TAG,2_TAA,2_TGA,2_TAG,GC,GC3
CP001965,0.3007518796992481,0.45864661654135336,0.24060150375939848,0.3474576271186441,0.4533898305084746,0.19915254237288135,0.30612244897959184,0.5034013605442177,0.19047619047619047,57.54174246318486,70.31419961261645
CP001966,0.11347517730496454,0.6808510638297872,0.20567375886524822,0.15254237288135594,0.635593220338983,0.211864406779661,0.096045197740113,0.632768361581921,0.2711864406779661,68.41297028848486,85.67817414630017
CP001968,0.5698198198198198,0.2635135135135135,0.16666666666666666,0.596244131455399,0.23943661971830985,0.1643192488262911,0.5498839907192575,0.2853828306264501,0.16473317865429235,42.536630875053575,41.56504034691842
CP001992,0.34579439252336447,0.3644859813084112,0.2897196261682243,0.3160621761658031,0.45077720207253885,0.23316062176165803,0.2976190476190476,0.4523809523809524,0.25,55.41328127911744,60.74478048316092
CP001997,0.5394736842105263,0.23355263157894737,0.22697368421052633,0.5076923076923077,0.26153846153846155,0.23076923076923078,0.48727272727272725,0.29454545454545455,0.21818181818181817,45.30685774758254,42.19687256774173
CP001998,0.2336448598130841,0.4953271028037383,0.27102803738317754,0.2564102564102564,0.5014245014245015,0.24216524216524216,0.24315068493150685,0.4931506849315068,0.2636986301369863,53.60177947414012,60.33642787963222
CP001999,0.6679035250463822,0.137291280148423,0.19480519480519481,0.688034188034188,0.12606837606837606,0.1858974358974359,0.675564681724846,0.13347022587268995,0.19096509240246407,28.360850626598605,15.387206237033068
CP002006,0.5768500948766604,0.23719165085388993,0.1859582542694497,0.5553435114503816,0.24618320610687022,0.1984732824427481,0.6059322033898306,0.21398305084745764,0.18008474576271186,47.685532961335895,55.794058886111884
CP002017,0.204,0.616,0.18,0.17131474103585656,0.601593625498008,0.22709163346613545,0.24669603524229075,0.5594713656387665,0.19383259911894274,59.114130784816446,69.22860875734256
CP002018,0.2733333333333333,0.47333333333333333,0.25333333333333335,0.35625,0.475,0.16875,0.3020833333333333,0.5208333333333334,0.17708333333333334,61.69031954887218,72.45978262053252
CP002026,0.18181818181818182,0.5909090909090909,0.22727272727272727,0.2543352601156069,0.45664739884393063,0.28901734104046245,0.18275862068965518,0.5862068965517241,0.23103448275862068,67.88473004222645,88.27897265025898
CP002028,0.4906832298136646,0.2779503105590062,0.23136645962732919,0.48434237995824636,0.2797494780793319,0.2359081419624217,0.564625850340136,0.2562358276643991,0.17913832199546487,45.8824557802963,47.40308034283177
CP002038,0.4236588720770289,0.3947730398899587,0.1815680880330124,0.3980891719745223,0.42356687898089174,0.17834394904458598,0.38054607508532423,0.4778156996587031,0.1416382252559727,56.29633286083819,65.62455894555883
CP002039,0.18872549019607843,0.6127450980392157,0.19852941176470587,0.1876750700280112,0.5854341736694678,0.226890756302521,0.19617224880382775,0.6267942583732058,0.17703349282296652,63.40456378594629,81.03757687531623
CP002042,0.23588039867109634,0.3953488372093023,0.3687707641196013,0.31189710610932475,0.3504823151125402,0.33762057877813506,0.3130081300813008,0.3252032520325203,0.3617886178861789,62.363628418098884,77.06390346716893
CP002045,0.43137254901960786,0.22745098039215686,0.3411764705882353,0.31718061674008813,0.3436123348017621,0.3392070484581498,0.36363636363636365,0.35406698564593303,0.2822966507177033,53.133241430422814,55.033739805660026
CP002046,0.689922480620155,0.12558139534883722,0.18449612403100776,0.6833855799373041,0.10501567398119123,0.2115987460815047,0.718,0.092,0.19,33.90002986831527,23.466456748162543
CP002047,0.12647554806070826,0.718381112984823,0.1551433389544688,0.10816326530612246,0.7285714285714285,0.16326530612244897,0.10361842105263158,0.7171052631578947,0.17927631578947367,70.75458902611386,89.61386741183121
CP002048,0.34,0.3925,0.2675,0.36363636363636365,0.3602693602693603,0.2760942760942761,0.41358024691358025,0.3549382716049383,0.23148148148148148,50.989395811950565,57.152346970982165
CP002049,0.21171171171171171,0.36936936936936937,0.4189189189189189,0.23118279569892472,0.34946236559139787,0.41935483870967744,0.21673003802281368,0.39543726235741444,0.38783269961977185,68.13901247639092,86.71738037908737
CP002056,0.552,0.22533333333333333,0.22266666666666668,0.5625,0.19661458333333334,0.24088541666666666,0.5624178712220762,0.19185282522996058,0.2457293035479632,42.63513069668623,37.17490546805735
CP002084,0.475,0.315,0.21,0.4011627906976744,0.4418604651162791,0.1569767441860465,0.40540540540540543,0.4,0.1945945945945946,55.04438159275664,64.9143046600976
CP002085,0.3076923076923077,0.49230769230769234,0.2,0.325,0.4666666666666667,0.20833333333333334,0.34328358208955223,0.5,0.15671641791044777,65.7034940481124,85.33284497865574
CP002102,0.17391304347826086,0.6521739130434783,0.17391304347826086,0.2033898305084746,0.6016949152542372,0.19491525423728814,0.25405405405405407,0.5567567567567567,0.1891891891891892,68.42270096651546,87.4378435672643
CP002105,0.5718232044198895,0.212707182320442,0.2154696132596685,0.5591397849462365,0.19508448540706605,0.2457757296466974,0.5825545171339563,0.19626168224299065,0.22118380062305296,36.63129515920823,27.792427182256002
CP002106,0.17592592592592593,0.5,0.32407407407407407,0.08421052631578947,0.5052631578947369,0.4105263157894737,0.17272727272727273,0.5454545454545454,0.2818181818181818,64.69752852971105,83.97991500727677
CP002116,0.4147465437788018,0.33640552995391704,0.2488479262672811,0.38769230769230767,0.38461538461538464,0.2276923076923077,0.39226519337016574,0.31767955801104975,0.2900552486187845,48.96514158879408,50.17874320552298
CP002131,0.5456674473067916,0.25526932084309134,0.1990632318501171,0.5498392282958199,0.2733118971061093,0.17684887459807075,0.5709677419354838,0.27419354838709675,0.15483870967741936,46.820114603503896,51.908446748191295
CP002156,0.20707070707070707,0.5404040404040404,0.25252525252525254,0.2254335260115607,0.5260115606936416,0.24855491329479767,0.21604938271604937,0.49382716049382713,0.29012345679012347,60.65609859703726,70.43873435702011
CP002157,0.5756035578144854,0.22236340533672172,0.2020330368487929,0.6121495327102804,0.20249221183800623,0.1853582554517134,0.5911179173047473,0.222052067381317,0.18683001531393567,36.977445412770045,32.209989610809885
CP002158,0.44313725490196076,0.27450980392156865,0.2823529411764706,0.3795620437956204,0.23175182481751824,0.3886861313868613,0.36465324384787473,0.24608501118568232,0.38926174496644295,48.0491303157634,56.060084648837645
CP002159,0.4136986301369863,0.3589041095890411,0.2273972602739726,0.41853932584269665,0.39325842696629215,0.18820224719101122,0.38461538461538464,0.396011396011396,0.21937321937321938,52.754823680596594,57.67405650260274
CP002162,0.2696078431372549,0.5931372549019608,0.13725490196078433,0.25120772946859904,0.6086956521739131,0.14009661835748793,0.1444866920152091,0.7110266159695817,0.1444866920152091,72.82213415331078,92.92320183484325
CP002171,0.5989583333333334,0.2309027777777778,0.1701388888888889,0.5757575757575758,0.23529411764705882,0.1889483065953654,0.6102564102564103,0.21025641025641026,0.1794871794871795,34.112512528035516,27.53386588731037
CP002198,0.47176913425345046,0.2383939774153074,0.28983688833124216,0.4921212121212121,0.21636363636363637,0.2915151515151515,0.479317137229153,0.21076822061720288,0.3099146421536441,40.22255163651048,33.81060954169641
CP002209,0.3207070707070707,0.51010101010101,0.1691919191919192,0.415625,0.471875,0.1125,0.4,0.4645161290322581,0.13548387096774195,60.21947303196726,74.59866125458424
CP002224,0.3063583815028902,0.49710982658959535,0.19653179190751446,0.36075949367088606,0.4873417721518987,0.1518987341772152,0.319047619047619,0.5190476190476191,0.1619047619047619,61.72374467055032,72.70388841676859
CP002271,0.1206896551724138,0.6954022988505747,0.1839080459770115,0.13354037267080746,0.7111801242236024,0.15527950310559005,0.11021505376344086,0.717741935483871,0.17204301075268819,67.45864534737987,84.79390248820647
CP002273,0.5990037359900373,0.28019925280199254,0.12079701120797011,0.6137026239067055,0.2696793002915452,0.11661807580174927,0.5800561797752809,0.31320224719101125,0.10674157303370786,47.49750214689114,52.27503323979917
CP002280,0.33509234828496043,0.32189973614775724,0.34300791556728233,0.36538461538461536,0.3293269230769231,0.30528846153846156,0.39313984168865435,0.29815303430079154,0.3087071240105541,53.687692660687745,57.15919320444134
CP002281,0.6683760683760683,0.17264957264957265,0.15897435897435896,0.6601307189542484,0.19172113289760348,0.14814814814814814,0.6069114470842333,0.17062634989200864,0.2224622030237581,34.534494620965724,27.628289964493646
CP002287,0.2571428571428571,0.45714285714285713,0.2857142857142857,0.2827868852459016,0.4672131147540984,0.25,0.19407894736842105,0.5493421052631579,0.2565789473684211,65.9875561360569,84.34228057699373
CP002292,0.2569444444444444,0.5104166666666666,0.2326388888888889,0.2967479674796748,0.4878048780487805,0.21544715447154472,0.22073578595317725,0.568561872909699,0.21070234113712374,62.24843185985493,76.3670502292069
CP002304,0.6806136680613668,0.18270571827057183,0.13668061366806136,0.6631259484066768,0.17450682852807284,0.16236722306525037,0.6632200886262924,0.16395864106351551,0.172821270310192,33.16135481113169,22.76332038951294
CP002305,0.5393939393939394,0.17575757575757575,0.28484848484848485,0.5197215777262181,0.2552204176334107,0.22505800464037123,0.5323741007194245,0.21342925659472423,0.2541966426858513,40.41362648482518,37.992539885975695
CP002339,0.4945750452079566,0.24050632911392406,0.26491862567811936,0.4928909952606635,0.24170616113744076,0.26540284360189575,0.512846865364851,0.20452209660842754,0.28263103802672146,43.506790224265245,40.02699928744964
CP002343,0.02586206896551724,0.896551724137931,0.07758620689655173,0.042105263157894736,0.8,0.15789473684210525,0.052980132450331126,0.8344370860927153,0.11258278145695365,70.70365089596365,90.52364365277442
CP002344,0.17721518987341772,0.569620253164557,0.25316455696202533,0.109375,0.71875,0.171875,0.15053763440860216,0.6451612903225806,0.20430107526881722,72.48208595927298,90.15164594001295
CP002345,0.540162980209546,0.2479627473806752,0.21187427240977882,0.5140515222482436,0.2786885245901639,0.20725995316159251,0.5029797377830751,0.2896305125148987,0.20738974970202623,38.85666655089779,36.90686604784456
CP002347,0.5992779783393501,0.22382671480144403,0.17689530685920576,0.5526315789473685,0.22807017543859648,0.21929824561403508,0.5280373831775701,0.32242990654205606,0.14953271028037382,35.753011699226306,31.623728921601412
CP002349,0.5321805955811719,0.22382324687800192,0.24399615754082613,0.5296610169491526,0.22351694915254236,0.2468220338983051,0.5315217391304348,0.23478260869565218,0.23369565217391305,35.51221813052385,30.05027712289496
CP002353,0.1772853185595568,0.6869806094182825,0.13573407202216067,0.21037463976945245,0.6685878962536023,0.12103746397694524,0.1571753986332574,0.7175398633257403,0.1252847380410023,62.444079661404686,73.5681544322742
CP002355,0.5433962264150943,0.2641509433962264,0.19245283018867926,0.5955555555555555,0.24444444444444444,0.16,0.49612403100775193,0.24806201550387597,0.2558139534883721,44.994259801835,46.09885495021901
CP002360,0.5529411764705883,0.25098039215686274,0.19607843137254902,0.5209424083769634,0.2643979057591623,0.21465968586387435,0.5331858407079646,0.2168141592920354,0.25,43.45191857580361,43.37644513416864
CP002361,0.36,0.24,0.4,0.296875,0.421875,0.28125,0.4126984126984127,0.2222222222222222,0.36507936507936506,70.02482703542627,92.225683629916
CP002364,0.28169014084507044,0.49765258215962443,0.22065727699530516,0.2346368715083799,0.5921787709497207,0.17318435754189945,0.2376237623762376,0.5841584158415841,0.1782178217821782,58.92757515896828,71.9643941822454
CP002382,0.5191082802547771,0.35668789808917195,0.12420382165605096,0.5382165605095541,0.32802547770700635,0.1337579617834395,0.5223880597014925,0.35447761194029853,0.12313432835820895,54.71298554422008,63.353420928571396
CP002390,0.4896421845574388,0.3013182674199623,0.20903954802259886,0.4745762711864407,0.3171912832929782,0.20823244552058112,0.43132530120481927,0.3228915662650602,0.2457831325301205,35.445507329835344,31.35175195404921
CP002395,0.3609022556390977,0.44360902255639095,0.19548872180451127,0.3225806451612903,0.5069124423963134,0.17050691244239632,0.3346938775510204,0.42448979591836733,0.24081632653061225,59.180881385322195,71.02120927328849
CP002400,0.466403162055336,0.3794466403162055,0.1541501976284585,0.35185185185185186,0.46296296296296297,0.18518518518518517,0.38636363636363635,0.43636363636363634,0.17727272727272728,55.5585100725393,67.47799906657528
CP002417,0.15486725663716813,0.6283185840707964,0.2168141592920354,0.20441988950276244,0.6353591160220995,0.16022099447513813,0.14473684210526316,0.6480263157894737,0.20723684210526316,66.47972170008927,85.93058828009994
CP002422,0.3611940298507463,0.49850746268656715,0.14029850746268657,0.41836734693877553,0.45918367346938777,0.12244897959183673,0.4096774193548387,0.4870967741935484,0.1032258064516129,51.498769329353344,60.30832086948006
CP002432,0.2513089005235602,0.6073298429319371,0.14136125654450263,0.24431818181818182,0.6420454545454546,0.11363636363636363,0.18222222222222223,0.7377777777777778,0.08,56.10872507194258,66.87424598584889
CP002444,0.48623853211009177,0.3302752293577982,0.1834862385321101,0.5,0.275,0.225,0.6265060240963856,0.20481927710843373,0.1686746987951807,52.11486869899255,62.2729356661938
CP002452,0.37681159420289856,0.4057971014492754,0.21739130434782608,0.3927272727272727,0.4072727272727273,0.2,0.3291139240506329,0.4219409282700422,0.2489451476793249,53.911915803900946,68.33222814869386
CP002453,0.6439966414777498,0.12594458438287154,0.23005877413937867,0.6182692307692308,0.12692307692307692,0.2548076923076923,0.6357142857142857,0.1377551020408163,0.22653061224489796,33.76617850633946,24.839353603043133
CP002455,0.6040816326530613,0.1306122448979592,0.2653061224489796,0.5906735751295337,0.16062176165803108,0.24870466321243523,0.6417910447761194,0.16417910447761194,0.19402985074626866,35.921712449965995,30.660974563700265
CP002479,0.3395061728395062,0.43621399176954734,0.2242798353909465,0.37362637362637363,0.4065934065934066,0.21978021978021978,0.3082191780821918,0.4931506849315068,0.19863013698630136,61.17795371438165,80.3803493560879
CP002512,0.5241264559068219,0.2778702163061564,0.19800332778702162,0.5535353535353535,0.23030303030303031,0.21616161616161617,0.5,0.2981651376146789,0.2018348623853211,41.88288753247277,41.028908230133354
CP002514,0.18181818181818182,0.553030303030303,0.26515151515151514,0.1736111111111111,0.6388888888888888,0.1875,0.15584415584415584,0.6948051948051948,0.14935064935064934,61.37353066787112,71.2925836697303
CP002521,0.16025641025641027,0.6794871794871795,0.16025641025641027,0.2536231884057971,0.572463768115942,0.17391304347826086,0.09836065573770492,0.7595628415300546,0.14207650273224043,68.82101430637869,88.12235027596982
CP002528,0.6,0.16326530612244897,0.23673469387755103,0.5601217656012176,0.1719939117199391,0.2678843226788432,0.6065318818040435,0.15085536547433903,0.24261275272161742,37.28913304540747,29.071976736729933
CP002542,0.5234899328859061,0.2505592841163311,0.22595078299776286,0.4823386114494519,0.27649208282582216,0.24116930572472595,0.5175332527206772,0.2660217654171705,0.21644498186215236,36.494677869818496,30.773281060935545
CP002543,0.4,0.3125,0.2875,0.5679012345679012,0.19135802469135801,0.24074074074074073,0.4797297297297297,0.22972972972972974,0.2905405405405405,34.94858518464715,25.794333719559578
CP002544,0.5169971671388102,0.29461756373937675,0.18838526912181303,0.5237315875613748,0.27986906710310966,0.19639934533551553,0.5384615384615384,0.3108320251177394,0.15070643642072212,43.35854115212846,45.50594221801111
CP002546,0.24067796610169492,0.559322033898305,0.2,0.21811460258780038,0.6025878003696857,0.17929759704251386,0.20650095602294455,0.6022944550669216,0.19120458891013384,56.448637682336866,65.06472505094511
CP002547,0.44763513513513514,0.3952702702702703,0.1570945945945946,0.45841784989858014,0.4077079107505071,0.13387423935091278,0.41280353200883,0.45474613686534215,0.13245033112582782,46.350190020427156,48.834887434354
CP002548,0.7191358024691358,0.17901234567901234,0.10185185185185185,0.7652439024390244,0.14634146341463414,0.08841463414634146,0.6713286713286714,0.2202797202797203,0.10839160839160839,27.19146803587076,21.19632291729623
CP002568,0.16292134831460675,0.6685393258426966,0.16853932584269662,0.17293233082706766,0.5939849624060151,0.23308270676691728,0.15591397849462366,0.6881720430107527,0.15591397849462366,67.21816850258045,86.10177881547655
CP002584,0.5106382978723404,0.23167848699763594,0.2576832151300236,0.47643979057591623,0.23298429319371727,0.2905759162303665,0.4785330948121646,0.2558139534883721,0.26565295169946335,41.10174901777252,39.68411988829821
CP002593,0.046052631578947366,0.8289473684210527,0.125,0.007462686567164179,0.7985074626865671,0.19402985074626866,0.07894736842105263,0.7850877192982456,0.13596491228070176,73.30953216701418,93.37673601152711
CP002606,0.6641221374045801,0.17557251908396945,0.16030534351145037,0.6608695652173913,0.2,0.1391304347826087,0.5419354838709678,0.2645161290322581,0.1935483870967742,37.47425387888553,34.82711355754928
CP002623,0.24371859296482412,0.592964824120603,0.16331658291457288,0.2770083102493075,0.5290858725761773,0.19390581717451524,0.29292929292929293,0.5732323232323232,0.13383838383838384,57.20617746871345,63.89680935066454
CP002628,0.14166666666666666,0.6583333333333333,0.2,0.2,0.59,0.21,0.11475409836065574,0.7049180327868853,0.18032786885245902,60.393461963311104,73.65026650100693
CP002629,0.42447418738049714,0.35181644359464626,0.2237093690248566,0.39588688946015427,0.36503856041131105,0.2390745501285347,0.36486486486486486,0.3621621621621622,0.27297297297297296,52.89111833046157,61.21289535608213
CP002630,0.2857142857142857,0.37142857142857144,0.34285714285714286,0.3411764705882353,0.43529411764705883,0.2235294117647059,0.23148148148148148,0.37037037037037035,0.39814814814814814,68.07581813061798,87.23943006005747
CP002638,0.20075757575757575,0.6893939393939394,0.10984848484848485,0.22007722007722008,0.637065637065637,0.14285714285714285,0.09907120743034056,0.7647058823529411,0.13622291021671826,70.8545250986818,89.50584950342642
CP002657,0.17142857142857143,0.49642857142857144,0.33214285714285713,0.20982142857142858,0.48660714285714285,0.30357142857142855,0.21548821548821548,0.5151515151515151,0.26936026936026936,67.98318727162113,88.50981913403375
CP002663,0.34491315136476425,0.3970223325062035,0.25806451612903225,0.3743016759776536,0.37988826815642457,0.24581005586592178,0.321656050955414,0.4171974522292994,0.2611464968152866,56.920129621833325,64.30819043092237
CP002666,0.020833333333333332,0.8125,0.16666666666666666,0.022727272727272728,0.7727272727272727,0.20454545454545456,0.026785714285714284,0.8571428571428571,0.11607142857142858,74.72433071501032,95.80570365173895
CP002667,0.5658783783783784,0.2483108108108108,0.1858108108108108,0.5344202898550725,0.2463768115942029,0.21920289855072464,0.5576519916142557,0.23689727463312368,0.20545073375262055,39.876866858802494,34.517492353149684
CP002683,0.48221343873517786,0.21739130434782608,0.30039525691699603,0.5508771929824562,0.24210526315789474,0.20701754385964913,0.497737556561086,0.23076923076923078,0.27149321266968324,42.425450774774525,37.19907099293046
CP002690,0.7452229299363057,0.13694267515923567,0.1178343949044586,0.6872964169381107,0.15960912052117263,0.15309446254071662,0.6840277777777778,0.19444444444444445,0.12152777777777778,33.86623061671051,27.104277667312875
CP002691,0.38562953197099537,0.39353988134475937,0.2208305866842452,0.34178999295278367,0.427061310782241,0.23114869626497533,0.34913793103448276,0.4209770114942529,0.22988505747126436,47.1331222886286,52.842800375082554
CP002701,0.6830601092896175,0.15846994535519127,0.15846994535519127,0.8013698630136986,0.11643835616438356,0.0821917808219178,0.6938775510204082,0.21768707482993196,0.08843537414965986,25.439887368942856,12.037159717083258
CP002725,0.5370741482965932,0.1843687374749499,0.2785571142284569,0.5360824742268041,0.17525773195876287,0.28865979381443296,0.5235732009925558,0.2531017369727047,0.22332506203473945,41.22960708801931,34.43784294716497
CP002738,0.4732824427480916,0.28549618320610687,0.24122137404580152,0.4696707105719237,0.28942807625649913,0.24090121317157712,0.43119266055045874,0.3155963302752294,0.25321100917431194,51.31004907079445,57.15543575299591
CP002786,0.17341040462427745,0.4913294797687861,0.3352601156069364,0.22509225092250923,0.5092250922509225,0.2656826568265683,0.1755485893416928,0.5768025078369906,0.2476489028213166,62.2442474469851,71.24509272505556
CP002810,0.037037037037037035,0.7407407407407407,0.2222222222222222,0.061224489795918366,0.673469387755102,0.2653061224489796,0.03333333333333333,0.5916666666666667,0.375,73.8877299908699,96.07381311278519
CP002825,0.7710109622411693,0.0535931790499391,0.1753958587088916,0.7649402390438247,0.06108897742363878,0.17397078353253653,0.7532281205164992,0.07890961262553801,0.1678622668579627,30.823216535079524,18.766457653661888
CP002831,0.441726618705036,0.17841726618705037,0.37985611510791367,0.4269503546099291,0.19290780141843972,0.3801418439716312,0.41228070175438597,0.22514619883040934,0.36257309941520466,46.35995689072886,49.05056982794175
CP002835,0.4167893961708395,0.4167893961708395,0.16642120765832105,0.46794871794871795,0.31837606837606836,0.21367521367521367,0.4381338742393509,0.3306288032454361,0.23123732251521298,43.95143870016896,44.07903811635578
CP002858,0.596816976127321,0.27851458885941643,0.1246684350132626,0.6098901098901099,0.23901098901098902,0.1510989010989011,0.546583850931677,0.2857142857142857,0.16770186335403728,38.29426222695412,36.61845565568697
CP002859,0.48639455782312924,0.33503401360544216,0.17857142857142858,0.4481707317073171,0.3628048780487805,0.18902439024390244,0.45938104448742745,0.344294003868472,0.19632495164410058,46.589687914225244,51.97370225285752
CP002874,0.7650273224043715,0.11241217798594848,0.12256049960967993,0.7433333333333333,0.135,0.12166666666666667,0.7424849699398798,0.13026052104208416,0.12725450901803606,27.218659714329636,16.388133435679702
CP002876,0.46954314720812185,0.31091370558375636,0.21954314720812182,0.43946188340807174,0.312406576980568,0.24813153961136025,0.45938375350140054,0.3599439775910364,0.18067226890756302,45.44306721600743,43.906493157602
CP002899,0.6588447653429603,0.18231046931407943,0.1588447653429603,0.6929824561403509,0.18859649122807018,0.11842105263157894,0.6796536796536796,0.1774891774891775,0.14285714285714285,35.48314982727325,26.591811412139435
CP002901,0.35294117647058826,0.44272445820433437,0.2043343653250774,0.3038461538461538,0.49615384615384617,0.2,0.39464882943143814,0.36454849498327757,0.2408026755852843,56.762097157979575,62.72375357586467
CP002902,0.18691588785046728,0.6355140186915887,0.17757009345794392,0.16022099447513813,0.6022099447513812,0.23756906077348067,0.16595744680851063,0.6680851063829787,0.16595744680851063,61.52319042473099,73.99188742560379
CP002930,0.41189931350114417,0.4279176201372998,0.16018306636155608,0.4444444444444444,0.38155136268343814,0.1740041928721174,0.391705069124424,0.4055299539170507,0.20276497695852536,49.85902300409618,55.46027243078887
CP002955,0.5717574827321565,0.20337682271680738,0.22486569455103608,0.5566202090592335,0.24738675958188153,0.19599303135888502,0.5598491988689915,0.23751178133836004,0.20263901979264845,38.14606753312385,35.33288954623839
CP002959,0.3065015479876161,0.4674922600619195,0.2260061919504644,0.35714285714285715,0.44285714285714284,0.2,0.3103448275862069,0.42946708463949845,0.2601880877742947,53.63478455251636,60.161517541701706
CP002961,0.5673913043478261,0.21811594202898552,0.2144927536231884,0.5451476793248945,0.24725738396624472,0.20759493670886076,0.5327868852459017,0.26557377049180325,0.20163934426229507,35.69799077062489,28.614937787665134
CP002976,0.21694915254237288,0.5796610169491525,0.2033898305084746,0.20967741935483872,0.532258064516129,0.25806451612903225,0.2476780185758514,0.5944272445820433,0.15789473684210525,59.84126456664358,69.7509134952575
CP002985,0.36917562724014336,0.3763440860215054,0.25448028673835127,0.3628691983122363,0.39662447257383965,0.24050632911392406,0.31153846153846154,0.4346153846153846,0.25384615384615383,56.59431242268247,61.571186231401015
CP002987,0.5957240038872692,0.26044703595724006,0.14382896015549076,0.5981210855949896,0.2578288100208768,0.1440501043841336,0.6008771929824561,0.2730263157894737,0.12609649122807018,39.33813903708412,36.8804643334645
CP002991,0.5587188612099644,0.2313167259786477,0.2099644128113879,0.551219512195122,0.2804878048780488,0.16829268292682928,0.5721040189125296,0.2364066193853428,0.19148936170212766,34.341571587788536,26.148057608477504
CP002999,0.5795981452859351,0.21638330757341576,0.20401854714064915,0.5102739726027398,0.273972602739726,0.21575342465753425,0.559322033898305,0.263653483992467,0.17702448210922786,41.357976817746724,43.134497623905794
CP003051,0.16371681415929204,0.5486725663716814,0.28761061946902655,0.225130890052356,0.5392670157068062,0.2356020942408377,0.18823529411764706,0.5647058823529412,0.24705882352941178,65.64171047051795,81.89928994485561
CP003058,0.3734015345268542,0.41687979539641945,0.20971867007672634,0.42033898305084744,0.38305084745762713,0.19661016949152543,0.3704819277108434,0.3885542168674699,0.24096385542168675,50.020600820415105,54.62587252011619
CP003075,0.27615062761506276,0.5397489539748954,0.18410041841004185,0.24267782426778242,0.5439330543933054,0.21338912133891214,0.24723247232472326,0.5719557195571956,0.18081180811808117,61.36948117247937,74.20036063892825
CP003096,0.5136186770428015,0.28793774319066145,0.19844357976653695,0.5411255411255411,0.26406926406926406,0.19480519480519481,0.4214876033057851,0.30165289256198347,0.2768595041322314,47.05763974928015,50.88311071785386
CP003108,0.5277968428277282,0.24982841455044613,0.22237474262182566,0.5204525674499565,0.2732811140121845,0.206266318537859,0.535,0.25916666666666666,0.20583333333333334,42.85489148111718,40.34934465069333
CP003119,0.052884615384615384,0.7692307692307693,0.1778846153846154,0.07526881720430108,0.7419354838709677,0.1827956989247312,0.07539682539682539,0.7976190476190477,0.12698412698412698,67.01881281631378,83.33684294829469
CP003130,0.24046434494195687,0.4129353233830846,0.3466003316749585,0.22945736434108527,0.386046511627907,0.38449612403100775,0.2836624775583483,0.37163375224416517,0.34470377019748655,57.90987429894653,69.29417246418967
CP003147,0.32606060606060605,0.44727272727272727,0.22666666666666666,0.33544303797468356,0.4810126582278481,0.18354430379746836,0.3235294117647059,0.4565826330532213,0.21988795518207283,52.372878570111055,56.93904760541019
CP003153,0.24691358024691357,0.41975308641975306,0.3333333333333333,0.26506024096385544,0.45180722891566266,0.28313253012048195,0.22842639593908629,0.5329949238578681,0.23857868020304568,65.36764049193849,84.52197831441879
CP003154,0.21385542168674698,0.5843373493975904,0.20180722891566266,0.17704918032786884,0.6655737704918033,0.15737704918032788,0.20625,0.596875,0.196875,62.60696729227073,75.52943991028167
CP003155,0.35555555555555557,0.34814814814814815,0.2962962962962963,0.3477088948787062,0.38274932614555257,0.2695417789757412,0.38328530259365995,0.33429394812680113,0.2824207492795389,46.19729629700798,49.70827914159189
CP003156,0.5015243902439024,0.22713414634146342,0.27134146341463417,0.5361890694239291,0.19497784342688332,0.2688330871491876,0.5137318255250404,0.21809369951534732,0.2681744749596123,40.233501672601165,36.82732904806694
CP003171,0.34663341645885287,0.5012468827930174,0.15211970074812967,0.3972602739726027,0.4452054794520548,0.15753424657534246,0.3248587570621469,0.5225988700564972,0.15254237288135594,61.101960229754305,76.7184051186824
CP003178,0.5167189132706375,0.2836990595611285,0.19958202716823406,0.46862853970016655,0.32981676846196556,0.20155469183786784,0.5149035651665692,0.30566919929865577,0.179427235534775,44.86974527778479,48.26457814326428
CP003183,0.21962616822429906,0.6121495327102804,0.16822429906542055,0.3203463203463203,0.5324675324675324,0.1471861471861472,0.2912621359223301,0.6067961165048543,0.10194174757281553,59.03407490127308,64.34338868585253
CP003191,0.5010845986984815,0.3383947939262473,0.16052060737527116,0.47244094488188976,0.3753280839895013,0.15223097112860892,0.45493562231759654,0.37553648068669526,0.16952789699570817,46.975954633666916,50.9564003884476
CP003198,0.5907590759075908,0.20462046204620463,0.20462046204620463,0.5603112840466926,0.2607003891050584,0.17898832684824903,0.5347222222222222,0.2465277777777778,0.21875,47.968065904567965,52.55547500618312
CP003203,0.24149659863945577,0.48639455782312924,0.272108843537415,0.25301204819277107,0.4186746987951807,0.32831325301204817,0.2711267605633803,0.5,0.22887323943661972,62.31679754755363,74.7750781430733
CP003236,0.1393939393939394,0.7454545454545455,0.11515151515151516,0.13178294573643412,0.7286821705426356,0.13953488372093023,0.17142857142857143,0.7476190476190476,0.08095238095238096,68.14500450568593,84.4415716151609
CP003255,0.25787965616045844,0.5816618911174785,0.16045845272206305,0.3442622950819672,0.5573770491803278,0.09836065573770492,0.3215547703180212,0.5901060070671378,0.08833922261484099,60.569620689515816,78.05709970281215
CP003257,0.7365967365967366,0.14219114219114218,0.12121212121212122,0.7785977859778598,0.11439114391143912,0.1070110701107011,0.7753164556962026,0.1518987341772152,0.07278481012658228,29.155505920703845,18.08167484599285
CP003260,0.5429292929292929,0.25252525252525254,0.20454545454545456,0.5621301775147929,0.257396449704142,0.1804733727810651,0.5159235668789809,0.28343949044585987,0.20063694267515925,38.87534094879894,36.052613713285616
