Accession,TAA_fifthA,TAA_fifthT,TAA_fifthG,TAA_fifthC,TGA_fifthA,TGA_fifthT,TGA_fifthG,TGA_fifthC,TAG_fifthA,TAG_fifthT,TAG_fifthG,TAG_fifthC,GC,GC
CP001678,0.21481481481481482,0.3888888888888889,0.1111111111111111,0.2851851851851852,0.18446601941747573,0.42718446601941745,0.10679611650485436,0.2815533980582524,0.14728682170542637,0.49612403100775193,0.12403100775193798,0.23255813953488372,45.23012065555781,39.00734386460533
CP001681,0.32018561484918795,0.4245939675174014,0.09976798143851508,0.1554524361948956,0.2631578947368421,0.2807017543859649,0.14035087719298245,0.3157894736842105,0.3053435114503817,0.3893129770992366,0.11450381679389313,0.19083969465648856,42.048886254415436,41.33641860750082
CP001682,0.4027777777777778,0.2777777777777778,0.1527777777777778,0.16666666666666666,0.3,0.2,0.26666666666666666,0.23333333333333334,0.1527777777777778,0.4027777777777778,0.20833333333333334,0.2361111111111111,50.911544290902974,49.39214993163769
CP001683,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.05970149253731343,0.09701492537313433,0.20522388059701493,0.6380597014925373,0.0196078431372549,0.11764705882352941,0.23529411764705882,0.6274509803921569,67.31513626217375,84.17864360783871
CP001684,0.15789473684210525,0.18421052631578946,0.18421052631578946,0.47368421052631576,0.18518518518518517,0.2345679012345679,0.41975308641975306,0.16049382716049382,0.10185185185185185,0.37037037037037035,0.18518518518518517,0.3425925925925926,60.211599355205216,77.75462379883919
CP001685,0.36504424778761063,0.497787610619469,0.06415929203539823,0.07300884955752213,0.4411764705882353,0.47058823529411764,0.08823529411764706,0.0,0.3684210526315789,0.49122807017543857,0.06140350877192982,0.07894736842105263,29.645686057405673,21.00358927527143
CP001686,0.0,0.0,0.4,0.6,0.022900763358778626,0.05343511450381679,0.2748091603053435,0.648854961832061,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.46153846153846156,71.62753355087784,91.9132132312207
CP001699,0.3286334056399132,0.29718004338394793,0.11171366594360087,0.26247288503253796,0.35390946502057613,0.23045267489711935,0.13786008230452676,0.2777777777777778,0.30726256983240224,0.2988826815642458,0.15921787709497207,0.2346368715083799,45.227118022356336,47.48751280015063
CP001700,0.17857142857142858,0.07142857142857142,0.30357142857142855,0.44642857142857145,0.1102803738317757,0.15327102803738318,0.205607476635514,0.5308411214953271,0.12658227848101267,0.13924050632911392,0.25949367088607594,0.47468354430379744,69.7670815078113,90.08950101810333
CP001706,0.1875,0.109375,0.25,0.453125,0.11450381679389313,0.1297709923664122,0.29770992366412213,0.4580152671755725,0.12658227848101267,0.25316455696202533,0.26582278481012656,0.35443037974683544,58.416683456706785,62.88361486086754
CP001707,0.30153846153846153,0.35384615384615387,0.09846153846153846,0.24615384615384617,0.358974358974359,0.38461538461538464,0.15384615384615385,0.10256410256410256,0.1895424836601307,0.4117647058823529,0.16993464052287582,0.22875816993464052,43.6871005756164,41.506369295549725
CP001708,0.46621621621621623,0.3716216216216216,0.0472972972972973,0.11486486486486487,0.3684210526315789,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.3939393939393939,0.30303030303030304,0.12121212121212122,0.18181818181818182,36.06876441464908,31.07904651251324
CP001712,0.20526315789473684,0.32105263157894737,0.13157894736842105,0.34210526315789475,0.18840579710144928,0.37681159420289856,0.15942028985507245,0.2753623188405797,0.17391304347826086,0.4782608695652174,0.08695652173913043,0.2608695652173913,55.29329254078098,68.05023421839718
CP001713,0.2268041237113402,0.4020618556701031,0.10309278350515463,0.26804123711340205,0.19230769230769232,0.4230769230769231,0.23076923076923078,0.15384615384615385,0.2391304347826087,0.45652173913043476,0.08695652173913043,0.21739130434782608,40.54987026800535,34.86316746624007
CP001721,0.29473684210526313,0.3368421052631579,0.11578947368421053,0.25263157894736843,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.0,0.23300970873786409,0.4077669902912621,0.20388349514563106,0.1553398058252427,45.686599019953945,41.291892809192
CP001722,0.27049180327868855,0.38114754098360654,0.07377049180327869,0.27459016393442626,0.31297709923664124,0.3282442748091603,0.08396946564885496,0.2748091603053435,0.19047619047619047,0.4523809523809524,0.11904761904761904,0.23809523809523808,46.82890532673874,45.2324263077635
CP001726,0.14285714285714285,0.20408163265306123,0.32653061224489793,0.32653061224489793,0.1568627450980392,0.17647058823529413,0.19607843137254902,0.47058823529411764,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.35294117647058826,64.20459989097697,85.09596244650568
CP001734,0.25842696629213485,0.30337078651685395,0.12359550561797752,0.3146067415730337,0.12437810945273632,0.38308457711442784,0.14925373134328357,0.34328358208955223,0.12987012987012986,0.35064935064935066,0.19480519480519481,0.3246753246753247,57.54005161463308,68.36478032949981
CP001736,0.0625,0.25,0.3125,0.375,0.01990049751243781,0.1044776119402985,0.11442786069651742,0.7611940298507462,0.14736842105263157,0.23157894736842105,0.10526315789473684,0.5157894736842106,70.5679064337855,91.3588572632568
CP001737,0.038461538461538464,0.15384615384615385,0.19230769230769232,0.6153846153846154,0.014814814814814815,0.08641975308641975,0.10864197530864197,0.7901234567901234,0.05555555555555555,0.2037037037037037,0.16666666666666666,0.5740740740740741,70.91646318382362,90.53150839697254
CP001738,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.36363636363636365,0.040740740740740744,0.09259259259259259,0.14814814814814814,0.7185185185185186,0.10714285714285714,0.14285714285714285,0.35714285714285715,0.39285714285714285,71.6420205227295,91.97339791302234
CP001739,0.4878836833602585,0.3408723747980614,0.0840064620355412,0.08723747980613894,0.49206349206349204,0.31746031746031744,0.06349206349206349,0.12698412698412698,0.4863013698630137,0.3150684931506849,0.1232876712328767,0.07534246575342465,33.4515920686913,27.24160062723166
CP001769,0.23636363636363636,0.32727272727272727,0.21818181818181817,0.21818181818181817,0.22608695652173913,0.4028985507246377,0.22608695652173913,0.14492753623188406,0.2430379746835443,0.28607594936708863,0.2759493670886076,0.1949367088607595,50.19282050444146,55.96873572319882
CP001778,0.07246376811594203,0.13043478260869565,0.2318840579710145,0.5652173913043478,0.08695652173913043,0.1932367149758454,0.21739130434782608,0.5024154589371981,0.13559322033898305,0.16101694915254236,0.22033898305084745,0.4830508474576271,68.13393500923839,88.09381245540217
CP001779,0.6079545454545454,0.2840909090909091,0.08522727272727272,0.022727272727272728,0.5,0.3,0.2,0.0,0.37142857142857144,0.42857142857142855,0.17142857142857143,0.02857142857142857,26.314554865997263,12.32694760196901
CP001785,0.24242424242424243,0.42424242424242425,0.12121212121212122,0.21212121212121213,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.3888888888888889,0.11627906976744186,0.4186046511627907,0.13953488372093023,0.32558139534883723,59.448431527349946,72.37828352502143
CP001798,0.2833333333333333,0.2875,0.1625,0.26666666666666666,0.28205128205128205,0.30128205128205127,0.21794871794871795,0.1987179487179487,0.1487603305785124,0.35537190082644626,0.2892561983471074,0.2066115702479339,51.58400922482495,53.485286955641755
CP001801,0.10909090909090909,0.34545454545454546,0.10909090909090909,0.43636363636363634,0.11650485436893204,0.3640776699029126,0.21844660194174756,0.30097087378640774,0.18181818181818182,0.30303030303030304,0.21212121212121213,0.30303030303030304,54.71364202678709,60.740488868978716
CP001804,0.12121212121212122,0.15151515151515152,0.18181818181818182,0.5454545454545454,0.13253012048192772,0.12951807228915663,0.27710843373493976,0.4608433734939759,0.11023622047244094,0.10236220472440945,0.09448818897637795,0.6929133858267716,69.4833879119411,88.43233058581215
CP001807,0.11764705882352941,0.3333333333333333,0.0784313725490196,0.47058823529411764,0.19047619047619047,0.23809523809523808,0.20952380952380953,0.3619047619047619,0.125,0.08333333333333333,0.375,0.4166666666666667,64.53711118823745,80.28148464275614
CP001810,0.367816091954023,0.35402298850574715,0.12643678160919541,0.15172413793103448,0.40406976744186046,0.20930232558139536,0.1686046511627907,0.2180232558139535,0.41304347826086957,0.30434782608695654,0.2391304347826087,0.043478260869565216,40.212540550758916,37.81252784449697
CP001814,0.11764705882352941,0.09803921568627451,0.19607843137254902,0.5882352941176471,0.04094488188976378,0.07401574803149606,0.12755905511811025,0.75748031496063,0.06622516556291391,0.1456953642384106,0.23841059602649006,0.5496688741721855,70.86660360569266,91.04996317509303
CP001818,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.11538461538461539,0.1346153846153846,0.2980769230769231,0.4519230769230769,0.14285714285714285,0.3333333333333333,0.21428571428571427,0.30952380952380953,63.79256619243765,85.21930259367649
CP001819,0.5,0.0,0.5,0.0,0.05217391304347826,0.05217391304347826,0.14782608695652175,0.7478260869565218,0.06666666666666667,0.1,0.06666666666666667,0.7666666666666667,71.88650620102021,93.07957665490976
CP001820,0.4444444444444444,0.32,0.09555555555555556,0.14,0.5789473684210527,0.23684210526315788,0.18421052631578946,0.0,0.42857142857142855,0.31868131868131866,0.14285714285714285,0.10989010989010989,38.629275160847634,30.48109380943077
CP001821,0.0,0.0,0.0,1.0,0.041666666666666664,0.09166666666666666,0.19166666666666668,0.675,0.14285714285714285,0.17142857142857143,0.22857142857142856,0.45714285714285713,72.48758675378917,93.35958667505398
CP001823,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.625,0.10869565217391304,0.043478260869565216,0.34782608695652173,0.5,0.21839080459770116,0.13793103448275862,0.3218390804597701,0.3218390804597701,68.10279190363633,86.84567382580762
CP001825,0.26744186046511625,0.3488372093023256,0.13953488372093023,0.2441860465116279,0.1951219512195122,0.24390243902439024,0.2682926829268293,0.2926829268292683,0.2857142857142857,0.3163265306122449,0.16326530612244897,0.23469387755102042,48.072840582412866,49.039950164651025
CP001834,0.33496332518337407,0.4547677261613692,0.07334963325183375,0.13691931540342298,0.35135135135135137,0.527027027027027,0.10810810810810811,0.013513513513513514,0.3076923076923077,0.38461538461538464,0.13846153846153847,0.16923076923076924,34.910266713469305,25.096711119872783
CP001843,0.25903614457831325,0.30120481927710846,0.28313253012048195,0.1566265060240964,0.3300970873786408,0.3300970873786408,0.23300970873786409,0.10679611650485436,0.3870967741935484,0.2903225806451613,0.21505376344086022,0.10752688172043011,50.837527436243604,55.38517961905614
CP001848,0.08656716417910448,0.26865671641791045,0.16417910447761194,0.48059701492537316,0.0979020979020979,0.2867132867132867,0.2517482517482518,0.36363636363636365,0.09408194233687406,0.29742033383915023,0.2746585735963581,0.3338391502276176,57.464697308785595,65.2958557927804
CP001851,0.12962962962962962,0.32407407407407407,0.12037037037037036,0.42592592592592593,0.15476190476190477,0.2896825396825397,0.16666666666666666,0.3888888888888889,0.15384615384615385,0.38461538461538464,0.19230769230769232,0.2692307692307692,57.15114056237365,65.42315991203353
CP001854,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.043795620437956206,0.051094890510948905,0.25547445255474455,0.6496350364963503,0.0625,0.234375,0.21875,0.484375,72.7334268541423,93.05789371916354
CP001867,0.2222222222222222,0.1111111111111111,0.0,0.6666666666666666,0.02577319587628866,0.05154639175257732,0.211340206185567,0.711340206185567,0.15384615384615385,0.11538461538461539,0.19230769230769232,0.5384615384615384,73.98410933815462,94.15596217773754
CP001874,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.033783783783783786,0.037162162162162164,0.13175675675675674,0.7972972972972973,0.13333333333333333,0.06666666666666667,0.4,0.4,72.42917381865672,94.18718061027457
CP001875,0.11707317073170732,0.25121951219512195,0.17317073170731706,0.4585365853658537,0.18885448916408668,0.3157894736842105,0.24148606811145512,0.25386996904024767,0.06741573033707865,0.3258426966292135,0.23595505617977527,0.3707865168539326,53.69076617993087,59.15311209933013
CP001896,0.11538461538461539,0.23076923076923078,0.19230769230769232,0.46153846153846156,0.05166051660516605,0.14760147601476015,0.2029520295202952,0.5977859778597786,0.03571428571428571,0.17857142857142858,0.32142857142857145,0.4642857142857143,64.37262380054115,79.69600379969924
CP001928,0.17525773195876287,0.41237113402061853,0.1958762886597938,0.21649484536082475,0.24528301886792453,0.39622641509433965,0.1509433962264151,0.20754716981132076,0.3333333333333333,0.3076923076923077,0.15384615384615385,0.20512820512820512,43.780170409656044,42.1954023505676
CP001940,0.11764705882352941,0.2857142857142857,0.12605042016806722,0.47058823529411764,0.15,0.2916666666666667,0.19166666666666668,0.36666666666666664,0.4473684210526316,0.17105263157894737,0.13157894736842105,0.25,60.28630983067459,74.03243522590553
CP001958,0.04,0.4,0.2,0.36,0.05263157894736842,0.15037593984962405,0.18796992481203006,0.6090225563909775,0.0,0.4827586206896552,0.3103448275862069,0.20689655172413793,66.79128951233038,83.1051939555314
CP001962,0.12,0.04,0.44,0.4,0.23333333333333334,0.1,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5238095238095238,0.14285714285714285,0.19047619047619047,64.8850372187184,81.96628292578141
CP001965,0.1651376146788991,0.24770642201834864,0.2018348623853211,0.3853211009174312,0.11009174311926606,0.25688073394495414,0.22018348623853212,0.41284403669724773,0.08,0.42,0.22,0.28,57.54174246318486,70.31419961261645
CP001966,0.16,0.24,0.08,0.52,0.05,0.13333333333333333,0.15416666666666667,0.6625,0.13333333333333333,0.14666666666666667,0.2,0.52,68.41297028848486,85.67817414630017
CP001968,0.3656387665198238,0.33480176211453744,0.07488986784140969,0.22466960352422907,0.3394495412844037,0.3669724770642202,0.11009174311926606,0.1834862385321101,0.25316455696202533,0.43037974683544306,0.1518987341772152,0.16455696202531644,42.536630875053575,41.56504034691842
CP001992,0.18627450980392157,0.29411764705882354,0.13725490196078433,0.38235294117647056,0.21818181818181817,0.5454545454545454,0.2,0.03636363636363636,0.07042253521126761,0.352112676056338,0.15492957746478872,0.4225352112676056,55.41328127911744,60.74478048316092
CP001997,0.4251968503937008,0.25196850393700787,0.2125984251968504,0.11023622047244094,0.4,0.3090909090909091,0.14545454545454545,0.14545454545454545,0.24074074074074073,0.4444444444444444,0.2037037037037037,0.1111111111111111,45.30685774758254,42.19687256774173
CP001998,0.0759493670886076,0.3924050632911392,0.13291139240506328,0.3987341772151899,0.10434782608695652,0.3565217391304348,0.21739130434782608,0.3217391304347826,0.08636363636363636,0.38181818181818183,0.18181818181818182,0.35,53.60177947414012,60.33642787963222
CP001999,0.3979591836734694,0.4217687074829932,0.04081632653061224,0.13945578231292516,0.5,0.425,0.075,0.0,0.4,0.38461538461538464,0.06153846153846154,0.15384615384615385,28.360850626598605,15.387206237033068
CP002006,0.29333333333333333,0.36666666666666664,0.14666666666666667,0.19333333333333333,0.4625,0.2625,0.2,0.075,0.36363636363636365,0.4090909090909091,0.09090909090909091,0.13636363636363635,47.685532961335895,55.794058886111884
CP002017,0.06741573033707865,0.2247191011235955,0.2696629213483146,0.43820224719101125,0.08035714285714286,0.15625,0.3125,0.45089285714285715,0.057692307692307696,0.23076923076923078,0.28846153846153844,0.4230769230769231,59.114130784816446,69.22860875734256
CP002018,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.45454545454545453,0.10869565217391304,0.16666666666666666,0.21739130434782608,0.5072463768115942,0.038461538461538464,0.23076923076923078,0.2692307692307692,0.46153846153846156,61.69031954887218,72.45978262053252
CP002026,0.10810810810810811,0.32432432432432434,0.1891891891891892,0.3783783783783784,0.09090909090909091,0.12121212121212122,0.19318181818181818,0.5946969696969697,0.07317073170731707,0.2926829268292683,0.24390243902439024,0.3902439024390244,67.88473004222645,88.27897265025898
CP002028,0.2830188679245283,0.3584905660377358,0.16981132075471697,0.18867924528301888,0.4065934065934066,0.31868131868131866,0.1978021978021978,0.07692307692307693,0.3142857142857143,0.3619047619047619,0.19047619047619047,0.13333333333333333,45.8824557802963,47.40308034283177
CP002038,0.13372093023255813,0.26356589147286824,0.16472868217054262,0.437984496124031,0.23620309050772628,0.2891832229580574,0.24503311258278146,0.22958057395143489,0.21621621621621623,0.33783783783783783,0.16216216216216217,0.28378378378378377,56.29633286083819,65.62455894555883
CP002039,0.08571428571428572,0.32857142857142857,0.16428571428571428,0.42142857142857143,0.07106598984771574,0.1844331641285956,0.25549915397631134,0.4890016920473773,0.0975609756097561,0.3170731707317073,0.24390243902439024,0.34146341463414637,63.40456378594629,81.03757687531623
CP002042,0.3037974683544304,0.12658227848101267,0.20253164556962025,0.3670886075949367,0.27350427350427353,0.15384615384615385,0.3247863247863248,0.24786324786324787,0.13432835820895522,0.373134328358209,0.2537313432835821,0.23880597014925373,62.363628418098884,77.06390346716893
CP002045,0.23595505617977527,0.16853932584269662,0.21348314606741572,0.38202247191011235,0.1889763779527559,0.25984251968503935,0.2047244094488189,0.3464566929133858,0.26666666666666666,0.4,0.2,0.13333333333333333,53.133241430422814,55.033739805660026
CP002046,0.3228346456692913,0.45144356955380577,0.06036745406824147,0.16535433070866143,0.25,0.4375,0.3125,0.0,0.32710280373831774,0.40186915887850466,0.11214953271028037,0.1588785046728972,33.90002986831527,23.466456748162543
CP002047,0.07547169811320754,0.20754716981132076,0.24528301886792453,0.4716981132075472,0.066543438077634,0.09242144177449169,0.24214417744916822,0.5988909426987061,0.16071428571428573,0.14285714285714285,0.25,0.44642857142857145,70.75458902611386,89.61386741183121
CP002048,0.24,0.4,0.18666666666666668,0.17333333333333334,0.2653061224489796,0.35714285714285715,0.2755102040816326,0.10204081632653061,0.18823529411764706,0.4235294117647059,0.2,0.18823529411764706,50.989395811950565,57.152346970982165
CP002049,0.125,0.0625,0.25,0.5625,0.13333333333333333,0.06666666666666667,0.5666666666666667,0.23333333333333334,0.10638297872340426,0.10638297872340426,0.3191489361702128,0.46808510638297873,68.13901247639092,86.71738037908737
CP002056,0.26548672566371684,0.43952802359882004,0.1415929203539823,0.15339233038348082,0.18867924528301888,0.4528301886792453,0.3018867924528302,0.05660377358490566,0.24161073825503357,0.4429530201342282,0.14093959731543623,0.174496644295302,42.63513069668623,37.17490546805735
CP002084,0.3188405797101449,0.17391304347826086,0.18840579710144928,0.3188405797101449,0.26732673267326734,0.4752475247524752,0.16831683168316833,0.0891089108910891,0.2926829268292683,0.43902439024390244,0.0975609756097561,0.17073170731707318,55.04438159275664,64.9143046600976
CP002085,0.08108108108108109,0.2972972972972973,0.10810810810810811,0.5135135135135135,0.1016949152542373,0.2627118644067797,0.15254237288135594,0.4830508474576271,0.1111111111111111,0.3333333333333333,0.19444444444444445,0.3611111111111111,65.7034940481124,85.33284497865574
CP002102,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.7222222222222222,0.05042016806722689,0.09243697478991597,0.18487394957983194,0.6722689075630253,0.045454545454545456,0.22727272727272727,0.09090909090909091,0.6363636363636364,68.42270096651546,87.4378435672643
CP002105,0.31197771587743733,0.49303621169916434,0.06963788300835655,0.12534818941504178,0.3902439024390244,0.43902439024390244,0.12195121951219512,0.04878048780487805,0.3076923076923077,0.4153846153846154,0.13846153846153847,0.13846153846153847,36.63129515920823,27.792427182256002
CP002106,0.08333333333333333,0.08333333333333333,0.25,0.5833333333333334,0.125,0.25,0.34375,0.28125,0.140625,0.15625,0.1875,0.515625,64.69752852971105,83.97991500727677
CP002116,0.26344086021505375,0.3064516129032258,0.16666666666666666,0.26344086021505375,0.2484472049689441,0.30434782608695654,0.19875776397515527,0.2484472049689441,0.296,0.232,0.256,0.216,48.96514158879408,50.17874320552298
CP002131,0.367816091954023,0.3160919540229885,0.1781609195402299,0.13793103448275862,0.40625,0.2708333333333333,0.23958333333333334,0.08333333333333333,0.3939393939393939,0.3939393939393939,0.09090909090909091,0.12121212121212122,46.820114603503896,51.908446748191295
CP002156,0.125,0.19444444444444445,0.125,0.5555555555555556,0.05063291139240506,0.15822784810126583,0.1962025316455696,0.5949367088607594,0.10344827586206896,0.10344827586206896,0.4827586206896552,0.3103448275862069,60.65609859703726,70.43873435702011
CP002157,0.2981366459627329,0.40062111801242234,0.09627329192546584,0.20496894409937888,0.19230769230769232,0.5576923076923077,0.14423076923076922,0.10576923076923077,0.34782608695652173,0.36024844720496896,0.11180124223602485,0.18012422360248448,36.977445412770045,32.209989610809885
CP002158,0.18341708542713567,0.4547738693467337,0.11809045226130653,0.24371859296482412,0.22535211267605634,0.5633802816901409,0.16901408450704225,0.04225352112676056,0.1736111111111111,0.4444444444444444,0.1388888888888889,0.24305555555555555,48.0491303157634,56.060084648837645
CP002159,0.17435897435897435,0.4512820512820513,0.13846153846153847,0.2358974358974359,0.13178294573643412,0.3953488372093023,0.2248062015503876,0.24806201550387597,0.19718309859154928,0.30985915492957744,0.23943661971830985,0.2535211267605634,52.754823680596594,57.67405650260274
CP002162,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.5,0.028481012658227847,0.04746835443037975,0.08544303797468354,0.8386075949367089,0.0,0.3170731707317073,0.34146341463414637,0.34146341463414637,72.82213415331078,92.92320183484325
CP002171,0.3946360153256705,0.40229885057471265,0.12643678160919541,0.07662835249042145,0.32432432432432434,0.44144144144144143,0.18018018018018017,0.05405405405405406,0.3684210526315789,0.4342105263157895,0.13157894736842105,0.06578947368421052,34.112512528035516,27.53386588731037
CP002198,0.2202970297029703,0.4034653465346535,0.11757425742574257,0.25866336633663367,0.22560975609756098,0.39634146341463417,0.16463414634146342,0.21341463414634146,0.1527777777777778,0.40625,0.10069444444444445,0.3402777777777778,40.22255163651048,33.81060954169641
CP002209,0.09523809523809523,0.22857142857142856,0.17142857142857143,0.5047619047619047,0.15611814345991562,0.23628691983122363,0.189873417721519,0.4177215189873418,0.125,0.3,0.425,0.15,60.21947303196726,74.59866125458424
CP002224,0.14545454545454545,0.21818181818181817,0.18181818181818182,0.45454545454545453,0.10884353741496598,0.19047619047619047,0.20408163265306123,0.4965986394557823,0.05,0.2,0.2,0.55,61.72374467055032,72.70388841676859
CP002271,0.10227272727272728,0.23863636363636365,0.1590909090909091,0.5,0.08118081180811808,0.1918819188191882,0.4095940959409594,0.3173431734317343,0.05128205128205128,0.23717948717948717,0.2564102564102564,0.4551282051282051,67.45864534737987,84.79390248820647
CP002273,0.3576388888888889,0.3368055555555556,0.12152777777777778,0.1840277777777778,0.33121019108280253,0.3375796178343949,0.1592356687898089,0.17197452229299362,0.2465753424657534,0.3561643835616438,0.2465753424657534,0.1506849315068493,47.49750214689114,52.27503323979917
CP002280,0.24064171122994651,0.3582887700534759,0.13368983957219252,0.26737967914438504,0.5,0.10526315789473684,0.21052631578947367,0.18421052631578946,0.275,0.30625,0.1125,0.30625,53.687692660687745,57.15919320444134
CP002281,0.40304182509505704,0.39923954372623577,0.06463878326996197,0.13307984790874525,0.5,0.28,0.1,0.12,0.4166666666666667,0.3333333333333333,0.047619047619047616,0.20238095238095238,34.534494620965724,27.628289964493646
CP002287,0.10619469026548672,0.1504424778761062,0.20353982300884957,0.5398230088495575,0.11910112359550562,0.19550561797752808,0.25842696629213485,0.42696629213483145,0.21428571428571427,0.2571428571428571,0.22857142857142856,0.3,65.9875561360569,84.34228057699373
CP002292,0.17647058823529413,0.29411764705882354,0.21176470588235294,0.3176470588235294,0.078125,0.23046875,0.19921875,0.4921875,0.0782608695652174,0.21739130434782608,0.3739130434782609,0.33043478260869563,62.24843185985493,76.3670502292069
CP002304,0.34055727554179566,0.5015479876160991,0.058823529411764705,0.09907120743034056,0.22807017543859648,0.6140350877192983,0.05263157894736842,0.10526315789473684,0.34328358208955223,0.44776119402985076,0.1044776119402985,0.1044776119402985,33.16135481113169,22.76332038951294
CP002305,0.25961538461538464,0.4358974358974359,0.07692307692307693,0.22756410256410256,0.3058823529411765,0.4,0.11764705882352941,0.17647058823529413,0.3137254901960784,0.3333333333333333,0.19607843137254902,0.1568627450980392,40.41362648482518,37.992539885975695
CP002339,0.3172268907563025,0.33613445378151263,0.1407563025210084,0.20588235294117646,0.3416666666666667,0.35,0.18333333333333332,0.125,0.23616236162361623,0.3985239852398524,0.16974169741697417,0.19557195571955718,43.506790224265245,40.02699928744964
CP002343,0.25,0.25,0.25,0.25,0.03289473684210526,0.07894736842105263,0.20394736842105263,0.6842105263157895,0.06060606060606061,0.15151515151515152,0.21212121212121213,0.5757575757575758,70.70365089596365,90.52364365277442
CP002344,0.06666666666666667,0.0,0.3333333333333333,0.6,0.017391304347826087,0.08695652173913043,0.3217391304347826,0.5739130434782609,0.09375,0.15625,0.1875,0.5625,72.48208595927298,90.15164594001295
CP002345,0.3097713097713098,0.3908523908523909,0.11226611226611227,0.18711018711018712,0.36065573770491804,0.4426229508196721,0.12568306010928962,0.07103825136612021,0.2890625,0.5,0.0703125,0.140625,38.85666655089779,36.90686604784456
CP002347,0.3870967741935484,0.3709677419354839,0.06451612903225806,0.1774193548387097,0.45,0.275,0.2,0.075,0.275,0.525,0.125,0.075,35.753011699226306,31.623728921601412
CP002349,0.3013972055888224,0.49500998003992014,0.06187624750499002,0.14171656686626746,0.29545454545454547,0.5340909090909091,0.10227272727272728,0.06818181818181818,0.373134328358209,0.3358208955223881,0.17164179104477612,0.11940298507462686,35.51221813052385,30.05027712289496
CP002353,0.0873015873015873,0.1984126984126984,0.11904761904761904,0.5952380952380952,0.03333333333333333,0.2644444444444444,0.16,0.5422222222222223,0.2,0.15,0.25,0.4,62.444079661404686,73.5681544322742
CP002355,0.20614035087719298,0.35526315789473684,0.11842105263157894,0.3201754385964912,0.2631578947368421,0.43859649122807015,0.10526315789473684,0.19298245614035087,0.3055555555555556,0.3611111111111111,0.1111111111111111,0.2222222222222222,44.994259801835,46.09885495021901
CP002360,0.3604060913705584,0.28426395939086296,0.233502538071066,0.1218274111675127,0.5039370078740157,0.2047244094488189,0.2283464566929134,0.06299212598425197,0.2972972972972973,0.3783783783783784,0.13513513513513514,0.1891891891891892,43.45191857580361,43.37644513416864
CP002361,0.125,0.3125,0.0625,0.5,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.6,0.1875,0.25,0.09375,0.46875,70.02482703542627,92.225683629916
CP002364,0.14864864864864866,0.28378378378378377,0.11486486486486487,0.4527027027027027,0.09090909090909091,0.2290909090909091,0.20727272727272728,0.4727272727272727,0.125,0.4583333333333333,0.08333333333333333,0.3333333333333333,58.92757515896828,71.9643941822454
CP002382,0.17153284671532848,0.32116788321167883,0.09124087591240876,0.41605839416058393,0.16541353383458646,0.37593984962406013,0.20300751879699247,0.2556390977443609,0.23809523809523808,0.38095238095238093,0.09523809523809523,0.2857142857142857,54.71298554422008,63.353420928571396
CP002390,0.350253807106599,0.3096446700507614,0.15736040609137056,0.18274111675126903,0.5686274509803921,0.2549019607843137,0.1568627450980392,0.0196078431372549,0.2857142857142857,0.4065934065934066,0.16483516483516483,0.14285714285714285,35.445507329835344,31.35175195404921
CP002395,0.12389380530973451,0.3274336283185841,0.1592920353982301,0.3893805309734513,0.16312056737588654,0.24113475177304963,0.18439716312056736,0.41134751773049644,0.20930232558139536,0.37209302325581395,0.06976744186046512,0.3488372093023256,59.180881385322195,71.02120927328849
CP002400,0.17142857142857143,0.22857142857142856,0.17857142857142858,0.42142857142857143,0.18229166666666666,0.3958333333333333,0.234375,0.1875,0.28,0.2,0.28,0.24,55.5585100725393,67.47799906657528
CP002417,0.125,0.23214285714285715,0.10714285714285714,0.5357142857142857,0.08088235294117647,0.19362745098039216,0.23039215686274508,0.4950980392156863,0.043478260869565216,0.34782608695652173,0.1956521739130435,0.41304347826086957,66.47972170008927,85.93058828009994
CP002422,0.12727272727272726,0.3212121212121212,0.18181818181818182,0.3696969696969697,0.1270718232044199,0.5524861878453039,0.27624309392265195,0.04419889502762431,0.11764705882352941,0.35294117647058826,0.45098039215686275,0.0784313725490196,51.498769329353344,60.30832086948006
CP002432,0.1686746987951807,0.3253012048192771,0.20481927710843373,0.30120481927710846,0.17142857142857143,0.3142857142857143,0.22857142857142856,0.2857142857142857,0.125,0.375,0.225,0.275,56.10872507194258,66.87424598584889
